capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,20,20,0.00019481052162651055,0.0002409085308386411,0.0002911508664997635,1.0,1.0,R4:L8:I1+I2+I3+I8:T8,R4,L8,I1+I2+I3+I8,T8,104.595,1.35,True
