row_spec,stage,wall_time_s
R4:L8:I1+I2+I3+I8:T8,simulate_imu_prior,1.0226446329907048
R4:L8:I1+I2+I3+I8:T8,cpu_golden,0.03767699300078675
R4:L8:I1+I2+I3+I8:T8,torch_gpu,0.2937079149996862
