host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count,tr_version,rx_mask,air_us,post_us,cycle_us,rx_seen,imu_valid,imu_n,acc_norm_mean_mg,acc_norm_std_mg,acc_norm_min_mg,acc_norm_max_mg,imu_skip_count
3.2e-05,1782247223.985339,532,,BSF66F,,f,0,0,2178,2178,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
3.2e-05,1782247223.985339,532,,BSF66F,,f,0,1,3333,3333,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
3.2e-05,1782247223.985339,532,,BSF66F,,f,0,2,3617,3617,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
3.2e-05,1782247223.985339,532,,BSF66F,,f,0,3,2472,2472,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
3.2e-05,1782247223.985339,532,,BSF66F,,f,0,4,2032,2032,80,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
3.2e-05,1782247223.985339,532,,BSF66F,,f,0,5,3054,3054,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
3.2e-05,1782247223.985339,532,,BSF66F,,f,0,6,3578,3578,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
3.2e-05,1782247223.985339,532,,BSF66F,,f,0,7,2207,2207,80,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.126595,1782247224.111902,533,,BSF66F,,f,0,0,2084,2084,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.126595,1782247224.111902,533,,BSF66F,,f,0,1,3372,3372,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.126595,1782247224.111902,533,,BSF66F,,f,0,2,3610,3610,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.126595,1782247224.111902,533,,BSF66F,,f,0,3,2455,2455,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.126595,1782247224.111902,533,,BSF66F,,f,0,4,2057,2057,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.126595,1782247224.111902,533,,BSF66F,,f,0,5,3041,3041,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.126595,1782247224.111902,533,,BSF66F,,f,0,6,3592,3592,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.126595,1782247224.111902,533,,BSF66F,,f,0,7,2074,2074,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201624,1782247224.186931,534,,BSF66F,,f,0,0,2140,2140,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201624,1782247224.186931,534,,BSF66F,,f,0,1,3415,3415,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201624,1782247224.186931,534,,BSF66F,,f,0,2,3598,3598,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201624,1782247224.186931,534,,BSF66F,,f,0,3,2446,2446,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201624,1782247224.186931,534,,BSF66F,,f,0,4,2087,2087,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201624,1782247224.186931,534,,BSF66F,,f,0,5,3111,3111,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201624,1782247224.186931,534,,BSF66F,,f,0,6,3559,3559,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201624,1782247224.186931,534,,BSF66F,,f,0,7,2084,2084,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.299172,1782247224.284479,535,,BSF66F,,f,0,0,2148,2148,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.299172,1782247224.284479,535,,BSF66F,,f,0,1,3438,3438,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.299172,1782247224.284479,535,,BSF66F,,f,0,2,3616,3616,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.299172,1782247224.284479,535,,BSF66F,,f,0,3,2465,2465,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.299172,1782247224.284479,535,,BSF66F,,f,0,4,2102,2102,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.299172,1782247224.284479,535,,BSF66F,,f,0,5,3031,3031,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.299172,1782247224.284479,535,,BSF66F,,f,0,6,3610,3610,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.299172,1782247224.284479,535,,BSF66F,,f,0,7,2115,2115,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.404178,1782247224.389485,536,,BSF66F,,f,0,0,2118,2118,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.404178,1782247224.389485,536,,BSF66F,,f,0,1,3342,3342,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.404178,1782247224.389485,536,,BSF66F,,f,0,2,3604,3604,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
