pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,7942.719921608037,7943.467775467776,-0.7478538597388251,0.7478538597388251
A-C,9831.730251609559,9831.525624178712,0.20462743084681279,0.20462743084681279
A-D,8615.59900990099,8615.59900990099,0.0,0.0
A-E,1187.28,1187.28,0.0,0.0
A-F,8055.080888261627,8055.000000000002,0.08088826162475016,0.08088826162475016
A-G,9851.506104521639,9850.729411764707,0.7766927569318796,0.7766927569318796
A-H,8624.593966781878,8625.456603773584,-0.8626369917055854,0.8626369917055854
B-C,8405.571065989849,8405.571065989849,0.0,0.0
B-D,12719.38096383701,12719.057096247961,0.3238675890479499,0.3238675890479499
B-E,7998.4856397165495,7998.13867966327,0.3469600532798722,0.3469600532798722
B-F,1536.4731957390445,1536.4630136986302,0.010182040414292715,0.010182040414292715
B-G,8414.10206482563,8414.625243981784,-0.5231791561527643,0.5231791561527643
B-H,12582.338481008977,12581.951248513677,0.38723249530085013,0.38723249530085013
C-D,7159.67121962929,7159.867256637168,-0.1960370078777487,0.1960370078777487
C-E,9982.12725847597,9981.771122570408,0.35613590556204144,0.35613590556204144
C-F,8437.524038882073,8438.0,-0.4759611179269996,0.4759611179269996
C-G,1405.095930472128,1405.0,0.09593047212797501,0.09593047212797501
C-H,7033.184674497877,7033.469724770642,-0.2850502727651474,0.2850502727651474
D-E,8829.320957648142,8830.040799333889,-0.7198416857463599,0.7198416857463599
D-F,12726.620914837657,12725.825901038485,0.7950137991720112,0.7950137991720112
D-G,7330.3740353258045,7330.92602739726,-0.5519920714559703,0.5519920714559703
D-H,1293.5395298306412,1293.476756756757,0.06277307388427289,0.06277307388427289
E-F,7885.563697714017,7886.0,-0.4363022859834018,0.4363022859834018
E-G,9833.28553280536,9833.456603773586,-0.17107096822655876,0.17107096822655876
E-H,8664.55538781342,8664.0,0.5553878134196566,0.5553878134196566
F-G,8189.0,8189.0,0.0,0.0
F-H,12434.270628318882,12434.390243902439,-0.11961558355687885,0.11961558355687885
G-H,6953.032778076303,6953.032778076303,0.0,0.0
