version,tag_method,eval_set,n_sessions,frames_solved_total,frames_input_total,err_3d_median_mm,err_3d_p75_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,d3_std_median_mm,radial_p95_median_mm,residual_rms_median_mm,pct_solved_ge8_median,median_scale_bias_expected_mm
v4-io,T4,all8,24,28818,28818,1154.0443960449493,2984.414069936928,3221.7166446322412,1948.3741975892412,184.76492974691286,1137.3728449964383,67.05901820724404,120.37753685900829,79.59724289805993,91.88176519567027,31.037393484167744
