host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,diag_source,tr_diag_version,rfd_version,poll_seq,anchor_id,raw_mm,resp_rx_ts,carrier_integrator,anchor_diag_valid,anchor_diag_flags,anchor_fp_index,anchor_fp1,anchor_fp2,anchor_fp3,anchor_fp_sum,anchor_fp_sum_q8,anchor_cir_pwr,anchor_cir_pwr_q8,anchor_rxpacc,anchor_rxpacc_q8,anchor_std_noise,tag_diag_valid,tag_diag_flags,tag_fp_index,tag_fp1,tag_fp2,tag_fp3,tag_fp_sum,tag_fp_sum_q8,tag_cir_pwr,tag_cir_pwr_q8,tag_rxpacc,tag_rxpacc_q8,tag_std_noise,anchor_temp_raw,anchor_vbat_raw
1.20217,1783686843.747158,2091020,,BS9336,2,rfd_legacy,,1,236,2,3192,3540196568,1262,1,3,48013,1883,6619,6164,14666,57,1731,7,119,119,60,0,0,0,0,0,0,0,0,0,0,0,0,0,126,65
1.226638,1783686843.771626,2091020,,BS9336,2,rfd_legacy,,1,236,6,3139,3802342318,5854,1,3,48043,5223,6328,4529,16080,63,1768,7,117,117,52,0,0,0,0,0,0,0,0,0,0,0,0,0,113,218
1.228823,1783686843.773811,2091020,,BS9336,2,rfd_legacy,,1,236,3,3612,3605732794,1600,1,3,47684,3568,7275,6652,17495,68,2106,8,124,124,64,0,0,0,0,0,0,0,0,0,0,0,0,0,148,130
1.231109,1783686843.776097,2091020,,BS9336,2,rfd_legacy,,1,236,7,3208,3867876913,1169,1,3,48107,3279,4701,3236,11216,44,2064,8,122,122,48,0,0,0,0,0,0,0,0,0,0,0,0,0,146,122
2.385351,1783686844.930339,2091030,,BS9336,2,rfd_legacy,,1,246,0,2838,2753825331,611,1,3,47700,5488,6394,5588,17470,68,1923,8,121,121,52,0,0,0,0,0,0,0,0,0,0,0,0,0,181,229
2.409972,1783686844.95496,2091030,,BS9336,2,rfd_legacy,,1,246,4,2569,3015969965,3134,1,3,48081,6891,6597,5555,19043,74,1949,8,123,123,44,0,0,0,0,0,0,0,0,0,0,0,0,0,194,122
2.413529,1783686844.958517,2091030,,BS9336,2,rfd_legacy,,1,246,1,2066,2819360919,-1638,1,3,48010,2015,6738,6607,15360,60,2075,8,122,122,48,0,0,0,0,0,0,0,0,0,0,0,0,0,36,129
2.414736,1783686844.959724,2091030,,BS9336,2,rfd_legacy,,1,246,5,2017,3081503395,-5940,1,3,47877,7280,7236,7224,21740,85,2179,9,120,120,56,0,0,0,0,0,0,0,0,0,0,0,0,0,233,248
2.416964,1783686844.961952,2091030,,BS9336,2,rfd_legacy,,1,246,2,3213,2884897719,1205,1,3,47808,1774,6351,6373,14498,57,1705,7,119,119,60,0,0,0,0,0,0,0,0,0,0,0,0,0,90,82
2.43568,1783686844.980668,2091030,,BS9336,2,rfd_legacy,,1,246,6,3146,3147042984,5799,1,3,47751,3788,6532,6394,16714,65,1892,7,117,117,52,0,0,0,0,0,0,0,0,0,0,0,0,0,181,86
2.436352,1783686844.98134,2091030,,BS9336,2,rfd_legacy,,1,246,3,3607,2950433732,1620,1,3,47728,5893,6696,4463,17052,67,1988,8,120,120,52,0,0,0,0,0,0,0,0,0,0,0,0,0,255,61
2.438648,1783686844.983636,2091030,,BS9336,2,rfd_legacy,,1,246,7,3335,3212577721,989,1,3,47824,2405,4595,3691,10691,42,1905,7,119,119,48,0,0,0,0,0,0,0,0,0,0,0,0,0,118,67
4.414993,1783686846.959981,2091050,,BS9336,2,rfd_legacy,,1,9,0,2869,1686738833,587,1,3,47625,4561,6005,5913,16479,64,1784,7,118,118,52,0,0,0,0,0,0,0,0,0,0,0,0,0,208,145
4.416166,1783686846.961154,2091050,,BS9336,2,rfd_legacy,,1,9,4,2844,1948883694,2469,1,3,47794,6199,6624,4302,17125,67,1912,7,122,122,44,0,0,0,0,0,0,0,0,0,0,0,0,0,199,146
4.418432,1783686846.96342,2091050,,BS9336,2,rfd_legacy,,1,9,1,2044,1752274398,-1654,1,3,47886,1642,6443,5583,13668,53,1925,8,118,118,44,0,0,0,0,0,0,0,0,0,0,0,0,0,223,96
4.436,1783686846.980988,2091050,,BS9336,2,rfd_legacy,,1,9,5,2030,2014417417,-5904,1,3,47663,7038,7125,4780,18943,74,2187,9,122,122,56,0,0,0,0,0,0,0,0,0,0,0,0,0,53,112
4.439161,1783686846.984149,2091050,,BS9336,2,rfd_legacy,,1,9,2,3204,1817811203,1152,1,3,47814,2150,6063,6291,14504,57,1838,7,124,124,56,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34
4.44045,1783686846.985438,2091050,,BS9336,2,rfd_legacy,,1,9,6,3164,2079956471,5801,1,3,47826,3927,6537,5959,16423,64,1862,7,119,119,52,0,0,0,0,0,0,0,0,0,0,0,0,0,65,144
4.467395,1783686847.012383,2091050,,BS9336,2,rfd_legacy,,1,9,3,3575,1883347715,1605,1,3,47643,5301,6551,5043,16895,66,1824,7,118,118,60,0,0,0,0,0,0,0,0,0,0,0,0,0,28,59
4.467985,1783686847.012973,2091050,,BS9336,2,rfd_legacy,,1,9,7,3361,2145491620,970,1,3,47848,2897,4397,3052,10346,40,1915,7,121,121,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
5.494965,1783686848.039953,2091060,,BS9336,2,rfd_legacy,,1,19,0,2826,3277748057,598,1,3,48095,5887,6945,5277,18109,71,1863,7,119,119,40,0,0,0,0,0,0,0,0,0,0,0,0,0,20,214
5.497741,1783686848.042729,2091060,,BS9336,2,rfd_legacy,,1,19,4,2562,3539892740,3170,1,3,47978,6449,6693,4886,18028,70,1949,8,119,119,44,0,0,0,0,0,0,0,0,0,0,0,0,0,12,166
5.498449,1783686848.043437,2091060,,BS9336,2,rfd_legacy,,1,19,1,2058,3343284019,-1547,1,3,47947,2416,6323,6347,15086,59,1847,7,118,118,44,0,0,0,0,0,0,0,0,0,0,0,0,0,179,183
5.516078,1783686848.061066,2091060,,BS9336,2,rfd_legacy,,1,19,5,1991,3605426660,-5910,1,3,47981,7262,7241,4984,19487,76,2038,8,119,119,64,0,0,0,0,0,0,0,0,0,0,0,0,0,173,55
5.518232,1783686848.06322,2091060,,BS9336,2,rfd_legacy,,1,19,2,3223,3408820351,1235,1,3,47889,2573,6577,5887,15037,59,1686,7,119,119,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226
5.520463,1783686848.065451,2091060,,BS9336,2,rfd_legacy,,1,19,3,3648,3474357099,1587,1,3,47634,4172,7356,6006,17534,68,2025,8,123,123,56,0,0,0,0,0,0,0,0,0,0,0,0,0,91,164
5.546498,1783686848.091486,2091060,,BS9336,2,rfd_legacy,,1,19,7,3287,3736500658,1144,1,3,47684,1131,4541,4477,10149,40,1989,8,121,121,52,0,0,0,0,0,0,0,0,0,0,0,0,0,229,37
6.680636,1783686849.225624,2091070,,BS9336,2,rfd_legacy,,1,29,0,2832,2634195204,629,1,3,47780,7187,6690,5108,18985,74,2134,8,119,119,40,0,0,0,0,0,0,0,0,0,0,0,0,0,79,152
6.681196,1783686849.226184,2091070,,BS9336,2,rfd_legacy,,1,29,4,2556,2896339243,3128,1,3,47672,4751,6519,4016,15286,60,1911,7,118,118,40,0,0,0,0,0,0,0,0,0,0,0,0,0,182,88
6.683469,1783686849.228457,2091070,,BS9336,2,rfd_legacy,,1,29,1,2131,2699730771,-1679,1,3,47716,7308,7424,6162,20894,82,1887,7,123,123,60,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3
6.701986,1783686849.246974,2091070,,BS9336,2,rfd_legacy,,1,29,5,2043,2961873037,-5910,1,3,48065,6920,7336,7361,21617,84,1870,7,120,120,56,0,0,0,0,0,0,0,0,0,0,0,0,0,28,53
6.705469,1783686849.250457,2091070,,BS9336,2,rfd_legacy,,1,29,2,3238,2765267444,1164,1,3,47714,6594,6842,5523,18959,74,1996,8,118,118,40,0,0,0,0,0,0,0,0,0,0,0,0,0,133,41
6.705518,1783686849.250506,2091070,,BS9336,2,rfd_legacy,,1,29,6,3166,3027412903,5768,1,3,48063,7528,7389,4116,19033,74,2303,9,124,124,44,0,0,0,0,0,0,0,0,0,0,0,0,0,161,130
6.732076,1783686849.277064,2091070,,BS9336,2,rfd_legacy,,1,29,3,3545,2830803578,1625,1,3,47834,6528,7122,5932,19582,76,1862,7,119,119,64,0,0,0,0,0,0,0,0,0,0,0,0,0,83,251
6.732685,1783686849.277673,2091070,,BS9336,2,rfd_legacy,,1,29,7,3237,3092947721,1118,1,3,46317,6229,6876,4664,17769,69,821,3,131,131,44,0,0,0,0,0,0,0,0,0,0,0,0,0,159,247
7.887434,1783686850.432422,2091080,,BS9336,2,rfd_legacy,,1,39,0,2835,2002270430,530,1,3,47621,6325,7471,6914,20710,81,2537,10,125,125,56,0,0,0,0,0,0,0,0,0,0,0,0,0,203,77
7.888645,1783686850.433633,2091080,,BS9336,2,rfd_legacy,,1,39,4,2542,2264414863,3112,1,3,47721,6407,7000,5121,18528,72,1977,8,124,124,48,0,0,0,0,0,0,0,0,0,0,0,0,0,85,57
7.891051,1783686850.436039,2091080,,BS9336,2,rfd_legacy,,1,39,1,2108,2067805964,-1645,1,3,48005,2957,5673,6510,15140,59,1971,8,122,122,52,0,0,0,0,0,0,0,0,0,0,0,0,0,172,153
7.938471,1783686850.483459,2091080,,BS9336,2,rfd_legacy,,1,39,5,1976,2329948453,-5894,1,3,47776,7586,7057,5822,20465,80,2344,9,125,125,60,0,0,0,0,0,0,0,0,0,0,0,0,0,99,19
7.940689,1783686850.485677,2091080,,BS9336,2,rfd_legacy,,1,39,2,3174,2133342428,1185,1,3,47797,5789,6826,4143,16758,65,1807,7,119,119,60,0,0,0,0,0,0,0,0,0,0,0,0,0,246,120
7.943051,1783686850.488039,2091080,,BS9336,2,rfd_legacy,,1,39,6,3142,2395487780,5828,1,3,47721,5814,6910,5005,17729,69,2056,8,123,123,52,0,0,0,0,0,0,0,0,0,0,0,0,0,91,47
7.961632,1783686850.50662,2091080,,BS9336,2,rfd_legacy,,1,39,3,3590,2198879015,1648,1,3,48079,4378,7173,5667,17218,67,2009,8,122,122,60,0,0,0,0,0,0,0,0,0,0,0,0,0,237,180
7.964478,1783686850.509466,2091080,,BS9336,2,rfd_legacy,,1,39,7,3325,2461023009,1000,1,3,47699,2128,4357,3326,9811,38,1791,7,117,117,48,0,0,0,0,0,0,0,0,0,0,0,0,0,50,103
9.020603,1783686851.565591,2091090,,BS9336,2,rfd_legacy,,1,48,0,2834,3530679886,607,1,3,47982,6113,6609,4458,17180,67,1887,7,119,119,52,0,0,0,0,0,0,0,0,0,0,0,0,0,172,76
9.021164,1783686851.566152,2091090,,BS9336,2,rfd_legacy,,1,48,4,2588,3792824310,3134,1,3,48068,7247,6926,5752,19925,78,1975,8,124,124,40,0,0,0,0,0,0,0,0,0,0,0,0,0,90,176
9.023406,1783686851.568394,2091090,,BS9336,2,rfd_legacy,,1,48,1,2136,3596215249,-1633,1,3,48010,2140,5929,6107,14176,55,1974,8,121,121,44,0,0,0,0,0,0,0,0,0,0,0,0,0,160,203
9.042825,1783686851.587813,2091090,,BS9336,2,rfd_legacy,,1,48,5,2033,3858358022,-5887,1,3,48024,7217,6761,6512,20490,80,2147,8,120,120,60,0,0,0,0,0,0,0,0,0,0,0,0,0,214,246
9.044013,1783686851.589001,2091090,,BS9336,2,rfd_legacy,,1,48,2,3259,3661752338,1141,1,3,47934,6430,6805,3600,16835,66,1937,8,122,122,60,0,0,0,0,0,0,0,0,0,0,0,0,0,65,26
9.047153,1783686851.592141,2091090,,BS9336,2,rfd_legacy,,1,48,6,3106,3923897770,5873,1,3,47688,3837,5790,5671,15298,60,1787,7,120,120,52,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4
9.09388,1783686851.638868,2091090,,BS9336,2,rfd_legacy,,1,48,3,3611,3727288604,1590,1,3,48107,5438,6875,4763,17076,67,1913,7,117,117,56,0,0,0,0,0,0,0,0,0,0,0,0,0,33,135
9.09505,1783686851.640038,2091090,,BS9336,2,rfd_legacy,,1,48,7,3252,3989432552,1156,1,3,47797,3963,4657,2932,11552,45,2047,8,122,122,56,0,0,0,0,0,0,0,0,0,0,0,0,0,30,58
10.174898,1783686852.719886,2091100,,BS9336,2,rfd_legacy,,1,58,0,2824,2926528000,569,1,3,47944,7113,7075,6623,20811,81,2165,8,123,123,44,0,0,0,0,0,0,0,0,0,0,0,0,0,208,184
10.176068,1783686852.721056,2091100,,BS9336,2,rfd_legacy,,1,58,4,2596,3188672298,3168,1,3,48068,4220,6262,6473,16955,66,1952,8,121,121,44,0,0,0,0,0,0,0,0,0,0,0,0,0,150,115
10.178388,1783686852.723376,2091100,,BS9336,2,rfd_legacy,,1,58,1,2090,2992063585,-1591,1,3,47906,6894,7075,6042,20011,78,1700,7,117,117,56,0,0,0,0,0,0,0,0,0,0,0,0,0,111,72
10.195944,1783686852.740932,2091100,,BS9336,2,rfd_legacy,,1,58,5,2014,3254206520,-5895,1,3,47635,7167,7272,7168,21607,84,1846,7,121,121,64,0,0,0,0,0,0,0,0,0,0,0,0,0,233,88
10.198181,1783686852.743169,2091100,,BS9336,2,rfd_legacy,,1,58,2,3175,3057600088,1239,1,3,47778,6682,7193,5701,19576,76,2168,8,123,123,44,0,0,0,0,0,0,0,0,0,0,0,0,0,28,115
10.200428,1783686852.745416,2091100,,BS9336,2,rfd_legacy,,1,58,6,3079,3319745544,5857,1,3,47592,7377,7307,5415,20099,79,2229,9,123,123,40,0,0,0,0,0,0,0,0,0,0,0,0,0,144,237
10.226947,1783686852.771935,2091100,,BS9336,2,rfd_legacy,,1,58,3,3597,3123136873,1647,1,3,47756,7026,7481,6726,21233,83,2104,8,124,124,64,0,0,0,0,0,0,0,0,0,0,0,0,0,177,138
10.22748,1783686852.772468,2091100,,BS9336,2,rfd_legacy,,1,58,7,3333,3385280452,976,1,3,47798,6308,5958,3608,15874,62,1669,7,121,121,48,0,0,0,0,0,0,0,0,0,0,0,0,0,65,81
11.385371,1783686853.930359,2091110,,BS9336,2,rfd_legacy,,1,68,0,2862,2281097178,493,1,3,47804,5789,6446,3721,15956,62,1789,7,118,118,52,0,0,0,0,0,0,0,0,0,0,0,0,0,65,228
11.409783,1783686853.954771,2091110,,BS9336,2,rfd_legacy,,1,68,4,2615,2543241660,3096,1,3,47831,6924,6928,5682,19534,76,2138,8,123,123,44,0,0,0,0,0,0,0,0,0,0,0,0,0,123,195
11.413347,1783686853.958335,2091110,,BS9336,2,rfd_legacy,,1,68,1,2136,2346632659,-1599,1,3,47752,2707,5690,6644,15041,59,1969,8,124,124,40,0,0,0,0,0,0,0,0,0,0,0,0,0,197,42
11.414488,1783686853.959476,2091110,,BS9336,2,rfd_legacy,,1,68,5,2031,2608775372,-5883,1,3,47827,6983,7380,6952,21315,83,2109,8,119,119,44,0,0,0,0,0,0,0,0,0,0,0,0,0,82,8
11.416766,1783686853.961754,2091110,,BS9336,2,rfd_legacy,,1,68,2,3217,2412169818,1281,1,3,48114,5722,6798,4384,16904,66,1850,7,122,122,56,0,0,0,0,0,0,0,0,0,0,0,0,0,56,143
11.433967,1783686853.978955,2091110,,BS9336,2,rfd_legacy,,1,68,6,3102,2674315034,5861,1,3,48088,4896,6870,5929,17695,69,2027,8,123,123,52,0,0,0,0,0,0,0,0,0,0,0,0,0,148,254
11.436217,1783686853.981205,2091110,,BS9336,2,rfd_legacy,,1,68,3,3584,2477706075,1644,1,3,47706,4556,6641,4990,16187,63,1884,7,120,120,56,0,0,0,0,0,0,0,0,0,0,0,0,0,214,90
11.438319,1783686853.983307,2091110,,BS9336,2,rfd_legacy,,1,68,7,3284,2739849962,1128,1,3,48006,1089,4472,4524,10085,39,1987,8,120,120,56,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57
12.390181,1783686854.935169,2091120,,BS9336,2,rfd_legacy,,1,78,0,2835,1735810248,552,1,3,47716,5645,6818,5129,17592,69,1906,7,119,119,48,0,0,0,0,0,0,0,0,0,0,0,0,0,72,253
12.407319,1783686854.952307,2091120,,BS9336,2,rfd_legacy,,1,78,4,2601,1997954761,3106,1,3,47674,6189,6318,3670,16177,63,1882,7,120,120,40,0,0,0,0,0,0,0,0,0,0,0,0,0,227,137
12.410812,1783686854.9558,2091120,,BS9336,2,rfd_legacy,,1,78,1,2100,1801345552,-1594,1,3,47875,3822,4292,6935,15049,59,1935,8,123,123,52,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34
12.411968,1783686854.956956,2091120,,BS9336,2,rfd_legacy,,1,78,5,2032,2063488392,-5902,1,3,47825,7223,6996,7015,21234,83,2225,9,122,122,52,0,0,0,0,0,0,0,0,0,0,0,0,0,22,71
12.414214,1783686854.959202,2091120,,BS9336,2,rfd_legacy,,1,78,2,3225,1866882611,1186,1,3,47702,2526,6688,5757,14971,58,1693,7,119,119,52,0,0,0,0,0,0,0,0,0,0,0,0,0,246,93
12.438852,1783686854.98384,2091120,,BS9336,2,rfd_legacy,,1,78,6,3107,2129027534,5828,1,3,47972,5276,6792,5297,17365,68,1866,7,118,118,52,0,0,0,0,0,0,0,0,0,0,0,0,0,111,103
12.441067,1783686854.986055,2091120,,BS9336,2,rfd_legacy,,1,78,3,3593,1932418835,1590,1,3,47840,5276,7229,5337,17842,70,2092,8,122,122,52,0,0,0,0,0,0,0,0,0,0,0,0,0,118,172
12.443231,1783686854.988219,2091120,,BS9336,2,rfd_legacy,,1,78,7,3324,2194562719,1044,1,3,47701,2526,4187,3258,9971,39,1961,8,124,124,52,0,0,0,0,0,0,0,0,0,0,0,0,0,5,79
13.46923,1783686856.014218,2091130,,BS9336,2,rfd_legacy,,1,87,0,2848,3303851943,477,1,3,47975,7383,7032,5137,19552,76,2219,9,121,121,40,0,0,0,0,0,0,0,0,0,0,0,0,0,215,150
13.471574,1783686856.016562,2091130,,BS9336,2,rfd_legacy,,1,87,4,2562,3565996714,3104,1,3,48027,3327,6748,5573,15648,61,2005,8,120,120,44,0,0,0,0,0,0,0,0,0,0,0,0,0,174,5
13.489912,1783686856.0349,2091130,,BS9336,2,rfd_legacy,,1,87,1,2060,3369387680,-1579,1,3,47903,7576,7771,6798,22145,87,1943,8,123,123,56,0,0,0,0,0,0,0,0,0,0,0,0,0,46,175
13.490939,1783686856.035927,2091130,,BS9336,2,rfd_legacy,,1,87,5,2040,3631530121,-5879,1,3,47723,7225,7216,5281,19722,77,1806,7,117,117,48,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1
13.493214,1783686856.038202,2091130,,BS9336,2,rfd_legacy,,1,87,2,3197,3434924567,1227,1,3,48055,6905,6967,4171,18043,70,2156,8,122,122,48,0,0,0,0,0,0,0,0,0,0,0,0,0,60,54
13.519228,1783686856.064216,2091130,,BS9336,2,rfd_legacy,,1,87,6,3124,3697069930,5830,1,3,47788,7066,7093,4977,19136,75,2139,8,122,122,44,0,0,0,0,0,0,0,0,0,0,0,0,0,126,99
13.52044,1783686856.065428,2091130,,BS9336,2,rfd_legacy,,1,87,3,3596,3500460575,1600,1,3,47739,6927,6766,3798,17491,68,1989,8,121,121,52,0,0,0,0,0,0,0,0,0,0,0,0,0,28,211
13.522823,1783686856.067811,2091130,,BS9336,2,rfd_legacy,,1,87,7,3263,3762604537,1073,1,3,47830,3650,6917,5794,16361,64,1609,6,117,117,52,0,0,0,0,0,0,0,0,0,0,0,0,0,127,80
14.494717,1783686857.039705,2091140,,BS9336,2,rfd_legacy,,1,97,0,2832,2750606960,584,1,3,47911,6220,7021,5198,18439,72,2022,8,123,123,48,0,0,0,0,0,0,0,0,0,0,0,0,0,167,122
14.49584,1783686857.040828,2091140,,BS9336,2,rfd_legacy,,1,97,4,2557,3012751486,3105,1,3,47887,6828,6467,5070,18365,72,1753,7,118,118,44,0,0,0,0,0,0,0,0,0,0,0,0,0,34,180
14.498181,1783686857.043169,2091140,,BS9336,2,rfd_legacy,,1,97,1,2064,2816142370,-1552,1,3,47938,3431,4866,6682,14979,59,1879,7,122,122,44,0,0,0,0,0,0,0,0,0,0,0,0,0,220,58
14.515828,1783686857.060816,2091140,,BS9336,2,rfd_legacy,,1,97,5,2015,3078285395,-5884,1,3,47654,7255,7115,5511,19881,78,2061,8,118,118,60,0,0,0,0,0,0,0,0,0,0,0,0,0,140,196
14.520221,1783686857.065209,2091140,,BS9336,2,rfd_legacy,,1,97,2,3208,2881679416,1205,1,3,47958,2926,6671,5893,15490,61,1760,7,120,120,60,0,0,0,0,0,0,0,0,0,0,0,0,0,145,102
14.520415,1783686857.065403,2091140,,BS9336,2,rfd_legacy,,1,97,6,3158,3143824809,5803,1,3,47809,3498,6431,6718,16647,65,1909,7,120,120,56,0,0,0,0,0,0,0,0,0,0,0,0,0,139,217
14.546208,1783686857.091196,2091140,,BS9336,2,rfd_legacy,,1,97,3,3607,2947215602,1608,1,3,47643,4400,7043,5430,16873,66,1997,8,120,120,56,0,0,0,0,0,0,0,0,0,0,0,0,0,57,22
14.548414,1783686857.093402,2091140,,BS9336,2,rfd_legacy,,1,97,7,3535,3209359225,804,1,3,47712,2925,4598,3310,10833,42,1875,7,119,119,52,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0
15.575293,1783686858.120281,2091150,,BS9336,2,rfd_legacy,,1,107,0,2818,22550291,562,1,3,47842,6347,7094,5577,19018,74,1913,7,119,119,44,0,0,0,0,0,0,0,0,0,0,0,0,0,75,185
15.575911,1783686858.120899,2091150,,BS9336,2,rfd_legacy,,1,107,4,2622,284694807,3102,1,3,47782,6801,6484,5016,18301,71,1937,8,121,121,48,0,0,0,0,0,0,0,0,0,0,0,0,0,180,91
15.578324,1783686858.123312,2091150,,BS9336,2,rfd_legacy,,1,107,1,2101,88085556,-1637,1,3,48080,2168,6724,6049,14941,58,1985,8,120,120,44,0,0,0,0,0,0,0,0,0,0,0,0,0,245,124
15.5967,1783686858.141688,2091150,,BS9336,2,rfd_legacy,,1,107,5,2024,350228547,-5866,1,3,47952,6876,7196,6953,21025,82,2111,8,120,120,52,0,0,0,0,0,0,0,0,0,0,0,0,0,54,112
15.597924,1783686858.142912,2091150,,BS9336,2,rfd_legacy,,1,107,2,3293,153622458,1112,1,3,47766,2329,6743,6074,15146,59,1734,7,117,117,52,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2
15.600176,1783686858.145164,2091150,,BS9336,2,rfd_legacy,,1,107,6,3112,415767606,5879,1,3,47675,5973,6483,3903,16359,64,1914,7,122,122,48,0,0,0,0,0,0,0,0,0,0,0,0,0,143,165
15.625161,1783686858.170149,2091150,,BS9336,2,rfd_legacy,,1,107,3,3637,219158641,1629,1,3,47938,3592,6911,6725,17228,67,1918,7,117,117,56,0,0,0,0,0,0,0,0,0,0,0,0,0,140,149
15.627613,1783686858.172601,2091150,,BS9336,2,rfd_legacy,,1,107,7,3216,481302407,1216,1,3,47899,2695,4567,3445,10707,42,1864,7,118,118,52,0,0,0,0,0,0,0,0,0,0,0,0,0,151,91
16.782771,1783686859.327759,2091160,,BS9336,2,rfd_legacy,,1,117,0,2864,3712569641,519,1,3,48001,5967,6805,6563,19335,76,1875,7,121,121,48,0,0,0,0,0,0,0,0,0,0,0,0,0,82,200
16.783337,1783686859.328325,2091160,,BS9336,2,rfd_legacy,,1,117,4,2594,3974713872,3095,1,3,47800,6380,6007,3567,15954,62,1817,7,118,118,52,0,0,0,0,0,0,0,0,0,0,0,0,0,149,186
16.785644,1783686859.330632,2091160,,BS9336,2,rfd_legacy,,1,117,1,2087,3778104815,-1576,1,3,47691,2257,6269,5769,14295,56,1880,7,120,120,48,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8
16.811675,1783686859.356663,2091160,,BS9336,2,rfd_legacy,,1,117,5,2005,4040247793,-5870,1,3,47861,7160,7227,4506,18893,74,2128,8,119,119,56,0,0,0,0,0,0,0,0,0,0,0,0,0,207,184
16.812944,1783686859.357932,2091160,,BS9336,2,rfd_legacy,,1,117,2,3278,3843641476,1091,1,3,47694,2294,6991,6721,16006,63,2009,8,124,124,56,0,0,0,0,0,0,0,0,0,0,0,0,0,181,212
16.815171,1783686859.360159,2091160,,BS9336,2,rfd_legacy,,1,117,6,3138,4105786983,5811,1,3,48026,4553,6764,5862,17179,67,1894,7,120,120,52,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
