row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L11:I7:T6,S00,simulate_imu_prior,L11:I7,0.7795835099999522,,,,
R2:L11:I7:T6,S00,build_track_tensors,L11:I7,14.303589490999912,,,,
R2:L11:I7:T6,S00,torch_gpu,,17.328384215999904,0,1,17.328384215999904,17.328384215999904
R2:L11:I7:T8,S00,torch_gpu,,12.635725858,0,1,12.635725858,12.635725858
R2:L11:I8:T6,S00,simulate_imu_prior,L11:I8,0.6048520759999292,,,,
R2:L11:I8:T6,S00,build_track_tensors,L11:I8,14.252232993000007,,,,
R2:L11:I8:T6,S00,torch_gpu,,13.215903332999915,0,1,13.215903332999915,13.215903332999915
R2:L11:I8:T8,S00,torch_gpu,,15.113545349999981,0,1,15.113545349999981,15.113545349999981
R2:L11:I1+I3+I7:T6,S00,simulate_imu_prior,L11:I1+I3+I7,0.5634855360000302,,,,
R2:L11:I1+I3+I7:T6,S00,build_track_tensors,L11:I1+I3+I7,14.259403859000031,,,,
R2:L11:I1+I3+I7:T6,S00,torch_gpu,,14.318552659000034,0,1,14.318552659000034,14.318552659000034
R2:L11:I1+I3+I7:T8,S00,torch_gpu,,13.76006101400003,0,1,13.76006101400003,13.76006101400003
R2:L11:I1+I2+I3+I8:T6,S00,simulate_imu_prior,L11:I1+I2+I3+I8,0.5234749789999569,,,,
R2:L11:I1+I2+I3+I8:T6,S00,build_track_tensors,L11:I1+I2+I3+I8,12.985233589000018,,,,
R2:L11:I1+I2+I3+I8:T6,S00,torch_gpu,,16.065907585000105,0,1,16.065907585000105,16.065907585000105
R2:L11:I1+I2+I3+I8:T8,S00,torch_gpu,,16.375136180000027,0,1,16.375136180000027,16.375136180000027
