capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0006234715567075286,0.0011227770015390433,0.0019358324681787282,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R01,BSDC91,1200,1200,0.0006582319815963511,0.0013489051705532734,0.0032896081262761686,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R02,BS2DCE,1201,1201,0.0006525499072411247,0.0012907383878513112,0.0026758164828020008,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R02,BSDC91,1200,1200,0.0006519362624696504,0.0012855472826126064,0.003263318634647728,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R03,BS2DCE,1200,1200,0.00035440178892363693,0.0006079734777385021,0.0009911609807136015,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R03,BSDC91,1200,1200,0.00046653280104151824,0.0009503193832907968,0.0017477051821371034,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R04,BS2DCE,1200,1200,0.0006145834064070195,0.0012138755215742978,0.0026696858735721462,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R04,BSDC91,1200,1200,0.0003940865971322381,0.0006711787446355771,0.001085826944314394,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R05,BS2DCE,1200,1200,0.0005120330024105337,0.0009745294475540046,0.0018199228341453965,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R05,BSDC91,1201,1201,0.000647689392026581,0.0012357686452488161,0.002511642404395032,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R06,BS2DCE,1200,1200,0.0006462020864060936,0.0013659855211101582,0.0033337832244057443,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R06,BSDC91,1201,1201,0.0006719771603142402,0.0014517898718946084,0.002310795356569284,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R07,BS2DCE,1200,1200,0.0004640932427235706,0.0008338007016560232,0.0014312210698713386,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R07,BSDC91,1201,1201,0.0005145172137286215,0.0009929930374163254,0.002343531277231327,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R08,BS2DCE,1201,1201,0.000693104013577012,0.0014636647988467044,0.0034918179229645845,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R08,BSDC91,1200,1200,0.0005037337526601489,0.0009764021909040287,0.0022120654405789115,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R09,BS2DCE,1200,1200,0.0005347773864904155,0.0010535099349880848,0.001651352834007334,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R09,BSDC91,1200,1200,0.0006890839940796699,0.0012830536778774423,0.0017084128350092025,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R10,BS2DCE,1200,1200,0.000476895170516235,0.0009331007550077197,0.0019175113528778645,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R10,BSDC91,1200,1200,0.0005607354840883001,0.0011075391772945736,0.0018626723203877225,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R11,BS2DCE,1201,1201,0.0006023788224054873,0.0011322872464306006,0.0024566951306611855,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R11,BSDC91,1200,1200,0.0006340930726185488,0.0012402708951991207,0.002274113038736493,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R12,BS2DCE,1200,1200,0.0003388149834527085,0.000557920687240924,0.0009414786401415212,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R12,BSDC91,1200,1200,0.0006642983921766923,0.0013586824684556104,0.0030763294992463127,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R13,BS2DCE,1201,1201,6.282999797024491,0.000925302892503868,213.99632859192775,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R13,BSDC91,1200,1200,0.0002846156016531747,0.0004493064832032055,0.0006273768543829288,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R14,BS2DCE,1201,1201,0.0004655290077744914,0.000938828873479551,0.0019321943685457305,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R14,BSDC91,1200,1200,0.000499123504249025,0.0010568287456269156,0.0021743601788013775,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
R15,BS2DCE,1200,1200,0.0006151175105190494,0.0011953691240316456,0.002015476406057452,1.0,1.0,R2:L10:I1:T6,S04,R2,L10,I1,T6,194.07375,1.0,False
