pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,6001.9460882597195,6002.064449064449,-0.11836080472949106,0.11836080472949106
A-C,10532.62268201818,10533.0,-0.37731798181994236,0.37731798181994236
A-D,7736.918861494353,7735.999999999999,0.9188614943541324,0.9188614943541324
A-E,1443.9266735213787,1443.811235955056,0.11543756632272562,0.11543756632272562
A-F,6404.788476821683,6405.530275229357,-0.7417984076746507,0.7417984076746507
A-G,10698.127495427625,10697.377528089886,0.7499673377387808,0.7499673377387808
A-H,8318.168321791654,8318.500000000002,-0.3316782083475118,0.3316782083475118
B-C,6162.3930869524875,6162.689508793208,-0.2964218407205408,0.2964218407205408
B-D,3343.4770547682665,3343.4999999999995,-0.022945231733046967,0.022945231733046967
B-E,6163.518804308186,6163.5,0.01880430818619061,0.01880430818619061
B-F,1426.4546161722171,1426.4655581947745,-0.010942022557401287,0.010942022557401287
B-G,6612.191531649205,6612.0,0.19153164920498966,0.19153164920498966
B-H,4052.9224685012964,4053.0,-0.07753149870359266,0.07753149870359266
C-D,8745.882896108566,8746.204705882352,-0.32180977378629905,0.32180977378629905
C-E,10460.380825915714,10459.942903752039,0.43792216367546644,0.43792216367546644
C-F,6182.3314589090705,6182.0,0.331458909070534,0.331458909070534
C-G,1398.7695757451434,1398.9459854014597,-0.17640965631630934,0.17640965631630934
C-H,9099.656211261106,9099.441379310345,0.21483195076143602,0.21483195076143602
D-E,7957.903314257925,7958.920127795527,-1.016813537602502,1.016813537602502
D-F,3513.9692853419087,3513.7379912663755,0.231294075533242,0.231294075533242
D-G,9224.213478376743,9224.0,0.2134783767432964,0.2134783767432964
D-H,1467.2876366484343,1467.2206896551722,0.0669469932620359,0.0669469932620359
E-F,6245.836226016987,6245.423529411763,0.412696605223573,0.412696605223573
E-G,10438.414044037103,10439.000000000002,-0.5859559628988791,0.5859559628988791
E-H,8301.293619344568,8300.631004366813,0.6626149777548562,0.6626149777548562
F-G,6353.230681175548,6354.000000000001,-0.7693188244529665,0.7693188244529665
F-H,3676.8963443898115,3677.530846484936,-0.6345020951243896,0.6345020951243896
G-H,9388.78684809248,9388.5,0.28684809248079546,0.28684809248079546
