source,source_found,rmse_mm,median_mm,p95_mm
/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/reporting_checklist/tables/checklist_ablation.csv,yes,108.93074979421444,69.62400691469796,174.06635331236225
/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/reporting_checklist/tables/checklist_tag_static.csv,yes,108.90907731948188,69.69166345867296,173.9256534240159
