pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3728.4088620666007,3728.5322245322254,-0.12336246562472297,0.12336246562472297
A-C,8936.142057959512,8935.487656202376,0.6544017571359291,0.6544017571359291
A-D,9057.048570919012,9058.0,-0.9514290809875092,0.9514290809875092
A-E,1351.107617992565,1351.1784791965567,-0.0708612039916261,0.0708612039916261
A-F,3987.2077419162842,3987.241805480924,-0.03406356463983684,0.03406356463983684
A-G,9360.847993097022,9361.395890410959,-0.5478973139361187,0.5478973139361187
A-H,9172.545570635046,9171.500000000002,1.0455706350439868,1.0455706350439868
B-C,5744.311356772424,5744.999999999999,-0.6886432275750849,0.6886432275750849
B-D,6342.385138802191,6342.885807504079,-0.5006687018876619,0.5006687018876619
B-E,3916.392554604795,3916.5622568093386,-0.16970220454368246,0.16970220454368246
B-F,1507.4167937136276,1507.534441805226,-0.11764809159831202,0.11764809159831202
B-G,6170.468188911868,6169.999999999999,0.46818891186921974,0.46818891186921974
B-H,6545.3152498190575,6544.999999999999,0.3152498190584083,0.3152498190584083
C-D,8812.688159328432,8812.566371681414,0.1217876470182091,0.1217876470182091
C-E,9098.883606992693,9099.110769230769,-0.22716223807583447,0.22716223807583447
C-F,5972.7031252492925,5972.543396226415,0.15972902287739998,0.15972902287739998
C-G,1340.9903468706834,1341.0,-0.00965312931657536,0.00965312931657536
C-H,9070.582370399985,9070.532224532224,0.05014586776087526,0.05014586776087526
D-E,9007.51559094999,9006.509900019604,1.0056909303857537,1.0056909303857537
D-F,6600.192629746229,6599.7379912663755,0.4546384798532017,0.4546384798532017
D-G,8995.892658950517,8996.0,-0.107341049482784,0.107341049482784
D-H,1422.6446630567912,1422.8827586206896,-0.23809556389846875,0.23809556389846875
E-F,3653.001585826534,3652.9999999999995,0.0015858265346651024,0.0015858265346651024
E-G,9333.327613696374,9333.0,0.327613696374101,0.327613696374101
E-H,8911.736236186878,8912.667436489608,-0.9312003027298488,0.9312003027298488
F-G,6073.356087189132,6073.543396226415,-0.1873090372828301,0.1873090372828301
F-H,6474.90983659883,6475.360000000001,-0.45016340117035725,0.45016340117035725
G-H,9052.883819120732,9052.867256637168,0.016562483564484864,0.016562483564484864
