row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L5:I7:T6,S00,simulate_imu_prior,L5:I7,0.7145669630000384,,,,
R2:L5:I7:T6,S00,build_track_tensors,L5:I7,14.579640948999895,,,,
R2:L5:I7:T6,S00,torch_gpu,,17.36009823400002,0,1,17.36009823400002,17.36009823400002
R2:L5:I7:T8,S00,torch_gpu,,12.933991358999947,0,1,12.933991358999947,12.933991358999947
R2:L5:I8:T6,S00,simulate_imu_prior,L5:I8,0.5844346299999188,,,,
R2:L5:I8:T6,S00,build_track_tensors,L5:I8,13.457454919999918,,,,
R2:L5:I8:T6,S00,torch_gpu,,11.745151996000004,0,1,11.745151996000004,11.745151996000004
R2:L5:I8:T8,S00,torch_gpu,,16.036317461000067,0,1,16.036317461000067,16.036317461000067
R2:L5:I1+I3+I7:T6,S00,simulate_imu_prior,L5:I1+I3+I7,0.5576852640000425,,,,
R2:L5:I1+I3+I7:T6,S00,build_track_tensors,L5:I1+I3+I7,13.324441191000005,,,,
R2:L5:I1+I3+I7:T6,S00,torch_gpu,,8.69773493799994,0,1,8.69773493799994,8.69773493799994
R2:L5:I1+I3+I7:T8,S00,torch_gpu,,15.898890510000001,0,1,15.898890510000001,15.898890510000001
R2:L5:I1+I2+I3+I8:T6,S00,simulate_imu_prior,L5:I1+I2+I3+I8,0.5531932740000229,,,,
R2:L5:I1+I2+I3+I8:T6,S00,build_track_tensors,L5:I1+I2+I3+I8,12.586352616999989,,,,
R2:L5:I1+I2+I3+I8:T6,S00,torch_gpu,,7.589941697999961,0,1,7.589941697999961,7.589941697999961
R2:L5:I1+I2+I3+I8:T8,S00,torch_gpu,,16.16944980200003,0,1,16.16944980200003,16.16944980200003
