capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.000490782177523141,0.0008077580045556511,0.0012259525454248348,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R01,BSDC91,1200,1200,0.0003938876371471585,0.0007200874397895123,0.0010825764594028211,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R02,BS2DCE,1201,1201,0.0003976983342685247,0.000644230803647793,0.0010336754594225763,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R02,BSDC91,1200,1200,0.0005027281124541942,0.000902791925394781,0.0020483961750695076,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R03,BS2DCE,1200,1200,0.0003830309937470384,0.0006341606250422498,0.0009300659918005049,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R03,BSDC91,1200,1200,0.0004307040821704114,0.0008229794481453595,0.0013923065232733854,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R04,BS2DCE,1200,1200,0.0005102222537534652,0.0009331988485224042,0.0017646825417411928,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R04,BSDC91,1200,1200,0.00039803486396807543,0.000675967348510673,0.0010015763587209346,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R05,BS2DCE,1200,1200,0.0003781743826984239,0.0006149745748507687,0.0010212680435427019,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R05,BSDC91,1201,1201,0.0004780324338850169,0.0009346752219512416,0.001626395025004341,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R06,BS2DCE,1200,1200,0.0003762019109634616,0.0006222571653433895,0.0009907119330441721,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R06,BSDC91,1201,1201,0.00045972733323516727,0.0008308171532832577,0.0015853131040419622,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R07,BS2DCE,1200,1200,0.0005798312487328547,0.0010755997348396032,0.002455203163116312,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R07,BSDC91,1201,1201,0.0004889376214781715,0.0008062558336388853,0.0013273892489129222,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R08,BS2DCE,1201,1201,0.00042365723918592706,0.0007085068179830829,0.0010529959424344433,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R08,BSDC91,1200,1200,0.0005981039207539216,0.0011217172398078285,0.002174756621809332,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R09,BS2DCE,1200,1200,0.0003206530750549842,0.0005698797037742962,0.0008973323172691298,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R09,BSDC91,1200,1200,0.00045493934850712216,0.0008872258746993516,0.0013729413148561211,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R10,BS2DCE,1200,1200,0.0004764885354758335,0.0008953493819060472,0.0016372314536126406,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R10,BSDC91,1200,1200,0.0004683539307439888,0.0008520547675342331,0.0014364295325192471,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R11,BS2DCE,1201,1201,0.0003568179250714498,0.0005469320631606771,0.0008680606088504993,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R11,BSDC91,1200,1200,0.0004700788226979383,0.000892620074810542,0.001644337391439157,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R12,BS2DCE,1200,1200,0.00035923724060035175,0.0006551511043672544,0.0014829043994925334,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R12,BSDC91,1200,1200,0.0003381441805030764,0.0005760997989581588,0.0009027073751044398,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R13,BS2DCE,1201,1201,32.883990804435705,0.3033481086196691,745.5926951308089,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R13,BSDC91,1200,1200,0.00042100924466705535,0.0008167641984178399,0.0012342073300622776,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R14,BS2DCE,1201,1201,0.0003252626331228694,0.0005496580826467261,0.0008401370495631994,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R14,BSDC91,1200,1200,0.00033088135547087056,0.0005847347636631566,0.0010701564747433992,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R15,BS2DCE,1200,1200,0.0003193332335187996,0.0005278319857558005,0.0008467313697612644,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R15,BSDC91,1200,1200,0.0005095062593310534,0.0009876447698584784,0.002234882920225279,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R16,BS2DCE,1201,1201,0.00028767763371075235,0.00044469098434924494,0.0006303994463833546,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R16,BSDC91,1200,1200,0.00037759045185150003,0.0006645166934517717,0.0010590608642353026,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R17,BS2DCE,1201,1201,0.00037833414185752277,0.0006661439674433608,0.0011396681001641117,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R17,BSDC91,1200,1200,0.0004010186584482821,0.0007878785841499972,0.00139166147803547,1.0,1.0,R4:L4:I1+I2+I3+I8:T6,,R4,L4,I1+I2+I3+I8,T6,65.13,1.35,True
R01,BS2DCE,1201,1201,0.0005388041715654729,0.0008873461770790155,0.001315489683702346,1.0,1.0,R4:L4:I1+I2+I3+I8:T8,,R4,L4,I1+I2+I3+I8,T8,95.19,1.35,True
R01,BSDC91,1200,1200,0.00043651122890465423,0.0007531995191411851,0.0011861811972857976,1.0,1.0,R4:L4:I1+I2+I3+I8:T8,,R4,L4,I1+I2+I3+I8,T8,95.19,1.35,True
R02,BS2DCE,1201,1201,0.00043323242773441085,0.0007600730652024032,0.0013454328811637454,1.0,1.0,R4:L4:I1+I2+I3+I8:T8,,R4,L4,I1+I2+I3+I8,T8,95.19,1.35,True
