version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v3-lite,all1000,A-B,1746.5000000000002,1874.5943009211378,128.09430092113757,128.09430092113757
v3-lite,all1000,A-C,3015.7201834862385,2960.6629138473872,-55.05726963885127,55.05726963885127
v3-lite,all1000,A-D,2556.9492520356,2469.245774699371,-87.70347733622884,87.70347733622884
v3-lite,all1000,A-E,1771.3139269794822,1814.4419880325268,43.128061053044576,43.128061053044576
v3-lite,all1000,A-F,2905.142551345097,2685.7380133870984,-219.40453795799885,219.40453795799885
v3-lite,all1000,A-G,3207.588601036269,3338.5008394769407,130.91223844067144,130.91223844067144
v3-lite,all1000,A-H,2790.9310435931307,2851.990606964819,61.059563371688455,61.059563371688455
v3-lite,all1000,B-C,2411.3998025666338,2416.611510936774,5.211708370140059,5.211708370140059
v3-lite,all1000,B-D,3114.6133056133062,3002.815963876048,-111.7973417372582,111.7973417372582
v3-lite,all1000,B-E,2395.4484748557297,2293.549599218889,-101.89887563684078,101.89887563684078
v3-lite,all1000,B-F,1658.8435434111943,1686.2593884823998,27.415845071205467,27.415845071205467
v3-lite,all1000,B-G,2759.4428772919605,2860.9514302698085,101.50855297784801,101.50855297784801
v3-lite,all1000,B-H,3317.7108910891093,3315.556098975679,-2.154792113430176,2.154792113430176
v3-lite,all1000,C-D,1611.121991701245,1561.9833410691338,-49.138650632111194,49.138650632111194
v3-lite,all1000,C-E,3237.180327868852,3280.41676500436,43.23643713550791,43.23643713550791
v3-lite,all1000,C-F,2850.8,2854.379566650394,3.5795666503936445,3.5795666503936445
v3-lite,all1000,C-G,1655.9311163895488,1563.9661908641403,-91.96492552540849,91.96492552540849
v3-lite,all1000,C-H,2177.634628650265,2271.959704806809,94.32507615654413,94.32507615654413
v3-lite,all1000,D-E,2993.0621336459553,3016.126572116818,23.06443847086257,23.06443847086257
v3-lite,all1000,D-F,3174.039325842696,3428.586159191214,254.5468333485178,254.5468333485178
v3-lite,all1000,D-G,2212.232081911263,2159.9985912517095,-52.233490659553354,52.233490659553354
v3-lite,all1000,D-H,1695.3222453222456,1591.7124059389303,-103.60983938331538,103.60983938331538
v3-lite,all1000,E-F,1580.0990415335461,1700.1771624514379,120.07812091789174,120.07812091789174
v3-lite,all1000,E-G,2874.8788990825683,2758.0130759686863,-116.86582311388202,116.86582311388202
v3-lite,all1000,E-H,2307.0115606936415,2348.3630199943773,41.35145930073577,41.35145930073577
v3-lite,all1000,F-G,2379.7425389755012,2298.4356976116796,-81.3068413638216,81.3068413638216
v3-lite,all1000,F-H,3037.9026548672564,2912.7345193202905,-125.16813554696591,125.16813554696591
v3-lite,all1000,G-H,1539.185945945946,1557.6569095391565,18.4709635932104,18.4709635932104
