method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm
T1_CUDA_REPLAY,T1,v4-io,8,1,5.6822321019999436,1000,24.0,26564.0,21.8793306350708,24.52617645263672,39.871782302856445,54.61663246154785,84.67092628479003,81.48562240600586,168.88243026733386
T1_CUDA_REPLAY,T1,v4-io,7,5000,96.34469536799861,1000,24.0,28818.0,32.00441932678223,40.298702239990234,71.61760139465332,89.43120765686035,154.57424163818354,76.31863403320312,158.58477783203125
T1_CUDA_REPLAY,T1,v4-io,6,5000,94.34619468800156,1000,24.0,28818.0,47.53692150115967,57.77799415588379,94.49043273925781,125.34489822387695,192.0368267059326,70.81472206115723,143.18412017822266
T1_CUDA_REPLAY,T1,v4-io,5,5000,92.50253502099986,1000,24.0,28818.0,71.37126159667969,83.96683502197266,119.65308570861816,161.63195037841797,260.07722434997555,60.5247278213501,124.06436729431152
T1_CUDA_REPLAY,T1,v4-io,4,5000,100.10473383499993,1000,24.0,28818.0,98.97519111633301,122.05612754821777,158.1243019104004,217.9779281616211,353.88461990356444,35.71691608428955,109.73439025878906
