experiment,layout_solver,layout_variant,delay_mode,scale_mode,scale_factor,scale_source,alignment_frame,tag_method,ID,capture,location,height,facing,frames_input,frames_solved,solve_fraction,point_estimator,solved_x_mm,solved_y_vertical_mm,solved_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_3d_mm,err_horizontal_xz_mm,err_vertical_y_mm,tag_truth_source,tag_truth_corrected,d3_std_mm,d3_p95_mm,residual_rms_median_mm,residual_rms_p95_mm,anchors_input_median,anchors_used_median,pct_frames_ge8_anchors_input
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,1201,1201,1.0,median,-161.43336398970783,1391.478220247677,-1086.8336255656457,-63.9057945,1133.4998500000002,-956.9902950000001,-97.52756948970783,257.9783702476768,-129.8433305656456,304.83398238811355,162.39124761805763,257.9783702476768,motive_iantenna,False,54.147477284917876,95.83627206277025,172.98327615899842,247.29496454516232,8.0,8.0,91.84013322231473
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,1201,1201,1.0,median,20.530095144638096,1900.8779281559462,-1078.4616723562751,-43.6886845,1590.1300500000002,-956.35754,64.21877964463809,310.74787815594595,-122.10413235627516,339.99663906566485,137.96184544114126,310.74787815594595,motive_iantenna,False,45.35912818155006,81.88643549681716,102.5309333599129,179.74297212508924,8.0,8.0,91.3405495420483
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,1200,1200,1.0,median,-114.43885900529388,1281.8535611735851,-214.5744039953984,-189.628155,1139.0976,-197.96616,75.18929599470611,142.7559611735851,-16.608243995398396,162.19903961301483,77.0017142717629,142.7559611735851,motive_iantenna,False,69.18111941901742,129.11079818734723,159.50027828624766,234.1645017082963,8.0,8.0,91.66666666666666
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,1201,1201,1.0,median,-197.88281160915108,1336.5107607312982,-149.20003495989855,-198.69532,1132.6278,-194.690585,0.812508390848933,203.88296073129823,45.49055004010145,208.89785060980466,45.49780558264513,203.88296073129823,motive_iantenna,False,42.27499959429834,67.78524788834447,141.07564675226803,251.93870927733715,8.0,8.0,91.9233971690258
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,1201,1201,1.0,median,-114.47238386353622,1224.7333469521323,-258.2768969084261,-200.165335,1132.2551,-184.312585,85.69295113646378,92.47824695213217,-73.96431190842611,146.17191067336725,113.19894571312628,92.47824695213217,motive_iantenna,False,78.78105865051454,137.73029216876196,155.47671874291945,253.71543099078826,8.0,8.0,95.58701082431307
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,1201,1201,1.0,median,-211.42369232951967,1398.091599657664,-157.61469093919814,-184.85465499999998,1122.0572,-185.78015499999998,-26.569037329519688,276.0343996576639,28.16546406080184,278.73678785683217,38.71959594801747,276.0343996576639,motive_iantenna,False,47.38456973074861,77.83959594947129,158.66453753598557,274.8450396313303,8.0,8.0,89.75853455453789
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,1199,1199,1.0,median,-187.36119106265673,-87.02656873902174,-316.4197924766132,-180.39839999999998,209.45865500000002,-328.203235,-6.962791062656748,-296.48522373902176,11.783442523386782,296.8009735035618,13.686854170486823,296.48522373902176,motive_iantenna,False,53.69737170934692,99.6198822685539,82.82221234798614,118.8462743943864,8.0,8.0,92.49374478732277
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,1199,1199,1.0,median,-316.50911088830543,-1.304099356799369,-273.6032430678531,-295.4243,206.90585,-224.00141000000002,-21.084810888305412,-208.20994935679934,-49.60183306785308,215.07276467523198,53.89722714469424,208.20994935679934,motive_iantenna,False,57.805247122977995,110.23165014114294,76.6540171865049,128.52722743550476,8.0,8.0,92.91075896580485
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,1201,1201,1.0,median,-230.6638898257452,-264.6629576648054,-33.832203534437376,-188.530555,205.96057000000002,-114.135095,-42.13333482574521,-470.6235276648054,80.30289146556262,479.28100011677293,90.68501685101174,470.6235276648054,motive_iantenna,False,71.15714088128092,162.83742868271312,168.1300258932918,197.81619124127255,8.0,8.0,89.84179850124896
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,1201,1201,1.0,median,-33.713319369733775,-236.47127100077793,-236.52559879659148,-80.19599149999999,202.56013000000002,-220.692665,46.48267213026622,-439.0314010007779,-15.832933796591476,441.7690478809974,49.105199327332706,439.0314010007779,motive_iantenna,False,94.5740487431046,168.73511795883448,125.9345356083661,186.20096459939288,8.0,8.0,91.42381348875936
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,1201,1201,1.0,median,-276.1201664202632,1995.3891457872444,-208.8676534506544,-212.053465,1598.6443,-226.93474500000002,-64.06670142026323,396.74484578724446,18.067091549345633,402.2902368771457,66.56547173967593,396.74484578724446,motive_iantenna,False,86.4023124963521,183.29417268651258,137.30972267856643,217.03234027998533,8.0,8.0,91.3405495420483
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,1201,1201,1.0,median,-171.98912490802445,1877.3333369465133,-192.023874370522,-232.83767,1599.3211999999999,-235.17408,60.84854509197555,278.01213694651346,43.150205629477995,287.8458510648423,74.59548033008713,278.01213694651346,motive_iantenna,False,56.936436445694966,98.14696500364873,127.31229009070462,218.520537480297,8.0,8.0,92.67277268942547
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,1201,1201,1.0,median,-182.5503159529643,2036.949619610608,-323.22408733587275,-230.87733,1599.6642499999998,-223.24148,48.3270140470357,437.2853696106081,-99.98260733587276,451.1657306709674,111.04963780391948,437.2853696106081,motive_iantenna,False,79.21158743646131,170.4457788797551,133.30199310200393,192.03324819364852,8.0,8.0,93.75520399666945
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,1201,1201,1.0,median,-209.49451922818008,2016.5642911336772,-351.55980528041874,-218.202475,1599.5815,-226.071175,8.707955771819911,416.9827911336772,-125.48863028041873,435.54319294992024,125.79040036258569,416.9827911336772,motive_iantenna,False,89.88696034471286,192.7812042844175,152.42332461980584,196.60949029127616,8.0,8.0,92.5895087427144
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,1201,1201,1.0,median,-446.5878220337525,92.41123090427742,-308.8852493505108,-542.215344349341,182.54280058407934,-383.3240609304319,95.62752231558846,-90.13156967980193,74.43881157992115,151.02800914596725,121.18481626692915,90.13156967980193,reconstructed_from_relabelled_balls,True,44.36937774884772,77.81940428892499,102.29400085889351,190.53270277640905,8.0,8.0,91.75686927560366
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,1201,1201,1.0,median,-523.2957728614234,1074.728710196406,-198.95484123215948,-543.22998,1105.589,-259.92136,19.93420713857654,-30.860289803594014,60.96651876784051,71.18038010347327,64.14272386571314,30.860289803594014,motive_iantenna,False,79.1195557292422,156.87768860255102,83.01636121561089,118.36640343831007,8.0,8.0,95.67027477102414
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,1201,1201,1.0,median,-519.9809397131751,1677.8054202486062,-255.5766108183679,-554.00287,1625.5614500000001,-256.2951,34.021930286824954,52.24397024860605,0.7184891816320942,62.34934157216845,34.029516116831566,52.24397024860605,motive_iantenna,False,72.79848629516582,196.1862752038179,158.03435332079331,185.71803329038616,8.0,8.0,92.2564529558701
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,1201,1201,1.0,median,-262.60653770234546,103.74003655305971,497.64782546052635,-321.178815,182.16379,479.93381999999997,58.57227729765452,-78.4237534469403,17.71400546052638,99.47252264819352,61.19230063732605,78.4237534469403,motive_iantenna,False,67.69285920337855,179.757048571449,83.64598482235584,125.54389017990567,8.0,8.0,93.83846794338052
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,1200,1200,1.0,median,-170.5508769633724,1117.3196867529794,494.39791824615963,-184.9818897969324,1103.5866165595767,473.70402893394925,14.431012833560004,13.733070193402682,20.693889312210388,28.724352093742933,25.228776947533326,13.733070193402682,reconstructed_from_relabelled_balls,True,58.88112824901349,109.55278723911825,134.9682538562466,184.91585224289318,8.0,8.0,91.5
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,1201,1201,1.0,median,-183.28536807612036,1697.2872827882616,481.2035813372824,-193.231255,1684.95255,476.52297999999996,9.945886923879641,12.33473278826159,4.6806013372824395,16.52193476984417,10.992210677619411,12.33473278826159,motive_iantenna,False,54.84941318273003,101.25005675777876,62.74767368374897,125.77495847497607,8.0,8.0,92.83930058284763
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,1201,1201,1.0,median,270.69534262851397,145.08603202525484,29.063014418239437,352.14755,211.565355,53.795866000000004,-81.45220737148605,-66.47932297474517,-24.732851581760567,108.00776090741556,85.12447376079903,66.47932297474517,motive_iantenna,False,87.08862790200952,160.78590682409697,130.79082923353366,203.88755682411215,8.0,8.0,90.84096586178185
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,1201,1201,1.0,median,411.83470319419735,1261.0038817947777,-122.74177819484602,391.90054,1132.2804,-71.53192899999999,19.934163194197367,128.72348179477763,-51.20984919484603,139.96268889308396,54.95288451766445,128.72348179477763,motive_iantenna,False,64.53309134383234,134.74897610927886,126.94619748918696,150.95294901788168,8.0,8.0,90.25811823480433
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,1201,1201,1.0,median,468.16605515880536,1442.302865443588,-58.720059456462245,408.80994,1568.1853500000002,-62.425788499999996,59.35611515880538,-125.88248455641224,3.705729043537751,139.22385123456704,59.4716809455516,125.88248455641224,motive_iantenna,False,78.76480501052623,160.2963830539572,132.18237765569933,178.17773132809586,8.0,8.0,93.42214820982515
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,1201,1201,1.0,median,81.47025602657733,242.70074076018153,-928.6340682076265,65.499245,238.64973,-938.19342,15.97101102657733,4.051010760181526,9.55935179237349,19.049018034547487,18.613285575131783,4.051010760181526,motive_iantenna,False,47.867656027577105,88.21716461923364,67.43164831134169,131.84371535179963,8.0,8.0,90.75770191507078
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,1201,1201,1.0,median,-75.90168863266936,1118.065893975449,-947.5349954377858,-63.9057945,1133.4998500000002,-956.9902950000001,-11.995894132669363,-15.433956024551208,9.455299562214236,21.71430782735661,15.274297556791932,15.433956024551208,motive_iantenna,False,32.011897485255695,54.06408457761858,38.12465755407592,143.15857306597547,8.0,8.0,91.84013322231473
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,1201,1201,1.0,median,13.918229374121342,1593.2529366500764,-937.0054736076867,-43.6886845,1590.1300500000002,-956.35754,57.60691387412135,3.122886650076225,19.352066392313304,60.850730651177564,60.77054384940895,3.122886650076225,motive_iantenna,False,44.10332556293382,79.73774098424703,64.11690654132371,134.2575251595823,8.0,8.0,91.3405495420483
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,1200,1200,1.0,median,-193.60897328990256,1076.308319212586,-186.16720716569068,-189.628155,1139.0976,-197.96616,-3.9808182899025724,-62.7892807874141,11.798952834309318,64.01215497110067,12.45239744962707,62.7892807874141,motive_iantenna,False,62.88276318186587,113.33623975868385,75.91924821657716,116.64132413481404,8.0,8.0,91.66666666666666
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,1201,1201,1.0,median,-152.84005223030945,1026.7069572898558,-152.08688730308268,-198.69532,1132.6278,-194.690585,45.855267769690556,-105.92084271014414,42.60369769691732,123.03253862335538,62.59217714443507,105.92084271014414,motive_iantenna,False,48.031194148854155,98.69050735596538,72.95263892923565,121.42241805413597,8.0,8.0,91.9233971690258
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,1201,1201,1.0,median,-187.08638838264818,1085.2213205726453,-190.26361330144627,-200.165335,1132.2551,-184.312585,13.078946617351818,-47.03377942735483,-5.951028301446257,49.17977215975303,14.369188650169253,47.03377942735483,motive_iantenna,False,65.99271630749541,131.93888899895998,83.08136652745047,137.3179204579995,8.0,8.0,95.58701082431307
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,1201,1201,1.0,median,-153.05137867058025,1068.1288105775734,-170.21222470371467,-184.85465499999998,1122.0572,-185.78015499999998,31.80327632941973,-53.92838942242656,15.567930296285311,64.5141846781955,35.409163206653545,53.92838942242656,motive_iantenna,False,50.52940341251182,101.50587559670304,58.1424692081959,138.97542621492653,8.0,8.0,89.75853455453789
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,1199,1199,1.0,median,-152.9278882015299,242.80614790838007,-293.6911868095382,-180.39839999999998,209.45865500000002,-328.203235,27.470511798470085,33.34749290838005,34.512048190461826,55.29706838563054,44.11020844170478,33.34749290838005,motive_iantenna,False,73.16684388585172,154.01417503983535,108.56750118030389,140.4014450331603,8.0,8.0,92.49374478732277
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,1199,1199,1.0,median,-282.2224216559127,283.0562477258616,-242.48583535192986,-295.4243,206.90585,-224.00141000000002,13.201878344087334,76.15039772586164,-18.484425351929843,79.46600937639981,22.714831551282717,76.15039772586164,motive_iantenna,False,50.64519627873117,93.9484768240288,77.78152034935664,140.65418564454873,8.0,8.0,92.91075896580485
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,1201,1201,1.0,median,-196.36087091831578,209.63548012731314,-108.02438908529024,-188.530555,205.96057000000002,-114.135095,-7.83031591831579,3.674910127313126,6.110705914709769,10.59054005235461,9.932500901419472,3.674910127313126,motive_iantenna,False,132.04619935911683,329.43472632151696,206.5780756406117,239.10365734982685,8.0,8.0,89.84179850124896
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,1201,1201,1.0,median,-17.82926347324119,201.3164869578977,-207.7798441364137,-80.19599149999999,202.56013000000002,-220.692665,62.3667280267588,-1.2436430421023204,12.912820863586319,63.70161972379463,63.6894787811831,1.2436430421023204,motive_iantenna,False,82.31672429951306,209.4103807785518,125.67313663010516,195.92197566910707,8.0,8.0,91.42381348875936
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,1201,1201,1.0,median,-176.90062577281208,1573.5089148264597,-209.642670227448,-212.053465,1598.6443,-226.93474500000002,35.15283922718791,-25.13538517354027,17.292074772552013,46.54595088183589,39.17573171839999,25.13538517354027,motive_iantenna,False,76.52507254471072,141.6265537731943,111.87419418323609,160.82712122932784,8.0,8.0,91.3405495420483
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,1201,1201,1.0,median,-189.83123177676867,1518.6161312271454,-224.75985763388633,-232.83767,1599.3211999999999,-235.17408,43.00643822323133,-80.70506877285447,10.414222366113677,92.03976250388006,44.24940402016139,80.70506877285447,motive_iantenna,False,42.32759991677966,73.69753664499342,108.116162991421,152.95591813810876,8.0,8.0,92.67277268942547
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772423,all_anchor_similarity,OptiTrack,T1,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,1201,1201,1.0,median,-181.711811267153,1617.958959257673,-237.0612899730645,-230.87733,1599.6642499999998,-223.24148,49.165518732847005,18.294709257673276,-13.819809973064508,54.248795072188834,51.0708858349015,18.294709257673276,motive_iantenna,False,57.01319412549932,109.19901562014525,86.73756264527191,119.47197071115575,8.0,8.0,93.75520399666945
