capture_id,tag,anchor_id,anchor_label,n_samples,range_bias_median_mm,range_residual_p05_mm,range_residual_p95_mm,range_residual_rmse_mm,range_sigma_mad_mm,policy
R02,BSDC91,6,G,1192,-1789.5547780142754,-1956.8174980496208,-1307.5081777770063,1707.4749855960883,198.29331985685795,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R02,BSDC91,7,H,1180,-99.94182247578215,-1136.6590119076134,1021.4844985056126,753.7829665544626,1015.7097489489367,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BS2DCE,0,A,1047,1037.3012228644993,793.7365661126549,1392.7716545431579,1095.14120537187,281.3206364641383,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BS2DCE,1,B,1045,-1268.5870020187213,-2021.9429790161282,-408.26430446069014,1381.6183363406558,800.5472218278538,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BS2DCE,2,C,1043,-1312.537025704858,-1626.401320818245,-973.6267502852128,1312.8210456604038,341.99148306781393,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BS2DCE,3,D,1045,844.4054041662341,464.9891740961847,1341.998038255191,949.7857974996605,427.6509468450714,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BS2DCE,4,E,1045,21.448342860137473,-716.2388517216388,707.225085109616,543.2595117988194,756.5084466947601,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BS2DCE,5,F,1036,-1773.9264136117345,-2361.0762857491736,-1049.1682447362168,1785.4520373342855,640.6647927993704,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BS2DCE,6,G,1038,-1732.2183992487917,-1905.1329943492572,-1467.6707335806593,1731.589111884624,85.93153965428647,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BS2DCE,7,H,1047,141.163779168352,-763.977877161396,984.069638704728,654.8330437587763,875.9726926111374,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BSDC91,0,A,1199,878.535098718259,596.9528706086803,1303.2937244689147,975.5155067388658,349.0648280020188,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BSDC91,1,B,1190,-1220.8738054990367,-2293.79072190884,-227.41819349580277,1453.30308336075,1022.1209947761141,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BSDC91,2,C,1191,-1279.339495449523,-1729.3640617003389,-855.6734024448717,1309.2076295938048,487.9981259217522,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BSDC91,3,D,1195,690.4505367766317,244.78917862589236,1354.464659001495,881.8293945705301,496.08253180919905,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BSDC91,4,E,1198,-154.13032493018045,-978.1901242018187,779.6801808631698,652.3237323299531,911.2134920089787,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BSDC91,5,F,1175,-1830.9261429337107,-2579.7215520648865,-874.7768212133017,1878.3299563997691,849.9739650866633,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BSDC91,6,G,1188,-1763.622376442283,-1969.1305630215663,-1543.2016743150184,1768.1741641960639,110.2345309463244,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R03,BSDC91,7,H,1192,-22.05724644981285,-1066.2674294715366,1012.6912619639419,708.852589156532,1004.6837940870353,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BS2DCE,0,A,1200,1035.2245288961994,589.5496226960845,1557.2341070898651,1099.24697628294,350.5360272999947,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BS2DCE,1,B,1193,-1009.0483871777947,-1705.8768369118798,-387.2776829966396,1173.7827333913526,567.587427512611,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BS2DCE,2,C,1194,-1285.7355516509647,-1606.1444688708839,-953.9452005224492,1287.238366103116,326.1338984211032,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BS2DCE,3,D,1196,797.2903562679597,332.6306101477044,1314.0596779487148,884.7057785442629,415.0829604072745,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BS2DCE,4,E,1193,-73.51709506730776,-782.626262551983,673.4384214528942,565.5480419896644,749.1516776374654,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BS2DCE,5,F,1174,-1679.198008708426,-2295.9809598562797,-1048.4188930056898,1734.4684532749077,623.3649577942108,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BS2DCE,6,G,1167,-1709.1464153157463,-1963.0482787710682,-1321.8027701979388,1702.5453202284598,225.07486090399325,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BS2DCE,7,H,1183,-113.03138069330134,-814.2091953128753,566.5102358199581,488.2045019294481,661.3839952866936,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BSDC91,0,A,1199,935.8130641316689,373.0128604340322,1519.7537863710716,1006.289600819393,495.8989443206584,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BSDC91,1,B,1192,-1175.5124249138569,-1928.604820697347,-412.39517028695803,1329.0327194465763,723.1409132330954,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BSDC91,2,C,1191,-1363.932071839477,-1734.8310241834652,-859.9382789784929,1340.8546833846776,439.1402620262254,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BSDC91,3,D,1197,810.6452672654816,137.17611522804395,1366.9878902961104,870.5618248451722,545.7572307818543,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BSDC91,4,E,1195,-172.3253663987066,-1078.1581654638255,845.0970285484083,702.4481352123989,1008.041538335997,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BSDC91,5,F,1177,-1899.239559824799,-2517.549471503936,-867.1880901533638,1880.7857435755268,754.2541188729027,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BSDC91,6,G,1180,-1789.1281283900337,-2048.334148518427,-1315.4824886756207,1763.0470757075916,232.56497128701676,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R04,BSDC91,7,H,1180,-142.08399084716984,-1021.618019406115,770.4338869120407,641.2860105885126,913.0971801822127,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BS2DCE,0,A,1199,942.1033363015151,305.74996692992005,2185.787473378775,1178.8194081789466,778.8905024350598,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BS2DCE,1,B,1199,-1149.4129926972387,-1846.0803706600652,-430.3058699836248,1242.0399440777342,646.8372184201324,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BS2DCE,2,C,1194,-1177.6048246995338,-1568.7683289969052,-954.9303031740787,1232.0587356231765,256.77738019859976,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BS2DCE,3,D,1192,737.2638010134721,386.32982478563144,1118.788142480303,788.441037333657,328.69625530029157,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BS2DCE,4,E,1198,-225.59122123667953,-907.2995262011955,572.2114021402722,570.861762294216,774.5711893493427,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BS2DCE,5,F,1197,-1737.5175766692391,-2340.2217911179428,-787.2688363880699,1745.9413369398203,650.2022729584938,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BS2DCE,6,G,1191,-1707.4550509400815,-1919.7125531237148,-1427.59404326197,1694.0299167326825,227.14781595151194,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BS2DCE,7,H,1193,-144.8294765655769,-730.361965420961,390.9343409829886,418.1872382156984,562.082428306483,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BSDC91,0,A,1195,992.462622931384,36.20396141804167,1932.5835596736772,1215.8653223738097,938.3684252707498,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BSDC91,1,B,1198,-1219.2719261772388,-2099.966244174618,-344.5910285086491,1350.1727816391824,885.4130780315119,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BSDC91,2,C,1198,-1296.4315076400642,-1657.0739691030215,-857.2019531979977,1288.7659161866884,398.21997989409175,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BSDC91,3,D,1196,785.0256816417999,247.24325045938127,1153.5684027914783,805.891891544797,413.1720040038374,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BSDC91,4,E,1198,-121.19775950692633,-1151.5869239612439,809.2753634310432,700.192284303327,940.8235717314469,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BSDC91,5,F,1187,-1819.1774849212225,-2585.417016602327,-788.5456750392909,1845.7473728818754,836.8400654216995,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BSDC91,6,G,1176,-1765.846641770141,-1994.6006086958396,-1325.7544102053719,1736.3170116231436,267.35570031348914,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R05,BSDC91,7,H,1182,-47.67057399902774,-897.3892387385462,549.1605567833643,514.8518932630225,676.3899059663898,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BS2DCE,0,A,1198,746.05953290401,101.41643012163658,1950.1220606885288,1057.54880347323,695.6245622127225,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BS2DCE,1,B,1193,-1689.8541584401205,-2160.440010731937,-633.738081638173,1626.8904827919614,622.1315792637612,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BS2DCE,2,C,1194,-1381.9393800087084,-1605.2566070511607,-1006.0098459878664,1368.4674705320704,254.42737617425496,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BS2DCE,3,D,1199,959.9372148129762,522.3603088315757,1511.9874572199722,1033.2315040458357,371.61570874679444,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BS2DCE,4,E,1197,-248.54704831324943,-916.1655760801116,514.0888425454284,555.3998169568287,710.6058626915104,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BS2DCE,5,F,1196,-2071.1046430990928,-2343.4115025563124,-1488.4306251335452,2006.6859152582153,318.45444856034175,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BS2DCE,6,G,1194,-1688.1941306760925,-1930.6844732926838,-1277.5624287263647,1686.1035138593027,176.40885196801068,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BS2DCE,7,H,1179,149.1169877023408,-770.9805082013731,933.0443930933311,611.8130499606555,813.3903641716591,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BSDC91,0,A,1198,1145.0305734746285,-118.33334082954748,1953.495838800876,1246.886397001142,908.6343757385395,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BSDC91,1,B,1197,-1140.553118614228,-2381.421724609648,-372.0226357010584,1461.8254894523775,899.4206751941693,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BSDC91,2,C,1195,-1332.225032589593,-1738.8799359793331,-951.9109491878716,1360.2483117045592,371.5844647588387,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BSDC91,3,D,1195,784.0781006662478,326.46806627818904,1449.3113853423388,919.8701209426214,537.2270470946107,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BSDC91,4,E,1192,-114.5481835628018,-1156.350556431419,720.3766991315994,669.8543185454698,877.7670920872988,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BSDC91,5,F,1190,-1780.2358160474812,-2434.6360462564503,-1389.8165365281943,1899.4011269751973,494.5562794960023,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BSDC91,6,G,1190,-1748.6323992104224,-2053.4241617687426,-1434.4845122965994,1769.27577758428,229.8204063725941,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R06,BSDC91,7,H,1193,-159.43827215546753,-1060.4833950189343,1074.2925027979709,755.1998095595377,1021.021654917921,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BS2DCE,0,A,1200,1043.4726164061353,763.8860306916297,1489.5194809764805,1117.974069683102,290.6038382762684,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BS2DCE,1,B,1197,-1497.6158905882653,-2091.879609859066,-442.258620655009,1512.2905349532748,717.8235813187266,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BS2DCE,2,C,1198,-1376.0673526405267,-1575.0188175026494,-1023.3990530543606,1348.039502514281,172.30371874098557,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BS2DCE,3,D,1197,1159.1878240924898,559.8568794064951,1470.8358774206656,1111.1832597224873,343.2186073491684,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BS2DCE,4,E,1198,196.25965139115783,-417.96571933495574,652.3791519098338,394.2276612782305,472.61344133975126,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BS2DCE,5,F,1196,-1828.7768108293553,-2385.6699503151794,-1147.3698019926865,1848.75544801369,616.0755900952198,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BS2DCE,6,G,1190,-1695.3568881020644,-1920.2485126412193,-1585.1567606182111,1736.0182407642299,120.9545039332256,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BS2DCE,7,H,1182,464.25868011187504,-477.40829861878325,1279.4916340633163,714.3862012022271,773.7132362803223,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BSDC91,0,A,1199,1119.3405426048398,644.5029173747162,1548.8071167668081,1153.3326673066456,451.28464927242226,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BSDC91,1,B,1196,-1255.5111982375458,-2358.4793011236175,-214.23877236435908,1470.7073912014648,1018.735067215927,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BSDC91,2,C,1195,-1248.4297417020298,-1697.87502429265,-961.3082397359415,1307.207711390211,307.67483795540403,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BSDC91,3,D,1198,712.6604810127965,388.6059654416641,1477.7652548067954,920.6768245172791,411.2251664666587,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BSDC91,4,E,1197,-158.35689881866347,-653.5582207051127,659.9152637772602,484.8991721915724,611.6273840565799,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BSDC91,5,F,1189,-1808.5212519543848,-2610.1324792644855,-1011.5482537054122,1894.403108088032,821.166772566791,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BSDC91,6,G,1188,-1837.1062226959907,-1974.7975292160697,-1550.758656687276,1802.871742600917,146.49323198778316,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R07,BSDC91,7,H,1188,-189.03064841763455,-786.5439382567779,1192.2500980610937,683.5771615499984,709.9146353048609,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BS2DCE,0,A,1196,937.7012047645429,581.7426664769367,1575.461097519661,1069.3333328874546,402.6170304428487,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BS2DCE,1,B,1197,-963.5259201412387,-1376.868188686812,-543.1501948689646,1013.7804551532607,272.505379526155,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BS2DCE,2,C,1197,-1265.086754269561,-1560.0683149713695,-907.667805535498,1259.7881838740725,302.5140386152986,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BS2DCE,3,D,1198,902.7340841005594,345.67997175197365,1189.0938919791458,896.3337671283377,330.0570481117916,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BS2DCE,4,E,1200,-33.62282208123327,-700.0511802760178,661.5264092383923,503.810416569907,677.5759327289915,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BS2DCE,5,F,1194,-1452.5605707490975,-2066.509924212549,-1066.382430717509,1568.3685899190943,372.35222811923836,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BS2DCE,6,G,1183,-1596.3582556519927,-1978.5651898252188,-1173.4942579568867,1630.4944153424121,276.7319016330124,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BS2DCE,7,H,1186,-96.23225634089135,-745.3894854322832,600.8465399759739,483.96501609175937,678.4940346059849,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BSDC91,0,A,1197,1063.6120967844759,362.13598187907945,1640.1937231332229,1139.9052308959242,643.6480108996764,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BSDC91,1,B,1197,-1059.264113833041,-1540.8823720819078,-542.0076783233933,1149.8101367539723,372.39710776034775,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BSDC91,2,C,1196,-1362.9236001020518,-1701.056397646168,-766.5876440706119,1337.5673431045805,389.267981851905,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BSDC91,3,D,1198,906.8629940195356,171.66876464765966,1199.7046291742665,863.9541625782117,383.8528364666103,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BSDC91,4,E,1199,-132.64147827414627,-992.5477894204969,780.130250557329,628.6886556458875,890.8677326810381,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BSDC91,5,F,1163,-1874.1799508333306,-2278.5620126021804,-1059.4337664901643,1811.1068819899485,496.54666566354797,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BSDC91,6,G,1167,-1838.9414070783705,-2096.8636390203797,-1221.0589070752444,1776.557005839962,318.6970170657996,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R08,BSDC91,7,H,1180,-150.90136161831867,-1008.3437079746741,803.3322243835364,651.1157559609458,936.561545607187,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R09,BS2DCE,0,A,1199,751.6549742733164,115.00952591979672,1778.129721482086,965.8471529421304,687.9166342979559,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R09,BS2DCE,1,B,1193,-1283.8438297894522,-1770.9066048103782,-386.5722831578194,1258.2449901800935,518.2048389360701,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R09,BS2DCE,2,C,1193,-1047.0419290039376,-1433.8213847682744,-793.1169410820135,1108.4231935554171,207.7119529923616,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R09,BS2DCE,3,D,1197,705.0760886378664,501.693149630081,1078.6510638672332,776.6426483832222,217.89648058847865,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R09,BS2DCE,4,E,1195,-483.02649833770874,-894.7701465654923,328.02368844671963,580.648909901815,519.8671823662074,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R09,BS2DCE,5,F,1197,-1538.5793108275461,-2346.5635042262543,-1065.3565782958851,1704.220817934776,586.0620803839652,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
R09,BS2DCE,6,G,1193,-1581.5817399244552,-1974.854094460025,-1380.3001056697262,1636.9479564693174,193.6841327030901,subtract median residual per anchor/tag/capture for R2; use MAD sigma and quality/outlier downweighting for R4
