version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v4-io-td,solve,A-B,3006.6298342541436,2980.2422400051933,-26.387594248950336,26.387594248950336
v4-io-td,solve,A-C,5537.900958466454,5545.805472761395,7.904514294941691,7.904514294941691
v4-io-td,solve,A-D,4682.617436564737,4683.250604736187,0.6331681714500519,0.6331681714500519
v4-io-td,solve,A-E,1463.2276923076922,1458.532039374213,-4.695652933479323,4.695652933479323
v4-io-td,solve,A-F,3196.683807439825,3210.4671547875737,13.783347347748531,13.783347347748531
v4-io-td,solve,A-G,5763.807392996109,5783.312882303855,19.505489307745847,19.505489307745847
v4-io-td,solve,A-H,4861.575862068965,4837.367759905269,-24.208102163695912,24.208102163695912
v4-io-td,solve,B-C,4576.042533936652,4569.18932113451,-6.85321280214248,6.85321280214248
v4-io-td,solve,B-D,5439.607634652257,5457.953872195095,18.346237542838026,18.346237542838026
v4-io-td,solve,B-E,3215.6944045911046,3226.5535234069143,10.85911881580978,10.85911881580978
v4-io-td,solve,B-F,1439.9999999999998,1439.0428932402842,-0.9571067597155434,0.9571067597155434
v4-io-td,solve,B-G,5011.933421226105,4990.8918558183095,-21.041565407795133,21.041565407795133
v4-io-td,solve,B-H,5658.088393543428,5671.782222210367,13.693828666939226,13.693828666939226
v4-io-td,solve,C-D,3123.8741845293575,3034.0058786306117,-89.8683058987458,89.8683058987458
v4-io-td,solve,C-E,5673.476756756758,5761.3401613319575,87.86340457519964,87.86340457519964
v4-io-td,solve,C-F,4803.8490566037735,4777.190373649494,-26.658682954279357,26.658682954279357
v4-io-td,solve,C-G,1735.7430656934305,1729.8396357684078,-5.903429925022692,5.903429925022692
v4-io-td,solve,C-H,3455.196973518285,3468.389945094992,13.192971576706896,13.192971576706896
v4-io-td,solve,D-E,5097.91711517761,5025.603580552325,-72.31353462528477,72.31353462528477
v4-io-td,solve,D-F,5592.778082191781,5609.251526692233,16.47344450045148,16.47344450045148
v4-io-td,solve,D-G,3281.248275862069,3295.3648373744686,14.116561512399585,14.116561512399585
v4-io-td,solve,D-H,1520.411088987594,1518.0960501422671,-2.3150388453268533,2.3150388453268533
v4-io-td,solve,E-F,2792.443076923076,2782.4148907950257,-10.028186128050493,10.028186128050493
v4-io-td,solve,E-G,5607.0,5577.518347363556,-29.48165263644387,29.48165263644387
v4-io-td,solve,E-H,4570.800059862317,4736.532939686122,165.73287982380498,165.73287982380498
v4-io-td,solve,F-G,4657.5,4695.58671896582,38.08671896582018,38.08671896582018
v4-io-td,solve,F-H,5461.5,5439.58474235179,-21.915257648210172,21.915257648210172
v4-io-td,solve,G-H,2941.2529182879375,2933.191451473625,-8.061466814312553,8.061466814312553
