version,ID,peer,path,tilt,facing,status,N_frames,radius,radial_std,z_plane_std,circle_3d_std,circle_3d_rms,plane_tilt_deg,center_x,center_y,center_z,normal_x,normal_y,normal_z,median_anchors,pct_ge7,pct_ge8
v4-io-td,ID25,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,planar,none,ok,1801,463.5011778172147,53.59644270762638,145.682994114646,89.46580883384503,155.21723671176647,9.94456776026624,1300.1058848575215,2819.8165651814174,-956.6850052475738,0.08114662426533253,0.1524431001153097,-0.9849752923792425,8.0,99.94447529150472,87.56246529705719
v4-io-td,ID25,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,planar,none,ok,1800,594.3594981000573,65.01978080718298,126.56260113117663,82.97317904977596,142.2923976741793,5.642128214139443,1303.6568010672338,2819.1542538466847,-903.4554389624498,0.03604400131642881,-0.09146911196180063,0.9951553805944178,8.0,99.77777777777777,73.77777777777777
v4-io-td,ID26,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,small,BCGF,ok,1800,459.35193433764294,75.1905082378165,141.7908995856965,92.77132852205752,160.56869294758064,18.78592913387986,1303.385840897553,2756.3230679894673,-921.5743236889284,-0.11138428083374177,0.30215712278663986,0.9467283745258984,8.0,99.8888888888889,85.05555555555556
v4-io-td,ID26,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,small,BCGF,ok,1801,587.0873623937753,80.45567778954405,120.10116073241034,80.35140698029107,144.62519967081772,16.68842848905878,1310.8064316419955,2744.3018539099,-895.8139980151849,-0.0007160244873479979,0.2871661785631169,0.9578805109189713,8.0,99.50027762354247,80.62187673514714
v4-io-td,ID27,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,small,CDHG,ok,1800,461.29503443595917,62.11310230547944,128.96186660815272,85.64621091414658,143.16230397441856,23.78425241154452,1398.0089699948799,2736.460989344221,-966.0069141141659,-0.22233640627464993,-0.3364705294196823,0.9150705466120699,8.0,100.0,86.61111111111111
v4-io-td,ID27,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,small,CDHG,ok,1801,567.6112652721919,59.768909860058066,140.79921654682386,99.62134793657742,152.94998386202158,14.582919615433548,1406.9574506573117,2738.010698156166,-906.3102725417383,0.19947190621297872,0.15363776310296517,-0.9677842716124692,8.0,99.7223764575236,78.67851193781232
v4-io-td,ID28,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,small,ADHE,ok,1800,466.88893699121763,59.44329253754906,100.46890342567252,64.86549153908071,116.76624201092856,24.485584410604158,1457.6425317780004,2765.9843943789474,-986.2286313294994,-0.006923508740843009,0.414406452070395,-0.9100655786860323,8.0,99.94444444444444,85.83333333333333
v4-io-td,ID28,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,small,ADHE,ok,1801,594.1084828207806,62.36886460009162,120.70289841859947,79.61092651842283,135.8660378714195,19.717940119944533,1471.8628249894377,2748.593563649188,-950.4762175193082,0.039510459176312004,0.33506858361450403,-0.9413649493635545,8.0,99.55580233203776,74.34758467518046
v4-io-td,ID29,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,mid,ABEF,ok,1800,453.75371636437285,67.18448033034358,162.54198381658577,99.03593585136429,175.90182251212093,13.931799515730305,1407.187101517047,2694.9753041159934,-997.8551788135267,0.2180137260362686,0.10216969990447411,0.970583004014192,8.0,99.94444444444444,88.55555555555556
v4-io-td,ID29,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,mid,ABEF,ok,1800,577.034801945244,57.96934006040989,119.27018503058429,79.11182351404257,132.60680145919918,13.61809066723723,1407.2682985881206,2710.6093908229673,-937.1863240596393,0.21328328419957937,0.09973197869321382,0.9718867079587918,8.0,99.66666666666667,70.94444444444444
