version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v4-io-td,all1000,A-B,3006.486131386861,2980.2422400051933,-26.24389138166771,26.24389138166771
v4-io-td,all1000,A-C,5535.260273972603,5545.805472761395,10.545198788792732,10.545198788792732
v4-io-td,all1000,A-D,4672.607634652258,4683.250604736187,10.642970083928958,10.642970083928958
v4-io-td,all1000,A-E,1459.711513583441,1458.532039374213,-1.1794742092281467,1.1794742092281467
v4-io-td,all1000,A-F,3195.640533582963,3210.4671547875737,14.826621204610547,14.826621204610547
v4-io-td,all1000,A-G,5761.613793103448,5783.312882303855,21.69908920040689,21.69908920040689
v4-io-td,all1000,A-H,4860.33524948264,4837.367759905269,-22.967489577371452,22.967489577371452
v4-io-td,all1000,B-C,4570.5,4569.18932113451,-1.3106788654904449,1.3106788654904449
v4-io-td,all1000,B-D,5435.75088715401,5457.953872195095,22.202985041084503,22.202985041084503
v4-io-td,all1000,B-E,3214.52700729927,3226.5535234069143,12.026516107644511,12.026516107644511
v4-io-td,all1000,B-F,1439.1965317919075,1439.0428932402842,-0.15363855162331674,0.15363855162331674
v4-io-td,all1000,B-G,5004.715923566879,4990.8918558183095,-13.824067748569178,13.824067748569178
v4-io-td,all1000,B-H,5659.000000000001,5671.782222210367,12.782222210365944,12.782222210365944
v4-io-td,all1000,C-D,3121.7760252365933,3034.0058786306117,-87.77014660598161,87.77014660598161
v4-io-td,all1000,C-E,5671.238894373149,5761.3401613319575,90.10126695880808,90.10126695880808
v4-io-td,all1000,C-F,4802.762264150943,4777.190373649494,-25.57189050144916,25.57189050144916
v4-io-td,all1000,C-G,1735.331681205393,1729.8396357684078,-5.492045436985109,5.492045436985109
v4-io-td,all1000,C-H,3454.4298642533936,3468.389945094992,13.960080841598483,13.960080841598483
v4-io-td,all1000,D-E,5094.889391979302,5025.603580552325,-69.28581142697658,69.28581142697658
v4-io-td,all1000,D-F,5592.598503740649,5609.251526692233,16.653022951583807,16.653022951583807
v4-io-td,all1000,D-G,3277.6376470588234,3295.3648373744686,17.727190315645203,17.727190315645203
v4-io-td,all1000,D-H,1522.3414287967196,1518.0960501422671,-4.245378654452452,4.245378654452452
v4-io-td,all1000,E-F,2790.9452054794524,2782.4148907950257,-8.530314684426685,8.530314684426685
v4-io-td,all1000,E-G,5604.619808306709,5577.518347363556,-27.101460943153143,27.101460943153143
v4-io-td,all1000,E-H,4569.644412191582,4736.532939686122,166.88852749453963,166.88852749453963
v4-io-td,all1000,F-G,4657.460063897764,4695.58671896582,38.12665506805661,38.12665506805661
v4-io-td,all1000,F-H,5457.486131386861,5439.58474235179,-17.90138903507159,17.90138903507159
v4-io-td,all1000,G-H,2940.8140293637844,2933.191451473625,-7.622577890159391,7.622577890159391
