version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v2,all1000,A-B,3007.7013447106315,2975.202200294291,-32.49914441634064,32.49914441634064
v2,all1000,A-C,5536.912411630771,5550.057011234385,13.144599603613642,13.144599603613642
v2,all1000,A-D,4674.777691479871,4693.4801588140335,18.702467334162975,18.702467334162975
v2,all1000,A-E,1459.2793628172387,1460.0549914951416,0.7756286779028869,0.7756286779028869
v2,all1000,A-F,3196.0696072410005,3209.4374877058713,13.367880464870723,13.367880464870723
v2,all1000,A-G,5760.702469295121,5785.1969102926505,24.494440997529637,24.494440997529637
v2,all1000,A-H,4860.01089695139,4808.306137933722,-51.70475901766804,51.70475901766804
v2,all1000,B-C,4571.094408056716,4544.802856969041,-26.291551087674634,26.291551087674634
v2,all1000,B-D,5437.495530718181,5480.418425952252,42.92289523407089,42.92289523407089
v2,all1000,B-E,3214.6668645737,3228.4986748465317,13.831810272831717,13.831810272831717
v2,all1000,B-F,1438.6837826946044,1435.2488822650087,-3.4349004295957,3.4349004295957
v2,all1000,B-G,5003.545488251195,4996.630966957859,-6.914521293336293,6.914521293336293
v2,all1000,B-H,5659.977698054553,5654.980769223869,-4.996928830683828,4.996928830683828
v2,all1000,C-D,3123.133299028347,3056.6975284653454,-66.43577056300182,66.43577056300182
v2,all1000,C-E,5670.774901279054,5734.556628432833,63.781727153779684,63.781727153779684
v2,all1000,C-F,4803.066106878616,4760.236209476537,-42.82989740207904,42.82989740207904
v2,all1000,C-G,1735.2157802622798,1713.8021866199792,-21.41359364230061,21.41359364230061
v2,all1000,C-H,3455.635989254498,3489.745737455263,34.10974820076535,34.10974820076535
v2,all1000,D-E,5093.943982937109,5003.242578255538,-90.70140468157024,90.70140468157024
v2,all1000,D-F,5593.208960148526,5633.181843103894,39.97288295536782,39.97288295536782
v2,all1000,D-G,3277.3742684590366,3305.081000548791,27.706732089754496,27.706732089754496
v2,all1000,D-H,1525.5077073306318,1526.6052387258508,1.0975313952189936,1.0975313952189936
v2,all1000,E-F,2791.1806489083565,2779.3300752594905,-11.850573648865975,11.850573648865975
v2,all1000,E-G,5605.087149552543,5542.712271977828,-62.374877574715356,62.374877574715356
v2,all1000,E-H,4572.759549727062,4660.719111854607,87.95956212754481,87.95956212754481
v2,all1000,F-G,4657.452770511592,4700.115239453766,42.6624689421742,42.6624689421742
v2,all1000,F-H,5455.09136514955,5413.45858948635,-41.632775663199936,41.632775663199936
v2,all1000,G-H,2941.3277433196713,2932.864332120204,-8.463411199467373,8.463411199467373
