version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,59.4385538935951,121.80085041172114,74.69986795580681,27.54573633468702,44.78539318375536,743.71828715619,7.275260582930261
