version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,45.75147672498393,126.23866644548103,68.71464802969066,26.42773526949006,39.49450603360742,,,,,-1.0000000000000002,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,215.9124341083662,1507.184228913843,511.0372876692183,2119.4561904246057,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,59.43855389359501,121.80085041172111,74.69986795580682,27.54573633468713,44.785393183755374,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
