method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T4_CUDA_REPLAY,T4,v2,8,1,5.208049945009407,1000,34.0,38457.0,12.366505509044021,22.16794281117858,80.98318446729284,538.1447635848635,23.0
T4_CUDA_REPLAY,T4,v2,7,5000,127.11584836003021,1000,34.0,40811.0,21.688103507370588,36.51845420928996,99.06354525774465,546.4403932576422,23.0
T4_CUDA_REPLAY,T4,v2,6,5000,127.0127486380079,1000,34.0,40811.0,30.667063241493516,51.01093428165149,121.87633900923058,551.227392701649,23.0
T4_CUDA_REPLAY,T4,v2,5,5000,126.95718089796719,1000,34.0,40811.0,41.4930126487418,69.58575854265793,153.2977852970529,558.8312833034756,23.0
T4_CUDA_REPLAY,T4,v2,4,5000,126.95461413401063,1000,34.0,40811.0,63.907026804773295,108.3535832871332,206.0274345587772,579.3564497765256,23.0
