pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,5223.914271750276,5224.297078637643,-0.3828068873663142,0.3828068873663142
A-C,9019.599292185787,9020.06060487154,-0.46131268575300055,0.46131268575300055
A-D,8210.40953217939,8209.418794617717,0.990737561673086,0.990737561673086
A-E,1662.9276080401546,1665.8266342214345,-2.899026181279851,2.899026181279851
A-F,5324.637542245788,5326.846363211188,-2.208820965400264,2.208820965400264
A-G,9206.410606430934,9204.423018066456,1.9875883644781425,1.9875883644781425
A-H,8647.906618963501,8647.821139094172,0.08547986932899221,0.08547986932899221
B-C,4287.1491209887,4287.128915497203,0.020205491497108596,0.020205491497108596
B-D,5855.132482978735,5854.7822337978105,0.3502491809249477,0.3502491809249477
B-E,5653.688239433509,5652.523254796305,1.1649846372038155,1.1649846372038155
B-F,1372.2720340109122,1372.2898728724724,-0.01783886156022163,0.01783886156022163
B-G,4566.547586618366,4565.678925792514,0.8686608258522028,0.8686608258522028
B-H,6361.706310415622,6361.5731112701005,0.1331991455217576,0.1331991455217576
C-D,8890.859131091773,8889.725725927814,1.1334051639587415,1.1334051639587415
C-E,9383.685204018213,9381.772974590054,1.9122294281587529,1.9122294281587529
C-F,4660.816086674987,4663.303484582513,-2.4873979075264288,2.4873979075264288
C-G,1343.7866608023808,1345.9690304278722,-2.1823696254914466,2.1823696254914466
C-H,9298.125193635846,9298.18019882179,-0.055005185944537516,0.055005185944537516
D-E,8412.452814971793,8413.11383462862,-0.6610196568271931,0.6610196568271931
D-F,5861.9738756131,5863.630259143376,-1.656383530275889,1.656383530275889
D-G,9040.980135127551,9041.489578003648,-0.5094428760967276,0.5094428760967276
D-H,1322.2970229758134,1323.6451472867716,-1.3481243109581555,1.3481243109581555
E-F,5335.975530753815,5336.752433797155,-0.7769030433400985,0.7769030433400985
E-G,9331.689152201834,9333.39157877664,-1.7024265748059406,1.7024265748059406
E-H,8597.859406521813,8597.4676569452,0.39174957661271037,0.39174957661271037
F-G,4535.683794054576,4536.687057840081,-1.0032637855056237,1.0032637855056237
F-H,6083.518027055485,6084.099808314765,-0.581781259280433,0.581781259280433
G-H,9260.512278616538,9259.930412390198,0.5818662263391161,0.5818662263391161
