capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.00038805445559562886,0.0006028070228671866,0.0007954957332378345,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R01,BSDC91,1200,1200,0.0003307015105430381,0.0005698452450387534,0.0008095273378838925,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R02,BS2DCE,1201,1201,0.0003024155106702327,0.0005075698720054129,0.0008652947237413731,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R02,BSDC91,1200,1200,0.0003323718097171267,0.000587952496165376,0.0009839508315394967,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R03,BS2DCE,1200,1200,0.0003713205599453885,0.0005609769762646667,0.0008416576535329794,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R03,BSDC91,1200,1200,0.000356876931746582,0.0006349592825960785,0.000979301148481532,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R04,BS2DCE,1200,1200,0.0003811837381511751,0.0005814533032779469,0.00080825077192616,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R04,BSDC91,1200,1200,0.0003535802889645912,0.0005503513741224,0.0008107929575392798,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R05,BS2DCE,1200,1200,0.00032432269249420314,0.0005184333564459482,0.0007912733194691961,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R05,BSDC91,1201,1201,0.00029783963319217197,0.0004872090442556508,0.0006836456282774483,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R06,BS2DCE,1200,1200,0.00035180380821543455,0.0005935865425283767,0.00094954504024862,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R06,BSDC91,1201,1201,0.00036110776830207696,0.0005724460565625831,0.0009358224464658969,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R07,BS2DCE,1200,1200,0.0003345164296448536,0.0004969453177097825,0.0006109098366393051,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R07,BSDC91,1201,1201,0.0004992764680478157,0.0008344102949932247,0.0012180038579831767,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R08,BS2DCE,1201,1201,0.00044937292721384115,0.0007893789190648149,0.0012140351670892888,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R08,BSDC91,1200,1200,0.0003604363410706863,0.0005835406845328688,0.0007343003293515962,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R09,BS2DCE,1200,1200,0.00025780226403856153,0.0004022594078939472,0.0005486766207631443,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R09,BSDC91,1200,1200,0.0003258348739126774,0.000544413280017641,0.0007851670922032727,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R10,BS2DCE,1200,1200,0.0003784359004184639,0.0006105641833079939,0.0007310947651760182,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R10,BSDC91,1200,1200,0.00030906307276203776,0.0005168431724266501,0.000976574945461622,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
R11,BS2DCE,1201,1201,0.00033497454754119786,0.00048595643354722563,0.0006540032590600638,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False
