pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3648.0582350374234,3647.5,0.5582350374234011,0.5582350374234011
A-C,3861.2894476802594,3861.9487516425756,-0.659303962316244,0.659303962316244
A-D,3012.3580705668246,3012.0000000000005,0.3580705668241535,0.3580705668241535
A-E,1273.5,1273.5,0.0,0.0
A-F,3909.3799641971764,3909.5,-0.12003580282362236,0.12003580282362236
A-G,4504.027158336228,4504.0,0.027158336228239932,0.027158336228239932
A-H,3481.686732673267,3481.686732673267,0.0,0.0
B-C,1996.5710659898477,1996.5710659898477,0.0,0.0
B-D,3859.3636287751397,3859.4729927007293,-0.10936392558960506,0.10936392558960506
B-E,3702.835867772569,3703.0644490644495,-0.22858129188034582,0.22858129188034582
B-F,1441.9260273972602,1441.9260273972602,0.0,0.0
B-G,2269.592255629537,2269.1873780091087,0.4048776204281239,0.4048776204281239
B-H,4135.012896535141,4135.19801980198,-0.18512326683867286,0.18512326683867286
C-D,2460.0122761526895,2460.0,0.012276152689537412,0.012276152689537412
C-E,3843.4340598733897,3843.1141924959215,0.31986737746819927,0.31986737746819927
C-F,2448.2819731591107,2447.953513513514,0.3284596455969222,0.3284596455969222
C-G,1479.5277469534003,1479.9999999999998,-0.4722530465994623,0.4722530465994623
C-H,2914.082305946786,2913.939449541284,0.14285640550224343,0.14285640550224343
D-E,2975.9571240029536,2976.0,-0.04287599704639433,0.04287599704639433
D-F,4020.559800520319,4021.0,-0.44019947968081397,0.44019947968081397
D-G,3249.5987616013626,3249.0000000000005,0.5987616013621846,0.5987616013621846
D-H,1534.4978209854057,1534.5,-0.002179014594275941,0.002179014594275941
E-F,3475.5186475923065,3475.1942117288654,0.32443586344106734,0.32443586344106734
E-G,4077.565506990923,4078.0000000000005,-0.43449300907741417,0.43449300907741417
E-H,2837.397158852645,2837.3427991886415,0.05435966400364123,0.05435966400364123
F-G,1812.4536696230407,1812.4566037735847,-0.0029341505439788307,0.0029341505439788307
F-H,3737.384785366425,3737.337837837838,0.04694752858722495,0.04694752858722495
G-H,2952.997820985406,2953.0000000000005,-0.002179014594275941,0.002179014594275941
