version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,72.60689055336911,167.03693942932546,100.52202513845863,35.576709610901695,66.07668813921023,743.71828715619,7.275260582930261
