version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,68.75025116315966,147.655743063751,80.68175966593391,31.148101102530145,58.066164177909755,743.71828715619,7.275260582930261
