capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.00039907658422874416,0.0006550617503576567,0.000871984127864936,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R01,BSDC91,1200,1200,0.0003538862662462382,0.0006037761311879834,0.0008064987815377512,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R02,BS2DCE,1201,1201,0.0003617143762421945,0.0005635179490249026,0.0007129819457224321,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R02,BSDC91,1200,1200,0.0003296720980399299,0.0005499320859340188,0.0008953958970460861,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R03,BS2DCE,1200,1200,0.00039477143107466157,0.0006231774787450261,0.0010197776623217453,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R03,BSDC91,1200,1200,0.0004015161226258885,0.0006759861036762776,0.0008396525329285039,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R04,BS2DCE,1200,1200,0.000416588306605006,0.000675279446155265,0.0008559416120793667,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R04,BSDC91,1200,1200,0.0003716484301027144,0.0006489645736951354,0.000900561754378239,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R05,BS2DCE,1200,1200,0.00032531703946033603,0.0005197451823320602,0.0006816432169992174,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R05,BSDC91,1201,1201,0.0002987473108244668,0.0004887478101477737,0.0006917231398828249,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R06,BS2DCE,1200,1200,0.00038720679614382363,0.0006474123013508268,0.0009140829922542423,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R06,BSDC91,1201,1201,0.000385423442929832,0.0006931458584230379,0.0011582762345620935,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R07,BS2DCE,1200,1200,0.0003694467439963434,0.0005578819276673463,0.000772954645905989,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R07,BSDC91,1201,1201,0.0005425302441237411,0.000984807858478176,0.0012938124536002523,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R08,BS2DCE,1201,1201,0.0003909346231288893,0.0006330174126453891,0.0007794147875057413,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R08,BSDC91,1200,1200,0.0003931901181374785,0.0006514309770370297,0.0009057422676329898,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R09,BS2DCE,1200,1200,0.00024873110380557056,0.0003791350838761982,0.0005014518054160635,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R09,BSDC91,1200,1200,0.00033773283845727094,0.0005171804235722193,0.0006595014891841704,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R10,BS2DCE,1200,1200,0.00040578533336038284,0.0007057329850173464,0.0008940210510027247,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R10,BSDC91,1200,1200,0.0003799493879115927,0.0006413333955514252,0.0009242947228645114,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R11,BS2DCE,1201,1201,0.00031992911825570394,0.0004434659776502523,0.0005947291159861682,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R11,BSDC91,1200,1200,0.00034498085019609933,0.0004778141110378323,0.0007305077902525154,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R12,BS2DCE,1200,1200,0.00032127365982068725,0.0005293031688087549,0.0008000635160550758,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R12,BSDC91,1200,1200,0.00042571304605603673,0.0007332430736178402,0.0009441780089202826,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R13,BS2DCE,1201,1201,33.51460846836052,0.8292776471613358,725.4517699248373,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R13,BSDC91,1200,1200,0.00025919966585076596,0.00038091251350165696,0.00047875576815751685,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R14,BS2DCE,1201,1201,0.0002839820413284846,0.0005238856950149563,0.0007973204077784372,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
R14,BSDC91,1200,1200,0.0002914646520227789,0.0005211022888829872,0.0008995828270678901,1.0,1.0,R2:L19:I1+I2+I3+I8:T6,,R2,L19,I1+I2+I3+I8,T6,39.143,1.0,False
