pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,4971.121618212963,4971.132743362832,-0.011125149869258166,0.011125149869258166
A-C,6970.354451829673,6970.350374064838,0.004077764834619302,0.004077764834619302
A-D,4926.90103367019,4927.0,-0.0989663298096275,0.0989663298096275
A-E,1384.1229899737857,1383.9999999999998,0.12298997378593413,0.12298997378593413
A-F,5143.501469932614,5143.467775467776,0.03369446483793581,0.03369446483793581
A-G,7115.965829369877,7116.0,-0.034170630123298906,0.034170630123298906
A-H,5140.567215877883,5140.444615384615,0.12260049326869193,0.12260049326869193
B-C,4923.0477931785545,4923.517538461538,-0.46974528298324003,0.46974528298324003
B-D,6976.178462560218,6975.5,0.6784625602176675,0.6784625602176675
B-E,5168.437490236738,5168.500000000001,-0.06250976326282398,0.06250976326282398
B-F,1403.8051203372136,1404.0,-0.19487966278643398,0.19487966278643398
B-G,5124.327036151563,5123.92,0.40703615156326123,0.40703615156326123
B-H,7123.567835779745,7124.152941176471,-0.5851053967262487,0.5851053967262487
C-D,4902.735583262664,4902.433628318584,0.3019549440796254,0.3019549440796254
C-E,7097.308608906603,7097.324137931034,-0.015529024431089056,0.015529024431089056
C-F,5158.495506557732,5158.0,0.4955065577323694,0.4955065577323694
C-G,1384.2173595336162,1384.1049723756907,0.11238715792546827,0.11238715792546827
C-H,5085.162286988592,5085.469724770642,-0.3074377820494192,0.3074377820494192
D-E,5100.722086989964,5101.0,-0.27791301003617264,0.27791301003617264
D-F,7131.678683691812,7131.837159636947,-0.1584759451352511,0.1584759451352511
D-G,5101.370078593733,5102.07397260274,-0.7038940090069445,0.7038940090069445
D-H,1392.0965815110205,1391.9002493765588,0.19633213446172704,0.19633213446172704
E-F,4957.440467010146,4957.539936102236,-0.0994690920906578,0.0994690920906578
E-G,6970.697461479843,6970.456603773586,0.24085770625697478,0.24085770625697478
E-H,4930.91573225755,4930.80705882353,0.10867343402060214,0.10867343402060214
F-G,4975.007677141464,4975.543396226415,-0.5357190849508697,0.5357190849508697
F-H,7002.630755055279,7002.3839590443695,0.24679601090974757,0.24679601090974757
G-H,4898.030978497246,4897.5,0.5309784972459966,0.5309784972459966
