layout_id,capture_id,source_path,source_group,source_dir,solver_version,solver_family,layout_variant,label,unit,anchor_count,anchor_ids,has_anchor_delays,tag_delay_mm,bbox_x_mm,bbox_y_mm,bbox_z_mm,source_json_version,source_json_solver,source_json_label,status,notes
ab7a0d8a20dde4f5,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_consensus.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v1-old,v1-old,v1-old,consensus,V1,mm,8,0|1|2|3|4|5|6|7,True,0.0,3178.577104999052,4778.611132122435,1789.6334583739242,v1-old,,V1,ok,
438122a22497ded6,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_first500.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v1-old,v1-old,v1-old,first500,V1,mm,8,0|1|2|3|4|5|6|7,True,0.0,3179.627441332593,4779.829084631527,1791.1338424345508,v1-old,,V1,ok,
0f1588574545642e,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_last500_aligned.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v1-old,v1-old,v1-old,last500_aligned,V1,mm,8,0|1|2|3|4|5|6|7,True,0.0,3177.526768665511,4777.393179613346,1788.1330743132976,v1-old,,V1,ok,
53f9b6a2d65f0db4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_consensus.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v2,v2,v2,consensus,V2,mm,8,0|1|2|3|4|5|6|7,True,0.0,3195.302133374297,4764.153276171026,1798.3952914162307,v2,,V2,ok,
4fb9ef3d2e648d58,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_first500.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v2,v2,v2,first500,V2,mm,8,0|1|2|3|4|5|6|7,True,0.0,3196.719868339218,4765.230673838486,1801.0800360417404,v2,,V2,ok,
2e0235507a0539fa,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_last500_aligned.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v2,v2,v2,last500_aligned,V2,mm,8,0|1|2|3|4|5|6|7,True,0.0,3193.8843984093746,4763.075878503565,1795.710546790721,v2,,V2,ok,
cb9290653eb45b01,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_consensus.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v3-full,v3-full,v3-full,consensus,V3-full,mm,8,0|1|2|3|4|5|6|7,True,0.0,3257.47484366912,4972.024514755485,1768.8378827524577,v3-full,,V3-full,ok,
c5edcfef2e6ad424,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_first500.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v3-full,v3-full,v3-full,first500,V3-full,mm,8,0|1|2|3|4|5|6|7,True,0.0,3269.4527851515486,5009.004103996811,1749.8521747952404,v3-full,,V3-full,ok,
bc9f1f5e98797ef6,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_last500_aligned.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v3-full,v3-full,v3-full,last500_aligned,V3-full,mm,8,0|1|2|3|4|5|6|7,True,0.0,3271.030615273031,4935.044925514158,1787.823590709675,v3-full,,V3-full,ok,
db876514cc1ff44d,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_consensus.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v3-lite,v3-lite,v3-lite,consensus,V3-lite,mm,8,0|1|2|3|4|5|6|7,True,0.0,3196.731449429489,4764.842100036785,1805.3568590782597,v3-lite,,V3-lite,ok,
e6bc6dc8163a8156,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_first500.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v3-lite,v3-lite,v3-lite,first500,V3-lite,mm,8,0|1|2|3|4|5|6|7,True,0.0,3199.0578549026986,4765.936194113941,1809.7300499499447,v3-lite,,V3-lite,ok,
bf5e9b3da4a91f48,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_last500_aligned.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v3-lite,v3-lite,v3-lite,last500_aligned,V3-lite,mm,8,0|1|2|3|4|5|6|7,True,0.0,3194.405043956279,4763.748005959629,1800.9836682065747,v3-lite,,V3-lite,ok,
1e9a31611a4bc5c2,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_consensus.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v4-io,v4-io,v4-io,consensus,V4-io,mm,8,0|1|2|3|4|5|6|7,True,0.0,3168.632181728547,4774.595529659878,1748.182724622964,v4-io,,V4-io,ok,
f961f8430cca0a69,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_first500.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v4-io,v4-io,v4-io,first500,V4-io,mm,8,0|1|2|3|4|5|6|7,True,0.0,3171.579563397533,4778.907804519742,1753.7913404057197,v4-io,,V4-io,ok,
ae7bd10e25df5d89,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_last500_aligned.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v4-io,v4-io,v4-io,last500_aligned,V4-io,mm,8,0|1|2|3|4|5|6|7,True,0.0,3165.684800059561,4770.283254800013,1742.574108840209,v4-io,,V4-io,ok,
c154e86f58c62fcf,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_consensus.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto,v4-io-roto,v4-io,consensus,V4-io-roto,mm,8,0|1|2|3|4|5|6|7,True,0.0,3135.6663917281485,4784.299054311537,1706.0507461480142,v4-io-roto,,V4-io-roto,ok,
fb986c7dd6f2e63b,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_first500.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto,v4-io-roto,v4-io,first500,V4-io-roto,mm,8,0|1|2|3|4|5|6|7,True,0.0,3137.7524203568,4783.312036552761,1707.3462800505408,v4-io-roto,,V4-io-roto,ok,
90ad2c644e87038c,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_last500_aligned.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto,v4-io-roto,v4-io,last500_aligned,V4-io-roto,mm,8,0|1|2|3|4|5|6|7,True,0.0,3133.5803630994965,4785.286072070312,1704.7552122454879,v4-io-roto,,V4-io-roto,ok,
005cce9f0f9294fe,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_consensus.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td,v4-io-td,v4-io,consensus,V4-io-td,mm,8,0|1|2|3|4|5|6|7,True,3.5,3168.632181728547,4774.595529659878,1748.182724622964,v4-io-td,,V4-io-td,ok,
60199a8d9263348f,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_first500.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td,v4-io-td,v4-io,first500,V4-io-td,mm,8,0|1|2|3|4|5|6|7,True,4.0,3171.579563397533,4778.907804519742,1753.7913404057197,v4-io-td,,V4-io-td,ok,
5bf668bcf4c8a159,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_last500_aligned.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td,v4-io-td,v4-io,last500_aligned,V4-io-td,mm,8,0|1|2|3|4|5|6|7,True,3.0,3165.684800059561,4770.283254800013,1742.574108840209,v4-io-td,,V4-io-td,ok,
fbaedd952d612dd2,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_consensus.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand,v4-io-wand,v4-io,consensus,V4-io-wand,mm,8,0|1|2|3|4|5|6|7,True,0.0,3140.3617843331,4787.755913940546,1786.096056616794,v4-io-wand,,V4-io-wand,ok,
cb24f7f5220451ec,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_first500.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand,v4-io-wand,v4-io,first500,V4-io-wand,mm,8,0|1|2|3|4|5|6|7,True,0.0,3142.5222697950094,4789.826118513487,1789.681263108121,v4-io-wand,,V4-io-wand,ok,
e120b7881ec47f64,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_last500_aligned.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand,v4-io-wand,v4-io,last500_aligned,V4-io-wand,mm,8,0|1|2|3|4|5|6|7,True,0.0,3138.2012988711904,4785.685709367604,1782.5108501254665,v4-io-wand,,V4-io-wand,ok,
962c234ac912e5c4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_consensus.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v5,v5,v5,consensus,V5,mm,8,0|1|2|3|4|5|6|7,True,0.0,3168.632181728547,4774.595529659878,1748.182724622964,v5,,V5,ok,
34560462b40941aa,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_first500.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v5,v5,v5,first500,V5,mm,8,0|1|2|3|4|5|6|7,True,0.0,3171.579563397533,4778.907804519742,1753.7913404057197,v5,,V5,ok,
df79fcaf6187fc6f,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_last500_aligned.json,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v5,v5,v5,last500_aligned,V5,mm,8,0|1|2|3|4|5|6|7,True,0.0,3165.684800059561,4770.283254800013,1742.574108840209,v5,,V5,ok,
a4ded69a125be721,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v1-old/layout_us_height.json,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v1-old,v1-old,v1-old,us_height,V1,mm,8,0|1|2|3|4|5|6|7,True,0.0,3114.9758592187095,4779.2100292203195,1855.0696442812505,v1-old,,V1,ok,
a1212b41889ca213,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v2/layout_us_height.json,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v2,v2,v2,us_height,V2,mm,8,0|1|2|3|4|5|6|7,True,0.0,3158.8006605375344,4785.172791641878,1964.7674592489366,v2,,V2,ok,
a150a9d2469318e1,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v3-full/layout_us_height.json,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v3-full,v3-full,v3-full,us_height,V3-full,mm,8,0|1|2|3|4|5|6|7,True,0.0,3267.5299060807242,5006.78625637042,2165.18862992306,v3-full,,V3-full,ok,
2b64302132c7dbdf,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v3-lite/layout_us_height.json,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v3-lite,v3-lite,v3-lite,us_height,V3-lite,mm,8,0|1|2|3|4|5|6|7,True,0.0,3156.7845632776616,4786.019267194504,1974.3637118892639,v3-lite,,V3-lite,ok,
4a8f068eef5935ee,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v4-io/layout_us_height.json,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v4-io,v4-io,v4-io,us_height,V4-io,mm,8,0|1|2|3|4|5|6|7,True,0.0,3137.20694200678,4781.402544863474,1925.9017240257601,v4-io,,V4-io,ok,
175c6752d9dd2ac4,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v4-io-roto/layout_us_height.json,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v4-io-roto,v4-io-roto,v4-io,us_height,V4-io-roto,mm,8,0|1|2|3|4|5|6|7,True,0.0,3123.0153585249514,4754.6910687108375,1788.9588090081068,v4-io-roto,,V4-io-roto,ok,
b2621c461433aed5,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v4-io-wand/layout_us_height.json,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v4-io-wand,v4-io-wand,v4-io,us_height,V4-io-wand,mm,8,0|1|2|3|4|5|6|7,True,0.0,3108.0166406445433,4793.796116868657,1899.7322513793551,v4-io-wand,,V4-io-wand,ok,
cef6a189867b2e95,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE/v1/layout.json,outdoor_v4_20260504/FULL-COMPARE,outdoor_v4_20260504/FULL-COMPARE/v1,v1,v1,default,AutoPos V1,mm,8,0|1|2|3|4|5|6|7,True,,4604.627620411732,3038.1045568151044,1953.3643304346708,,AutoPos V1,,ok,
cbf1096ddf259e07,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE/v2/layout.json,outdoor_v4_20260504/FULL-COMPARE,outdoor_v4_20260504/FULL-COMPARE/v2,v2,v2,default,AutoPos V2,mm,8,0|1|2|3|4|5|6|7,True,,4608.963025461279,3070.9612771382513,1904.9121179485496,,AutoPos V2,,ok,
bcd7d23aab9bdac7,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE/v3full/layout.json,outdoor_v4_20260504/FULL-COMPARE,outdoor_v4_20260504/FULL-COMPARE/v3full,v3-full,v3-full,default,V3-full,mm,8,0|1|2|3|4|5|6|7,True,,4593.787147287493,3089.331641691168,2036.0529362857208,,V3-full,,ok,
ee1b62b82f6517d2,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE/v3lite/layout.json,outdoor_v4_20260504/FULL-COMPARE,outdoor_v4_20260504/FULL-COMPARE/v3lite,v3-lite,v3-lite,default,V3-lite,mm,8,0|1|2|3|4|5|6|7,True,,4608.7259671141255,3069.0898984495607,1914.2057600891965,,V3-lite,,ok,
71be847711797af2,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE/v4/layout.json,outdoor_v4_20260504/FULL-COMPARE,outdoor_v4_20260504/FULL-COMPARE/v4,v4,v4,default,V4-interonly,mm,8,0|1|2|3|4|5|6|7,True,,4534.032533624279,3042.9202576337925,1872.4555990872154,,V4-interonly,,ok,
