row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L10:I3:T6,,simulate_imu_prior,0.6796746209729463,,,,
R4:L10:I3:T6,,cpu_golden,27.009487183997408,,,,
R4:L10:I3:T6,,torch_gpu,2.2052206369990017,0,1,2.2052206369990017,2.2052206369990017
R4:L10:I3:T8,,simulate_imu_prior,0.7250200319977012,,,,
R4:L10:I3:T8,,cpu_golden,26.75894418399548,,,,
R4:L10:I3:T8,,torch_gpu,2.632092201994965,0,1,2.632092201994965,2.632092201994965
