pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,4357.929156016516,4357.772,0.15715601651572797,0.15715601651572797
A-C,10464.069523769575,10465.075,-1.0054762304262113,1.0054762304262113
A-D,8666.992932016772,8667.513,-0.5200679832287278,0.5200679832287278
A-E,1573.9308716848664,1574.043,-0.11212831513353194,0.11212831513353194
A-F,4481.1956216351155,4481.822,-0.6263783648846584,0.6263783648846584
A-G,10522.719924578716,10521.4545,1.2654245787161926,1.2654245787161926
A-H,8713.919982217512,8713.168,0.7519822175127047,0.7519822175127047
B-C,6833.441087568415,6833.222,0.21908756841548893,0.21908756841548893
B-D,5217.599487338108,5217.891,-0.29151266189182934,0.29151266189182934
B-E,4848.267027626785,4848.85,-0.5829723732149432,0.5829723732149432
B-F,1401.7653557737194,1401.455,0.3103557737194933,0.3103557737194933
B-G,6915.680363193006,6916.1815,-0.5011368069935997,0.5011368069935997
B-H,5376.886521874583,5376.859,0.027521874582816963,0.027521874582816963
C-D,8810.1506206343,8809.595,0.5556206343007943,0.5556206343007943
C-E,10736.317206890557,10735.1355,1.1817068905565975,1.1817068905565975
C-F,7080.5935458074955,7081.053,-0.45945419250438135,0.45945419250438135
C-G,1461.2684346828019,1461.2835,-0.015065317198150296,0.015065317198150296
C-H,8906.343234640406,8906.8025,-0.45926535959370085,0.45926535959370085
D-E,8980.09753242569,8978.9015,1.196032425690646,1.196032425690646
D-F,5302.739582809283,5303.271,-0.5314171907166383,0.5314171907166383
D-G,8735.844913904699,8736.0805,-0.23558609530118702,0.23558609530118702
D-H,1377.5609606360774,1377.611,-0.050039363922678604,0.050039363922678604
E-F,4496.999648487476,4497.769,-0.7693515125238264,0.7693515125238264
E-G,10583.628526368479,10584.079,-0.45047363152116304,0.45047363152116304
E-H,8782.599609093822,8783.01,-0.4103909061777813,0.4103909061777813
F-G,6869.227802082597,6869.81,-0.5821979174033913,0.5821979174033913
F-H,5096.016698696024,5096.4395,-0.42280130397648463,0.42280130397648463
G-H,8605.696207632707,8605.096,0.6002076327076793,0.6002076327076793
