capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0006363469170731745,0.0011857377612456202,0.0020175763680398188,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R01,BSDC91,1200,1200,0.0004940015967180552,0.0008624686232489629,0.0013549888939562897,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R02,BS2DCE,1201,1201,0.0005711737738597656,0.0011731361449169666,0.0019248004288278029,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R02,BSDC91,1200,1200,0.000795878038895166,0.0015893207839588926,0.0037233343240239162,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R03,BS2DCE,1200,1200,0.0007263547736578563,0.0014761373383403963,0.0034014448377926664,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R03,BSDC91,1200,1200,0.0009326852781133206,0.0018211421843960498,0.004000754048562351,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R04,BS2DCE,1200,1200,0.0008878017707657182,0.0016988245325460615,0.004564534931893904,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R04,BSDC91,1200,1200,0.00047864810838686207,0.0008266770628063099,0.0020643651909733256,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R05,BS2DCE,1200,1200,0.0008205325616905242,0.0017064777908317415,0.0024290340225737094,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R05,BSDC91,1201,1201,0.0005783652999089761,0.0010347433520220516,0.0017770109384743639,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R06,BS2DCE,1200,1200,0.000995291771291589,0.0020829312173363175,0.0038805148334046416,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R06,BSDC91,1201,1201,0.0009281230789484549,0.0018899042880032198,0.005595326047209378,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R07,BS2DCE,1200,1200,0.00037472518791243725,0.0006149605504675061,0.001193317634049018,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R07,BSDC91,1201,1201,0.0005076605315064321,0.00090169204571843,0.0013750125872777717,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R08,BS2DCE,1201,1201,0.0006018184672307783,0.001300886262143232,0.0020229105368296013,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R08,BSDC91,1200,1200,0.0006922528720284687,0.0013673611973866497,0.00388025387120758,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
R09,BS2DCE,1200,1200,0.0003738871953658415,0.0006657821716816658,0.0011263676277443446,1.0,1.0,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,128.05650000000003,1.35,True
