version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,98.38249387924722,194.9521698638403,125.93031568676106,38.57658302850382,83.2282385191819,743.71828715619,7.275260582930261
