version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,88.98317008548503,212.99282091945057,123.65597184195687,43.99697611253924,87.34596785853569,,,,,-1.0000000000000004,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,243.21794690111403,1589.5876882554705,557.6390803401968,2208.460818589224,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,98.38249387924716,194.95216986384034,125.93031568676102,38.57658302850372,83.2282385191819,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
