timestamp,id,type,path,notes
2026-06-23T20:49:24+02:00,"CODEX_TR2_CLEAN_OFF","static","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_clean_static_off_20260623/static_CODEX_TR2_CLEAN_OFF_BSF66F_30s_20260623_204818","duration_s=30; targets=BSF66F; cir=off; rc=0"
