experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,imu_packet_model,orientation_source,L,I,information_use,coupling_mode,solver_family,solver_detail,gpu_backend
REAL6_B0_A0_U4_P0_T1,real_6axis_vertical_slice,"Pure UWB baseline A0/U4/P0/T1, copied into real-6axis smoke run.",34,17,40661,102.63336074100665,208.3503804473449,256.9324074144989,141.2659848479643,40661,66.14323345844781,145.82607164755368,178.9530610667181,93.41834672726387,40661,61.57092076688957,163.1159939953268,205.89630418252534,105.96740522354024,105.83784720842489,231.80213799547772,132.8297379891087,167.47209082957747,187.38314568289843,81.85817424679978,68.97030504345278,38.73430278830949,59.73216676551942,97.22019722085115,173.57057176081128,,,,,,,,,17,80.07935390701411,26.37186507012177,172.16272100899008,explicit_ax_ay_az_gx_gy_gz,world_aligned,,,causal-forward,uwb_only_control,T1,pure solved-UWB position baseline,
REAL6_X_A0_L0_I0_T11,real_6axis_vertical_slice,Perfect simulated 6-axis IMU-only strapdown diagnostic.,34,17,40643,0.844762383435126,1.3773615111639383,1.50519596001683,0.9849276840796696,40643,0.6631587317989975,1.2775426444092723,1.4220094200734084,0.8413397660215483,40643,0.3408965737347671,0.8011471045496367,0.9443569617956428,0.5120839198582082,0.7965853331863539,1.435188562940684,0.9586362045734547,1.2704542963333978,0.8635196456051233,0.35002933418293847,0.2553898956198124,0.1672195417305602,0.9066138333611775,14.790716812186208,22.719945276702823,8.09378329414056,6.9175444957728764,0.06751020749493102,,,,,,17,247.794413313268,13.127369274851105,591.8925287985837,explicit_ax_ay_az_gx_gy_gz,world_aligned,L0,I0,causal-forward,imu_only_diagnostic,T11,perfect IMU-only strapdown diagnostic,
REAL6_X_A0_L15_I1+I3_T11,real_6axis_vertical_slice,Realistic simulated 6-axis L15/I1+I3 IMU-only strapdown diagnostic.,34,17,40643,2299.3810827788598,6992.234243096037,8453.965219274018,4098.5401428380155,40643,1619.9652208348352,5934.783974980985,7283.658452518861,3437.3510230418015,40643,836.7766983771858,3829.6922009784703,4868.128289758862,2232.184859470233,2801.465039865086,7128.200773623677,3915.787575347401,6080.295134950659,2692.064308277304,4283.650453055914,3912.458762365602,1031.7989967476738,2329.4482944363895,490.71563247112664,908.8779857799125,7697.910600919526,6619.39739727033,64.20225890748657,,,,,,17,3507.2841486007364,1759.3908007005302,6009.237038232611,explicit_ax_ay_az_gx_gy_gz,world_aligned,L15,I1+I3,causal-forward,imu_only_diagnostic,T11,realistic IMU-only strapdown diagnostic,
REAL6_X_A0_U4_P0_L15_I1+I3_T2LITE_IMU2UWB,real_6axis_vertical_slice,Realistic simulated 6-axis L15/I1+I3 causal IMU-corrects-UWB T2-lite smoke.,34,17,40661,85.04410670647152,150.17547172938032,174.0295714360093,101.67728395554407,40661,54.45334774898849,113.5256355696727,134.4118120003763,72.73732402172648,40661,51.23200256083783,114.21626204264999,136.58257133763527,71.04612422035919,87.59531463278677,160.1009484990366,97.83658407504002,123.39852055224799,123.35769028962658,70.0464700792453,64.90032060812642,30.62458957077098,52.334307519566494,83.70581891795295,140.19567517124054,,,,,,,,,17,260.4474151316208,25.770592202515786,713.4437062926305,explicit_ax_ay_az_gx_gy_gz,world_aligned,L15,I1+I3,causal-forward,imu_corrects_uwb,T2LITE,causal solved-UWB trajectory corrected by IMU relative-motion prior,
REAL6_X_A0_U4_P0_L15_I1+I3_T3LITE_BIDIR,real_6axis_vertical_slice,Realistic simulated 6-axis L15/I1+I3 causal bidirectional T3-lite smoke.,34,17,40661,60.65761428207967,94.8364018390254,107.80589501520359,68.09517489900702,40661,39.23355704913248,72.52357585711901,84.08727021240045,48.44600263328123,40661,37.975834821070066,74.00625285071669,85.10798597200198,47.85329323445213,57.99130076384303,96.0193710986727,64.82549751039014,71.30373327086963,74.05721534141611,57.157396906353725,50.7254187648333,25.77863820440109,19.32552394303636,61.05168378758957,97.18663332573234,,,,1.0,0.8477470841230906,3.90066254107451,,,17,502.4196663129064,22.91461292212648,697.7089331817463,explicit_ax_ay_az_gx_gy_gz,world_aligned,L15,I1+I3,causal-forward,bidirectional_joint,T3LITE,causal IMU prediction gates UWB while accepted UWB corrects position/velocity drift proxy,
REAL6_X_A0_U4_P0_L15_I1+I3_T5LITE,real_6axis_vertical_slice,Realistic simulated 6-axis L15/I1+I3 causal UWB+IMU T5-lite smoke.,34,17,40661,56.67575100421304,85.33449954580675,97.70509533542618,63.07445963063857,40661,37.61958861322866,67.04053048697693,76.22353705603426,45.464306746395536,40661,35.17824925904944,65.60079725626616,76.03813651430801,43.719380939884175,57.86028817805691,80.01291552241184,59.53642308917662,60.99346760945457,62.8193370280851,54.35601593091771,45.81602063524862,25.490525398942054,4.751396451115909,57.71886794670813,91.86787544329547,,,,1.0,0.8477470841230906,3.90066254107451,,,17,608.1912272429008,20.13119875768416,1389.7837885304186,explicit_ax_ay_az_gx_gy_gz,world_aligned,L15,I1+I3,causal-forward,uwb_corrects_imu,T5LITE,causal IMU prediction with solved-UWB Kalman position update,
REAL6_X_A0_U4_P0_L15_I1+I3_T10LITE_BIDIR,real_6axis_vertical_slice,"Realistic simulated 6-axis L15/I1+I3 full-session bidirectional joint smoother with UWB positions, IMU relative motion, and IMU drift-rate proxy.",34,17,40661,102.50305084816648,208.0569150722599,256.7435460042533,141.11714176026695,40661,66.02902707195649,145.57606713356427,178.68319315763512,93.29778699541406,40661,61.54447950445501,162.95647882141827,205.67628999334534,105.87525981241141,105.66718747066503,231.49144808657846,132.6746994506957,167.18203043379904,187.15827402318604,81.90639037659764,69.02980697477477,38.95895768956575,59.696313398326566,96.99989619957,173.19819653567188,,,,,,,,,17,80.76507686264881,26.35681058620719,174.40694403373647,explicit_ax_ay_az_gx_gy_gz,world_aligned,L15,I1+I3,full-session,bidirectional_joint,BIDIR,torch full-session position-domain objective,cuda:0
REAL6_X_A0_U4_P0_L15_I1+I3_T9LITE_IMU2UWB,real_6axis_vertical_slice,Realistic simulated 6-axis L15/I1+I3 full-session IMU-corrects-UWB smoother using IMU relative motion to regularize solved UWB positions.,34,17,40661,102.5030623421209,208.05692654525052,256.74362555164686,141.11714353203791,40661,66.02910802351857,145.57619448471777,178.68338055474567,93.29777586407926,40661,61.544216897015986,162.95666192688702,205.67628999334534,105.87527198292253,105.66740324616507,231.49151414082988,132.6742880454476,167.1827725052013,187.15827554906497,81.90667510851219,69.03230156157204,38.95888139562044,59.6964676824538,96.99669528103425,173.20084649668752,,,,,,,,,17,80.76731927909408,26.35806619551653,174.40125088494932,explicit_ax_ay_az_gx_gy_gz,world_aligned,L15,I1+I3,full-session,imu_corrects_uwb,IMU2UWB,torch full-session position-domain objective,cuda:0
REAL6_X_A0_U4_P0_L15_I1+I3_T9LITE_UWB2IMU,real_6axis_vertical_slice,Realistic simulated 6-axis L15/I1+I3 full-session UWB-corrects-IMU smoother using solved UWB positions plus IMU relative motion.,34,17,40661,102.50218741258863,208.0595491764291,256.7453818996694,141.1188312873185,40661,66.03163987407812,145.58088595568407,178.68929804099335,93.299429793633,40661,61.535371303992406,162.96246026673077,205.67702241522034,105.87606407532164,105.67325951736984,231.4927435434588,132.67636083287772,167.20862891565332,187.16074594701416,81.9054631951274,69.02780754780531,38.95383073644075,59.69671205948845,97.00153311610663,173.2061894603094,,,,,,,,,17,80.7550206376683,26.35858513449,174.36229203026937,explicit_ax_ay_az_gx_gy_gz,world_aligned,L15,I1+I3,full-session,uwb_corrects_imu,UWB2IMU,torch full-session position-domain objective,cuda:0
