row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L16:I3:T6,,simulate_imu_prior,0.8841719969932456,,,,
R4:L16:I3:T6,,cpu_golden,28.329335501999594,,,,
R4:L16:I3:T6,,torch_gpu,2.872082779998891,0,1,2.872082779998891,2.872082779998891
R4:L16:I3:T8,,simulate_imu_prior,0.5468808650039136,,,,
R4:L16:I3:T8,,cpu_golden,27.082443365012296,,,,
R4:L16:I3:T8,,torch_gpu,2.6023757890216075,0,1,2.6023757890216075,2.6023757890216075
