row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L16:I1+I3+I7:T6,simulate_imu_prior,0.595904503003112,,,,
R2:L16:I1+I3+I7:T6,cpu_golden,20.58651679000468,,,,
R2:L16:I1+I3+I7:T6,torch_gpu,2.3931350689963438,0,1,2.3931350689963438,2.3931350689963438
R2:L16:I1+I3+I7:T8,simulate_imu_prior,0.6540963519946672,,,,
R2:L16:I1+I3+I7:T8,cpu_golden,20.97834718899685,,,,
R2:L16:I1+I3+I7:T8,torch_gpu,2.308162927001831,0,1,2.308162927001831,2.308162927001831
R2:L16:I1+I2+I3+I8:T6,simulate_imu_prior,0.6254720560100395,,,,
R2:L16:I1+I2+I3+I8:T6,cpu_golden,20.25714014400728,,,,
R2:L16:I1+I2+I3+I8:T6,torch_gpu,2.1723376979934983,0,1,2.1723376979934983,2.1723376979934983
R2:L16:I1+I2+I3+I8:T8,simulate_imu_prior,0.5789900529925944,,,,
R2:L16:I1+I2+I3+I8:T8,cpu_golden,20.538463945995318,,,,
R2:L16:I1+I2+I3+I8:T8,torch_gpu,2.2139860710012726,0,1,2.2139860710012726,2.2139860710012726
