experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,imu_packet_model,orientation_source,L,I
REAL6_B0_A0_U4_P0_T1,real_6axis_vertical_slice,"Pure UWB baseline A0/U4/P0/T1, copied into real-6axis smoke run.",34,17,40661,102.63336074100665,208.3503804473449,256.9324074144989,141.2659848479643,40661,66.14323345844781,145.82607164755368,178.9530610667181,93.41834672726387,40661,61.57092076688957,163.1159939953268,205.89630418252534,105.96740522354024,105.83784720842489,231.80213799547772,132.8297379891087,167.47209082957747,187.38314568289843,81.85817424679978,68.97030504345278,38.73430278830949,59.73216676551942,97.22019722085115,173.57057176081128,,,,,,,,,17,80.07935390701411,26.37186507012177,172.16272100899008,explicit_ax_ay_az_gx_gy_gz,trajectory_yaw_fallback_roll_pitch_zero,,
REAL6_X_A0_L0_I0_T11,real_6axis_vertical_slice,Perfect simulated 6-axis IMU-only strapdown diagnostic.,34,17,40643,1419.8322007996069,12631.594836839084,23545.07633626804,8632.34904962572,40643,1274.0331733868131,12613.352598928457,23525.395281542136,8603.469383287724,40643,217.11571680203247,1292.5872309188403,1616.0267700327267,705.5244045423149,1411.64576465164,3940.4374468702254,2076.0100192683385,3816.766182763269,584.9891611012304,1943.091872330171,1919.0611016550888,307.41786312560885,1008.6737809297667,586.861401237312,1051.2168482101956,5124.990639813539,4897.048802977668,42.74639644449452,,,,,,17,7697.15182991339,310.98206305471956,16691.079529519408,explicit_ax_ay_az_gx_gy_gz,trajectory_yaw_fallback_roll_pitch_zero,L0,I0
REAL6_X_A0_L15_I1+I3_T11,real_6axis_vertical_slice,Realistic simulated 6-axis L15/I1+I3 IMU-only strapdown diagnostic.,34,17,40643,1618.0486846483052,13347.330444298004,24496.898337779472,9090.873871610202,40643,1270.1606702140473,13310.387397081262,24402.49546354699,8945.251278513388,40643,516.9757511034023,2747.4434087730383,3843.666193346693,1620.6379342035793,1597.6249520494086,5334.637608820269,2653.6751638516052,3828.5391453921548,2418.137696040558,2070.3636142118976,1925.121507737389,708.5845805228266,966.2517884857491,546.0687132341056,974.177711345483,6444.1307290120985,4925.683282200577,53.75344850250906,,,,,,17,20834.30149018945,411.25789365164337,47247.34355012383,explicit_ax_ay_az_gx_gy_gz,trajectory_yaw_fallback_roll_pitch_zero,L15,I1+I3
REAL6_X_A0_U4_P0_L15_I1+I3_T5LITE,real_6axis_vertical_slice,Realistic simulated 6-axis L15/I1+I3 causal UWB+IMU T5-lite smoke.,34,17,40661,61.992677098337396,108.9777764852304,135.05719216293275,74.88852542272627,40661,43.39244947155489,94.88858651985251,112.03697355045125,58.85063985590486,40661,37.929384246440804,68.2910311983153,80.80033189549306,46.31299416514659,58.941889394716284,91.31938571076061,66.60859185912147,65.12875990936415,67.15073793651732,53.40257627413156,42.94390929713781,29.779781089633275,4.433137389983898,65.90232962105912,115.44358206427262,,,,1.0,1.179476647261739,4.547242614869337,,,17,61.25032509010385,17.69097176130373,163.00641907901493,explicit_ax_ay_az_gx_gy_gz,trajectory_yaw_fallback_roll_pitch_zero,L15,I1+I3
