row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L17:I8:T6,,simulate_imu_prior,0.964587661990663,,,,
R2:L17:I8:T6,,cpu_golden,23.832665577006992,,,,
R2:L17:I8:T6,,torch_gpu,2.151620032993378,0,1,2.151620032993378,2.151620032993378
R2:L17:I8:T8,,simulate_imu_prior,0.5727206460142042,,,,
R2:L17:I8:T8,,cpu_golden,22.71213668800192,,,,
R2:L17:I8:T8,,torch_gpu,2.625469367019832,0,1,2.625469367019832,2.625469367019832
