version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,74.23784184851478,161.10313920775428,89.50939781568421,35.33703897727078,58.138420226801486,743.71828715619,7.275260582930261
