version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,89.80567601192097,156.23642053513274,104.50300066849069,50.28448253999163,56.45839236752981,743.71828715619,7.275260582930261
