host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count
6.6e-05,1777922991.143702,2791,,BSF66F,,f,0,0,2979,2979,100,1,O,95,0,671,8
6.6e-05,1777922991.143702,2791,,BSF66F,,f,0,1,2435,2435,100,1,O,95,0,671,8
6.6e-05,1777922991.143702,2791,,BSF66F,,f,0,2,2462,2462,100,1,O,95,0,671,8
6.6e-05,1777922991.143702,2791,,BSF66F,,f,0,3,3257,3257,100,1,O,95,0,671,8
6.6e-05,1777922991.143702,2791,,BSF66F,,f,0,4,3269,3269,100,1,O,95,0,671,8
6.6e-05,1777922991.143702,2791,,BSF66F,,f,0,5,2846,2846,100,1,O,95,0,671,8
6.6e-05,1777922991.143702,2791,,BSF66F,,f,0,6,2848,2848,100,1,O,95,0,671,8
6.6e-05,1777922991.143702,2791,,BSF66F,,f,0,7,3474,3474,66,1,O,95,0,671,8
0.089958,1777922991.233594,2792,,BSF66F,,f,0,0,3000,3000,100,1,O,96,0,701,8
0.089958,1777922991.233594,2792,,BSF66F,,f,0,1,2406,2406,100,1,O,96,0,701,8
0.089958,1777922991.233594,2792,,BSF66F,,f,0,2,2459,2459,100,1,O,96,0,701,8
0.089958,1777922991.233594,2792,,BSF66F,,f,0,3,3251,3251,100,1,O,96,0,701,8
0.089958,1777922991.233594,2792,,BSF66F,,f,0,4,3234,3234,100,1,O,96,0,701,8
0.089958,1777922991.233594,2792,,BSF66F,,f,0,5,2852,2852,100,1,O,96,0,701,8
0.089958,1777922991.233594,2792,,BSF66F,,f,0,6,2911,2911,100,1,O,96,0,701,8
0.089958,1777922991.233594,2792,,BSF66F,,f,0,7,3433,3433,71,1,O,96,0,701,8
0.195012,1777922991.338648,2793,,BSF66F,,f,0,0,2956,2956,100,1,O,96,0,671,8
0.195012,1777922991.338648,2793,,BSF66F,,f,0,1,2387,2387,100,1,O,96,0,671,8
0.195012,1777922991.338648,2793,,BSF66F,,f,0,2,2442,2442,100,1,O,96,0,671,8
0.195012,1777922991.338648,2793,,BSF66F,,f,0,3,3238,3238,100,1,O,96,0,671,8
0.195012,1777922991.338648,2793,,BSF66F,,f,0,4,3220,3220,100,1,O,96,0,671,8
0.195012,1777922991.338648,2793,,BSF66F,,f,0,5,2799,2799,100,1,O,96,0,671,8
0.195012,1777922991.338648,2793,,BSF66F,,f,0,6,2854,2854,100,1,O,96,0,671,8
0.195012,1777922991.338648,2793,,BSF66F,,f,0,7,3507,3507,75,1,O,96,0,671,8
0.299936,1777922991.443572,2794,,BSF66F,,f,0,0,3008,3008,100,1,O,97,0,701,8
0.299936,1777922991.443572,2794,,BSF66F,,f,0,1,2423,2423,100,1,O,97,0,701,8
0.299936,1777922991.443572,2794,,BSF66F,,f,0,2,2412,2412,100,1,O,97,0,701,8
0.299936,1777922991.443572,2794,,BSF66F,,f,0,3,3153,3153,100,1,O,97,0,701,8
0.299936,1777922991.443572,2794,,BSF66F,,f,0,4,3246,3246,100,1,O,97,0,701,8
0.299936,1777922991.443572,2794,,BSF66F,,f,0,5,2873,2873,100,1,O,97,0,701,8
0.299936,1777922991.443572,2794,,BSF66F,,f,0,6,2892,2892,100,1,O,97,0,701,8
0.299936,1777922991.443572,2794,,BSF66F,,f,0,7,3461,3461,77,1,O,97,0,701,8
0.389924,1777922991.53356,2795,,BSF66F,,f,0,0,2999,2999,100,1,O,97,0,671,8
0.389924,1777922991.53356,2795,,BSF66F,,f,0,1,2426,2426,100,1,O,97,0,671,8
0.389924,1777922991.53356,2795,,BSF66F,,f,0,2,2472,2472,100,1,O,97,0,671,8
0.389924,1777922991.53356,2795,,BSF66F,,f,0,3,3046,3046,100,1,O,97,0,671,8
0.389924,1777922991.53356,2795,,BSF66F,,f,0,4,3237,3237,100,1,O,97,0,671,8
0.389924,1777922991.53356,2795,,BSF66F,,f,0,5,2887,2887,100,1,O,97,0,671,8
0.389924,1777922991.53356,2795,,BSF66F,,f,0,6,2825,2825,100,1,O,97,0,671,8
0.389924,1777922991.53356,2795,,BSF66F,,f,0,7,3454,3454,80,1,O,97,0,671,8
0.550404,1777922991.69404,2796,,BSF66F,,f,0,0,2985,2985,100,1,O,97,0,44281,8
0.550404,1777922991.69404,2796,,BSF66F,,f,0,1,2461,2461,100,1,O,97,0,44281,8
0.550404,1777922991.69404,2796,,BSF66F,,f,0,2,2450,2450,100,1,O,97,0,44281,8
0.550404,1777922991.69404,2796,,BSF66F,,f,0,3,3147,3147,100,1,O,97,0,44281,8
0.550404,1777922991.69404,2796,,BSF66F,,f,0,4,3214,3214,100,1,O,97,0,44281,8
0.550404,1777922991.69404,2796,,BSF66F,,f,0,5,2876,2876,100,1,O,97,0,44281,8
0.550404,1777922991.69404,2796,,BSF66F,,f,0,6,2869,2869,100,1,O,97,0,44281,8
0.550404,1777922991.69404,2796,,BSF66F,,f,0,7,3440,3440,81,1,O,97,0,44281,8
0.622521,1777922991.766157,2797,,BSF66F,,f,0,0,2961,2961,100,1,O,97,0,701,8
0.622521,1777922991.766157,2797,,BSF66F,,f,0,1,2406,2406,100,1,O,97,0,701,8
0.622521,1777922991.766157,2797,,BSF66F,,f,0,2,2453,2453,100,1,O,97,0,701,8
0.622521,1777922991.766157,2797,,BSF66F,,f,0,3,3221,3221,100,1,O,97,0,701,8
0.622521,1777922991.766157,2797,,BSF66F,,f,0,4,3220,3220,100,1,O,97,0,701,8
0.622521,1777922991.766157,2797,,BSF66F,,f,0,5,2874,2874,100,1,O,97,0,701,8
0.622521,1777922991.766157,2797,,BSF66F,,f,0,6,2842,2842,100,1,O,97,0,701,8
0.622521,1777922991.766157,2797,,BSF66F,,f,0,7,3418,3418,83,1,O,97,0,701,8
0.690081,1777922991.833717,2798,,BSF66F,,f,0,0,2940,2940,100,1,O,100,0,671,8
0.690081,1777922991.833717,2798,,BSF66F,,f,0,1,2426,2426,100,1,O,100,0,671,8
0.690081,1777922991.833717,2798,,BSF66F,,f,0,2,2447,2447,100,1,O,100,0,671,8
0.690081,1777922991.833717,2798,,BSF66F,,f,0,3,3223,3223,100,1,O,100,0,671,8
0.690081,1777922991.833717,2798,,BSF66F,,f,0,4,3229,3229,100,1,O,100,0,671,8
0.690081,1777922991.833717,2798,,BSF66F,,f,0,5,2894,2894,100,1,O,100,0,671,8
0.690081,1777922991.833717,2798,,BSF66F,,f,0,6,2891,2891,100,1,O,100,0,671,8
0.690081,1777922991.833717,2798,,BSF66F,,f,0,7,0,3418,76,0,T,100,0,671,8
0.795064,1777922991.9387,2799,,BSF66F,,f,0,0,2931,2931,100,1,O,97,0,671,8
0.795064,1777922991.9387,2799,,BSF66F,,f,0,1,2428,2428,100,1,O,97,0,671,8
0.795064,1777922991.9387,2799,,BSF66F,,f,0,2,2456,2456,100,1,O,97,0,671,8
0.795064,1777922991.9387,2799,,BSF66F,,f,0,3,3044,3044,100,1,O,97,0,671,8
0.795064,1777922991.9387,2799,,BSF66F,,f,0,4,3260,3260,100,1,O,97,0,671,8
0.795064,1777922991.9387,2799,,BSF66F,,f,0,5,2866,2866,100,1,O,97,0,671,8
0.795064,1777922991.9387,2799,,BSF66F,,f,0,6,2896,2896,100,1,O,97,0,671,8
0.795064,1777922991.9387,2799,,BSF66F,,f,0,7,3583,3583,78,1,O,97,0,671,8
0.900091,1777922992.043727,2800,,BSF66F,,f,0,0,2994,2994,100,1,O,100,0,640,8
0.900091,1777922992.043727,2800,,BSF66F,,f,0,1,2438,2438,100,1,O,100,0,640,8
0.900091,1777922992.043727,2800,,BSF66F,,f,0,2,2463,2463,100,1,O,100,0,640,8
0.900091,1777922992.043727,2800,,BSF66F,,f,0,3,3063,3063,100,1,O,100,0,640,8
0.900091,1777922992.043727,2800,,BSF66F,,f,0,4,3198,3198,100,1,O,100,0,640,8
0.900091,1777922992.043727,2800,,BSF66F,,f,0,5,2880,2880,100,1,O,100,0,640,8
0.900091,1777922992.043727,2800,,BSF66F,,f,0,6,2899,2899,100,1,O,100,0,640,8
0.900091,1777922992.043727,2800,,BSF66F,,f,0,7,0,3583,73,0,T,100,0,640,8
0.990023,1777922992.133659,2801,,BSF66F,,f,0,0,2989,2989,100,1,O,100,0,671,8
0.990023,1777922992.133659,2801,,BSF66F,,f,0,1,2491,2491,100,1,O,100,0,671,8
0.990023,1777922992.133659,2801,,BSF66F,,f,0,2,2420,2420,100,1,O,100,0,671,8
0.990023,1777922992.133659,2801,,BSF66F,,f,0,3,3212,3212,100,1,O,100,0,671,8
0.990023,1777922992.133659,2801,,BSF66F,,f,0,4,3190,3190,100,1,O,100,0,671,8
0.990023,1777922992.133659,2801,,BSF66F,,f,0,5,2880,2880,100,1,O,100,0,671,8
0.990023,1777922992.133659,2801,,BSF66F,,f,0,6,2855,2855,100,1,O,100,0,671,8
0.990023,1777922992.133659,2801,,BSF66F,,f,0,7,0,3583,68,0,T,100,0,671,8
1.087498,1777922992.231134,2802,,BSF66F,,f,0,0,2979,2979,100,1,O,96,0,671,8
1.087498,1777922992.231134,2802,,BSF66F,,f,0,1,2427,2427,100,1,O,96,0,671,8
1.087498,1777922992.231134,2802,,BSF66F,,f,0,2,2417,2417,100,1,O,96,0,671,8
1.087498,1777922992.231134,2802,,BSF66F,,f,0,3,3206,3206,100,1,O,96,0,671,8
1.087498,1777922992.231134,2802,,BSF66F,,f,0,4,3260,3260,100,1,O,96,0,671,8
1.087498,1777922992.231134,2802,,BSF66F,,f,0,5,2868,2868,100,1,O,96,0,671,8
1.087498,1777922992.231134,2802,,BSF66F,,f,0,6,2863,2863,100,1,O,96,0,671,8
1.087498,1777922992.231134,2802,,BSF66F,,f,0,7,3491,3491,70,1,O,96,0,671,8
1.200022,1777922992.343658,2803,,BSF66F,,f,0,0,2957,2957,100,1,O,100,0,671,8
1.200022,1777922992.343658,2803,,BSF66F,,f,0,1,2390,2390,100,1,O,100,0,671,8
1.200022,1777922992.343658,2803,,BSF66F,,f,0,2,2432,2432,100,1,O,100,0,671,8
1.200022,1777922992.343658,2803,,BSF66F,,f,0,3,3224,3224,100,1,O,100,0,671,8
1.200022,1777922992.343658,2803,,BSF66F,,f,0,4,3245,3245,100,1,O,100,0,671,8
1.200022,1777922992.343658,2803,,BSF66F,,f,0,5,2813,2813,100,1,O,100,0,671,8
1.200022,1777922992.343658,2803,,BSF66F,,f,0,6,2844,2844,100,1,O,100,0,671,8
1.200022,1777922992.343658,2803,,BSF66F,,f,0,7,0,3491,66,0,T,100,0,671,8
1.290002,1777922992.433638,2804,,BSF66F,,f,0,0,3005,3005,100,1,O,100,0,671,8
1.290002,1777922992.433638,2804,,BSF66F,,f,0,1,2435,2435,100,1,O,100,0,671,8
