capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust,chunk_id,gpu_device,child_run_id
R15,BSDC91,1200,1200,0.0003789020763835,0.0005879106008602,0.0008165087858689,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125,1.0,False,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R16,BS2DCE,1201,1201,0.0002955262415417,0.0004582677543802,0.0007186387849271,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125,1.0,False,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R16,BSDC91,1200,1200,0.0003034898464594,0.0005190829882251,0.0009993661201716,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125,1.0,False,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R17,BS2DCE,1201,1201,0.0002839330088727,0.0004051457983851,0.0005145389088889,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125,1.0,False,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R17,BSDC91,1200,1200,0.0002961588415062,0.0004520920126703,0.0008554441694347,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125,1.0,False,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R01,BS2DCE,1201,1201,0.0004367204009409,0.0008054916647798,0.0011882928579114,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R01,BSDC91,1200,1200,0.0004549349792633,0.0008783615892505,0.0016099407698702,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R02,BS2DCE,1201,1201,0.0004946396444971,0.0009393583817085,0.0014072838484488,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R02,BSDC91,1200,1200,0.0005769207912393,0.0011611056446986,0.0021436282348888,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R03,BS2DCE,1200,1200,0.0003681537945139,0.0006404645463517,0.0009243370698548,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R03,BSDC91,1200,1200,0.0004179884547782,0.0007934527298464,0.001301223039304,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R04,BS2DCE,1200,1200,0.0003690462210858,0.0006321078859932,0.0009876352416214,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R04,BSDC91,1200,1200,0.0004204331616523,0.0007566328689278,0.0012914869842164,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R05,BS2DCE,1200,1200,0.0004563252258597,0.0008337424093254,0.0012535536831869,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R05,BSDC91,1201,1201,0.0005056134391396,0.0009831751267416,0.0015429724302936,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R06,BS2DCE,1200,1200,0.0004572891615148,0.0009241489563162,0.0014407941193377,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R06,BSDC91,1201,1201,0.0005576707506804,0.0011625863749786,0.0017071673187316,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R07,BS2DCE,1200,1200,0.0004304925637157,0.0007524171287955,0.0010946021037381,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R07,BSDC91,1201,1201,0.0004688272819803,0.0009917711766069,0.001487402307191,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R08,BS2DCE,1201,1201,0.0003031763105287,0.0004823329434774,0.0007705868380666,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R08,BSDC91,1200,1200,0.0003100501113442,0.0004652112504502,0.0009129056790568,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R09,BS2DCE,1200,1200,0.0003403592856416,0.0005823673355676,0.0008968165689379,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R09,BSDC91,1200,1200,0.0004989826329653,0.0008898623158204,0.0013838471142119,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R10,BS2DCE,1200,1200,0.000429124413397,0.0008168030097896,0.0012372951451192,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R10,BSDC91,1200,1200,0.0004073086254294,0.0008535418784033,0.0011798607738028,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R11,BS2DCE,1201,1201,0.0003880445449777,0.0006330096308271,0.0009522141125778,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R11,BSDC91,1200,1200,0.0004274404432263,0.0007360336901121,0.0013328015974635,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R12,BS2DCE,1200,1200,0.0003627285829695,0.0006463539380675,0.0015559365751531,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R12,BSDC91,1200,1200,0.0002858341311381,0.0004238900370739,0.0005676924444755,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R13,BS2DCE,1201,1201,10.304571542462178,0.0014826444144059,338.5788113433616,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R13,BSDC91,1200,1200,0.0003546660561892,0.0006168508677811,0.0009871884699547,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R14,BS2DCE,1201,1201,0.0003199498698837,0.0005643378140997,0.0011197051152742,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R14,BSDC91,1200,1200,0.0003066252956969,0.0005623369990342,0.0009566438632771,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R15,BS2DCE,1200,1200,0.0003792997070449,0.0006227110181308,0.0013105096896317,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R15,BSDC91,1200,1200,0.0003898093619895,0.0006215352749745,0.0008309589827183,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R16,BS2DCE,1201,1201,0.0002841121786218,0.0004249693168202,0.000613965553392,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R16,BSDC91,1200,1200,0.0002913071943133,0.0004893141708863,0.000973910637273,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R17,BS2DCE,1201,1201,0.0002824070755072,0.0004052519164089,0.0005671710055444,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R17,BSDC91,1200,1200,0.0002981451922992,0.0004556643128284,0.0006856623330855,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0003,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1
R01,BS2DCE,1201,1201,0.0005265037077057,0.0008900558231543,0.0012183053281902,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R01,BSDC91,1200,1200,0.000571503083049,0.0011042023682379,0.0022101473383738,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R02,BS2DCE,1201,1201,0.0004250269094876,0.000784143355158,0.0010910681871555,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R02,BSDC91,1200,1200,0.0005399528209741,0.00098916768882,0.0020360707666158,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R03,BS2DCE,1200,1200,0.0003943761406783,0.0006986976686833,0.0013133873750056,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R03,BSDC91,1200,1200,0.0004983208195803,0.0009348084961207,0.0013667046127411,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R04,BS2DCE,1200,1200,0.0003673955678859,0.0006308077428086,0.0013299685005742,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R04,BSDC91,1200,1200,0.0004494701895264,0.0008318995965188,0.0015078747163716,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R05,BS2DCE,1200,1200,0.000529474745964,0.0008768400312944,0.0019381265130118,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R05,BSDC91,1201,1201,0.0006527867491316,0.0011940435157062,0.002075994821468,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R06,BS2DCE,1200,1200,0.0006366906745488,0.0012542556805062,0.0024958054089221,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R06,BSDC91,1201,1201,0.0006088805970786,0.0012818136479145,0.0020409051086418,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R07,BS2DCE,1200,1200,0.0006319306001806,0.0012203384801053,0.0026762240629912,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R07,BSDC91,1201,1201,0.0005680013316132,0.001156901182473,0.0019930273612011,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R08,BS2DCE,1201,1201,0.0002996586591431,0.000440554766226,0.0005483104136725,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R08,BSDC91,1200,1200,0.0003099902215963,0.0004961347912169,0.0007166947563389,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R09,BS2DCE,1200,1200,0.0003813227963334,0.0006916807149775,0.0010937986581128,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R09,BSDC91,1200,1200,0.0004681488162422,0.0007898252689962,0.0012092453883897,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R10,BS2DCE,1200,1200,0.0004547363858683,0.0008167129769886,0.0013136597842376,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R10,BSDC91,1200,1200,0.0003859853274456,0.0007816848953825,0.0010256427670444,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R11,BS2DCE,1201,1201,0.0004478574871547,0.000732178121611,0.001335631149311,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R11,BSDC91,1200,1200,0.0003934458761482,0.0006855929497702,0.0012145435200938,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R12,BS2DCE,1200,1200,0.0003802863616227,0.0006936481487363,0.0012334289492601,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R12,BSDC91,1200,1200,0.0002709088041662,0.0004247224849167,0.0006809056212866,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R13,BS2DCE,1201,1201,13.427886819319577,0.0009989603200205,423.85148580671546,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R13,BSDC91,1200,1200,0.0003311164706326,0.0005707551673965,0.0010236567013605,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R14,BS2DCE,1201,1201,0.0003685288346158,0.000683832346581,0.0016358287606103,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R14,BSDC91,1200,1200,0.0003547628425547,0.0007037234723461,0.0012723734456482,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R15,BS2DCE,1200,1200,0.0004667337712364,0.0008374181908295,0.0016775933809449,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R15,BSDC91,1200,1200,0.0004520074258246,0.0007657961684126,0.001273059583478,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R16,BS2DCE,1201,1201,0.0003697679054325,0.0006593159947756,0.0014397293709385,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R16,BSDC91,1200,1200,0.0002766618234499,0.0004456207821405,0.0007419628008071,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R17,BS2DCE,1201,1201,0.000433710713769,0.0008242334993859,0.0014491836704576,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R17,BSDC91,1200,1200,0.0002874573861857,0.0004273500879154,0.0007632658645116,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R01,BS2DCE,1201,1201,0.0004920368242208,0.0008913438397646,0.0013236113551935,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R01,BSDC91,1200,1200,0.0006218419237462,0.0012329795862995,0.002387208153223,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R02,BS2DCE,1201,1201,0.0004320647389915,0.0008325537526423,0.0012097241408216,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R02,BSDC91,1200,1200,0.0005977432761216,0.0012001598528485,0.0021173413016065,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R03,BS2DCE,1200,1200,0.0003550266650203,0.0006209738969042,0.0011084767988769,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R03,BSDC91,1200,1200,0.0004403546317747,0.000860529074975,0.001471408351703,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R04,BS2DCE,1200,1200,0.0003541830753768,0.0005894610665418,0.0012021592997016,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R04,BSDC91,1200,1200,0.0003646887733837,0.0006353808747619,0.0010374302950451,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R05,BS2DCE,1200,1200,0.0005172313290562,0.0009168752068773,0.0019137109854508,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R05,BSDC91,1201,1201,0.0006868203503207,0.0013304239204111,0.0024036827552329,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R06,BS2DCE,1200,1200,0.0005997055790727,0.0012532048527089,0.0023246462616381,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R06,BSDC91,1201,1201,0.0006444672141352,0.0014098847222946,0.0022144786824114,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R07,BS2DCE,1200,1200,0.0005411078208686,0.0010542265918447,0.0017196175512131,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R07,BSDC91,1201,1201,0.0004617337746337,0.0009155239388287,0.0017056511373272,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R08,BS2DCE,1201,1201,0.0002755592182296,0.0003936538667529,0.0005210158710867,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R08,BSDC91,1200,1200,0.0002774333385797,0.0003999104363297,0.0005267153937451,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R09,BS2DCE,1200,1200,0.0003847873273388,0.0006636950979759,0.0010831677754272,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R09,BSDC91,1200,1200,0.0005455107486525,0.00097824420731,0.0013069120548604,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R10,BS2DCE,1200,1200,0.0004396053364964,0.0008399011653643,0.0013600123569385,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R10,BSDC91,1200,1200,0.0004141117314038,0.0008882328459205,0.0012691585030964,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R11,BS2DCE,1201,1201,0.0004415980300684,0.0007138093064129,0.001181895037962,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R11,BSDC91,1200,1200,0.0004216929681079,0.0007604148527773,0.0013037167181866,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
R12,BS2DCE,1200,1200,0.0003557442897247,0.0006294797194424,0.0010314054667619,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0004,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1
