chunk_id,stage,rows,row_count,max_tracks,max_frames,estimated_cost,status,attempts,gpu_device,message,started_utc,child_run_id,wall_time_s,log_path,finished_utc
agreement_0000,agreement,['R2:L2:I3:T6'],1,2,200,1,done,1,cuda:0,ok,2026-06-05T10:15:25.728844+00:00,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_agreement_0000_cuda0,5.078823874006048,runs/phase4_algorithm_factory/l2_singleI_seed0_nominal_1080ti_20260605T101314Z/logs/agreement_0000_cuda0.log,2026-06-05T10:15:30.808670+00:00
partial_raw_0000,partial_raw,"['R2:L2:I0:T6', 'R2:L2:I0:T8']",2,0,0,16,done,1,cuda:0,ok,2026-06-05T10:15:25.729637+00:00,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0000_cuda0,86.40764099499211,runs/phase4_algorithm_factory/l2_singleI_seed0_nominal_1080ti_20260605T101314Z/logs/partial_raw_0000_cuda0.log,2026-06-05T10:16:52.138333+00:00
partial_raw_0001,partial_raw,"['R2:L2:I1:T6', 'R2:L2:I1:T8']",2,0,0,16,done,1,cuda:0,ok,2026-06-05T10:15:25.730575+00:00,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0,86.6218785509991,runs/phase4_algorithm_factory/l2_singleI_seed0_nominal_1080ti_20260605T101314Z/logs/partial_raw_0001_cuda0.log,2026-06-05T10:16:52.352941+00:00
partial_raw_0002,partial_raw,"['R2:L2:I3:T6', 'R2:L2:I3:T8']",2,0,0,16,done,1,cuda:1,ok,2026-06-05T10:15:25.731081+00:00,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1,86.49002742901212,runs/phase4_algorithm_factory/l2_singleI_seed0_nominal_1080ti_20260605T101314Z/logs/partial_raw_0002_cuda1.log,2026-06-05T10:16:52.221841+00:00
partial_raw_0003,partial_raw,"['R2:L2:I4:T6', 'R2:L2:I4:T8']",2,0,0,16,done,1,cuda:1,ok,2026-06-05T10:15:25.731750+00:00,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0003_cuda1,86.3592800500046,runs/phase4_algorithm_factory/l2_singleI_seed0_nominal_1080ti_20260605T101314Z/logs/partial_raw_0003_cuda1.log,2026-06-05T10:16:52.091749+00:00
partial_raw_0004,partial_raw,"['R2:L2:I7:T6', 'R2:L2:I7:T8']",2,0,0,16,done,1,cuda:1,ok,2026-06-05T10:15:25.732348+00:00,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0004_cuda1,83.60835849799332,runs/phase4_algorithm_factory/l2_singleI_seed0_nominal_1080ti_20260605T101314Z/logs/partial_raw_0004_cuda1.log,2026-06-05T10:16:49.342033+00:00
partial_raw_0005,partial_raw,"['R2:L2:I8:T6', 'R2:L2:I8:T8']",2,0,0,16,done,1,cuda:0,ok,2026-06-05T10:15:30.809995+00:00,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0005_cuda0,84.50558129698038,runs/phase4_algorithm_factory/l2_singleI_seed0_nominal_1080ti_20260605T101314Z/logs/partial_raw_0005_cuda0.log,2026-06-05T10:16:55.321080+00:00
partial_raw_0006,partial_raw,"['R2:L2:I1+I3+I7:T6', 'R2:L2:I1+I3+I7:T8']",2,0,0,16,done,1,cuda:1,ok,2026-06-05T10:16:49.344123+00:00,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0006_cuda1,79.85718060299405,runs/phase4_algorithm_factory/l2_singleI_seed0_nominal_1080ti_20260605T101314Z/logs/partial_raw_0006_cuda1.log,2026-06-05T10:18:09.206208+00:00
partial_raw_0007,partial_raw,"['R2:L2:I1+I2+I3+I8:T6', 'R2:L2:I1+I2+I3+I8:T8']",2,0,0,16,done,1,cuda:1,ok,2026-06-05T10:16:52.093027+00:00,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1,78.43994592700619,runs/phase4_algorithm_factory/l2_singleI_seed0_nominal_1080ti_20260605T101314Z/logs/partial_raw_0007_cuda1.log,2026-06-05T10:18:10.538338+00:00
partial_raw_0008,partial_raw,"['R4:L2:I0:T6', 'R4:L2:I0:T8']",2,0,0,16,done,1,cuda:0,ok,2026-06-05T10:16:52.139355+00:00,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0,77.6998300300038,runs/phase4_algorithm_factory/l2_singleI_seed0_nominal_1080ti_20260605T101314Z/logs/partial_raw_0008_cuda0.log,2026-06-05T10:18:09.839877+00:00
