audit_id,status,blocking_final_claim,evidence
A1_accept_rate_match,PASS,False,max_abs_accept_rate_delta=0
A2_p95_cpu_gpu_xyz_agreement,PASS,False,max_p95_xyz_diff=1.628 mm; threshold=10 mm
A3_single_frame_outlier_audit,REVIEW,True,"max_single_frame_xyz_diff=800.467 mm at R4:L2:I1+I2+I3+I8:T6/R13/BS2DCE; resource gate can pass, but final numerical claim must inspect this outlier"
