row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R4:L2:I1:T8,cpu_golden,19.691759926994564,,,,,partial_raw_0009,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0009_cuda1
R4:L2:I1:T8,torch_gpu,2.344920016010292,0.0,1.0,2.344920016010292,2.344920016010292,partial_raw_0009,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0009_cuda1
R4:L2:I3:T6,simulate_imu_prior,0.7331814409990329,,,,,partial_raw_0010,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0010_cuda0
R4:L2:I3:T6,cpu_golden,19.69663062901236,,,,,partial_raw_0010,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0010_cuda0
R4:L2:I3:T6,torch_gpu,2.34575779401348,0.0,1.0,2.34575779401348,2.34575779401348,partial_raw_0010,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0010_cuda0
R4:L2:I3:T8,simulate_imu_prior,0.6172110190091189,,,,,partial_raw_0010,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0010_cuda0
R4:L2:I3:T8,cpu_golden,19.067445099994075,,,,,partial_raw_0010,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0010_cuda0
R4:L2:I3:T8,torch_gpu,2.407405434001703,0.0,1.0,2.407405434001703,2.407405434001703,partial_raw_0010,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0010_cuda0
R4:L2:I4:T6,simulate_imu_prior,0.6011996860033832,,,,,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R4:L2:I4:T6,cpu_golden,19.50999110998237,,,,,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R4:L2:I4:T6,torch_gpu,2.3191931739856955,0.0,1.0,2.3191931739856955,2.3191931739856955,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R4:L2:I4:T8,simulate_imu_prior,0.5478499510209076,,,,,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R4:L2:I4:T8,cpu_golden,19.260244928998876,,,,,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R4:L2:I4:T8,torch_gpu,2.388309631991433,0.0,1.0,2.388309631991433,2.388309631991433,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R4:L2:I7:T6,simulate_imu_prior,0.5373699140036479,,,,,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R4:L2:I7:T6,cpu_golden,17.745984239008976,,,,,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R4:L2:I7:T6,torch_gpu,1.9639747500186784,0.0,1.0,1.9639747500186784,1.9639747500186784,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R4:L2:I7:T8,simulate_imu_prior,0.5171027230098844,,,,,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R4:L2:I7:T8,cpu_golden,18.27225943200756,,,,,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R4:L2:I7:T8,torch_gpu,1.913609399984125,0.0,1.0,1.913609399984125,1.913609399984125,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R4:L2:I8:T6,simulate_imu_prior,0.5276519919862039,,,,,partial_raw_0013,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0013_cuda0
R4:L2:I8:T6,cpu_golden,17.801150879007764,,,,,partial_raw_0013,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0013_cuda0
R4:L2:I8:T6,torch_gpu,2.148508334008511,0.0,1.0,2.148508334008511,2.148508334008511,partial_raw_0013,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0013_cuda0
R4:L2:I8:T8,simulate_imu_prior,0.5271315900026821,,,,,partial_raw_0013,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0013_cuda0
R4:L2:I8:T8,cpu_golden,18.346667497011367,,,,,partial_raw_0013,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0013_cuda0
R4:L2:I8:T8,torch_gpu,2.0622331960184965,0.0,1.0,2.0622331960184965,2.0622331960184965,partial_raw_0013,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0013_cuda0
R4:L2:I1+I3+I7:T6,simulate_imu_prior,0.539512321993243,,,,,partial_raw_0014,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0014_cuda0
R4:L2:I1+I3+I7:T6,cpu_golden,18.161954264011,,,,,partial_raw_0014,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0014_cuda0
R4:L2:I1+I3+I7:T6,torch_gpu,2.0853520579985343,0.0,1.0,2.0853520579985343,2.0853520579985343,partial_raw_0014,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0014_cuda0
R4:L2:I1+I3+I7:T8,simulate_imu_prior,0.5377346010063775,,,,,partial_raw_0014,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0014_cuda0
R4:L2:I1+I3+I7:T8,cpu_golden,18.467719387001125,,,,,partial_raw_0014,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0014_cuda0
R4:L2:I1+I3+I7:T8,torch_gpu,1.9287106220144776,0.0,1.0,1.9287106220144776,1.9287106220144776,partial_raw_0014,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0014_cuda0
R4:L2:I1+I2+I3+I8:T6,simulate_imu_prior,0.5581106370082125,,,,,partial_raw_0015,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0015_cuda1
R4:L2:I1+I2+I3+I8:T6,cpu_golden,18.109967091004364,,,,,partial_raw_0015,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0015_cuda1
R4:L2:I1+I2+I3+I8:T6,torch_gpu,1.975347478990443,0.0,1.0,1.975347478990443,1.975347478990443,partial_raw_0015,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0015_cuda1
R4:L2:I1+I2+I3+I8:T8,simulate_imu_prior,0.5503461270127445,,,,,partial_raw_0015,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0015_cuda1
R4:L2:I1+I2+I3+I8:T8,cpu_golden,18.059238807007205,,,,,partial_raw_0015,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0015_cuda1
R4:L2:I1+I2+I3+I8:T8,torch_gpu,1.80959895500564,0.0,1.0,1.80959895500564,1.80959895500564,partial_raw_0015,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0015_cuda1
