version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,74.03889437314041,161.59445784199661,90.40319089442741,35.832320690879314,58.44429426790964,743.71828715619,7.275260582930261
