version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,60.17678045544455,152.93285715585478,86.2230501650947,33.05859954948963,51.90448959126513,,,,,-0.9999999999999998,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,212.66196228644458,1546.835993784854,528.4872504366816,2161.020959847549,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,74.03889437314041,161.5944578419966,90.40319089442741,35.832320690879314,58.44429426790964,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
