row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L19:I1+I3+I7:T6,simulate_imu_prior,0.7025171179993777,,,,
R2:L19:I1+I3+I7:T6,cpu_golden,20.467311245010933,,,,
R2:L19:I1+I3+I7:T6,torch_gpu,2.3701674019976053,0,1,2.3701674019976053,2.3701674019976053
R2:L19:I1+I3+I7:T8,simulate_imu_prior,0.6187605339946458,,,,
R2:L19:I1+I3+I7:T8,cpu_golden,20.095250971993664,,,,
R2:L19:I1+I3+I7:T8,torch_gpu,2.302437676000409,0,1,2.302437676000409,2.302437676000409
R2:L19:I1+I2+I3+I8:T6,simulate_imu_prior,0.5903031209891196,,,,
R2:L19:I1+I2+I3+I8:T6,cpu_golden,19.80641104800452,,,,
R2:L19:I1+I2+I3+I8:T6,torch_gpu,2.1372934529936174,0,1,2.1372934529936174,2.1372934529936174
R2:L19:I1+I2+I3+I8:T8,simulate_imu_prior,0.6224624730093637,,,,
R2:L19:I1+I2+I3+I8:T8,cpu_golden,20.22733589699783,,,,
R2:L19:I1+I2+I3+I8:T8,torch_gpu,2.1261223230103496,0,1,2.1261223230103496,2.1261223230103496
