row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L4:I1+I3+I7:T6,simulate_imu_prior,0.5848771449964261,,,,
R2:L4:I1+I3+I7:T6,cpu_golden,23.76877288198739,,,,
R2:L4:I1+I3+I7:T6,torch_gpu,2.7684950870025204,0,1,2.7684950870025204,2.7684950870025204
R2:L4:I1+I3+I7:T8,simulate_imu_prior,0.6619282890023896,,,,
R2:L4:I1+I3+I7:T8,cpu_golden,21.700681185000576,,,,
R2:L4:I1+I3+I7:T8,torch_gpu,2.4897096819913713,0,1,2.4897096819913713,2.4897096819913713
R2:L4:I1+I2+I3+I8:T6,simulate_imu_prior,0.613489198993193,,,,
R2:L4:I1+I2+I3+I8:T6,cpu_golden,21.314222874992993,,,,
R2:L4:I1+I2+I3+I8:T6,torch_gpu,2.3881339429935906,0,1,2.3881339429935906,2.3881339429935906
R2:L4:I1+I2+I3+I8:T8,simulate_imu_prior,0.634258944002795,,,,
R2:L4:I1+I2+I3+I8:T8,cpu_golden,22.54952528300055,,,,
R2:L4:I1+I2+I3+I8:T8,torch_gpu,2.6792235960019752,0,1,2.6792235960019752,2.6792235960019752
