pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,4983.247781137949,4983.62,-0.3722188620513407,0.3722188620513407
A-C,7059.878452902031,7061.129,-1.2505470979685924,1.2505470979685924
A-D,4976.737919150915,4977.2575,-0.5195808490843774,0.5195808490843774
A-E,1404.3657070133788,1404.635,-0.2692929866211671,0.2692929866211671
A-F,5177.053689085063,5177.482,-0.42831091493735585,0.42831091493735585
A-G,7188.16665288042,7185.7475,2.4191528804194604,2.4191528804194604
A-H,5157.170293776164,5157.455,-0.28470622383611044,0.28470622383611044
B-C,4953.309025505549,4953.7385,-0.4294744944518243,0.4294744944518243
B-D,6995.860975308595,6995.3815,0.47947530859437393,0.47947530859437393
B-E,5165.163686116608,5165.492,-0.3283138833921839,0.3283138833921839
B-F,1402.2907109534383,1402.2295,0.06121095343837624,0.06121095343837624
B-G,5151.734419680666,5152.001,-0.26658031933402526,0.26658031933402526
B-H,7144.310241897673,7143.811,0.499241897673528,0.499241897673528
C-D,4964.775486629239,4964.771,0.004486629239181639,0.004486629239181639
C-E,7184.311578991282,7182.4085,1.9030789912822001,1.9030789912822001
C-F,5167.365588648607,5167.3715,-0.005911351393478981,0.005911351393478981
C-G,1379.9712963586603,1380.2185,-0.24720364133963812,0.24720364133963812
C-H,5188.026622885103,5188.479,-0.45237711489698995,0.45237711489698995
D-E,5161.053128514025,5161.088,-0.034871485974690586,0.034871485974690586
D-F,7147.2350996618625,7146.9315,0.3035996618627905,0.3035996618627905
D-G,5132.989973148776,5133.5665,-0.5765268512241164,0.5765268512241164
D-H,1403.0847772619468,1402.981,0.10377726194678871,0.10377726194678871
E-F,4970.9450480231,4971.016,-0.07095197689977795,0.07095197689977795
E-G,7040.394831742475,7041.722,-1.3271682575250452,1.3271682575250452
E-H,4952.395975100387,4952.7405,-0.34452489961313404,0.34452489961313404
F-G,4983.7517141346225,4984.2305,-0.4787858653771764,0.4787858653771764
F-H,7017.675285691104,7017.29,0.38528569110440003,0.38528569110440003
G-H,4974.191806401712,4974.3795,-0.18769359828820598,0.18769359828820598
