position_id,baseline_error_3d_mm,excluded_anchor_id,excluded_anchor_label,error_3d_mm,error_reduction_mm,d_tag_train_mm,is_best_exclusion,best_excluded_anchor_id,best_excluded_anchor_label,best_error_3d_mm,best_reduction_mm
ID03,35.61977169522973,3,D,8.29431816259411,27.32545353263562,2.7759795695717457,True,3,D,8.29431816259411,27.32545353263562
ID03,35.61977169522973,4,E,39.086711573332956,-3.4669398781032257,6.58125672340708,False,3,D,8.29431816259411,27.32545353263562
ID03,35.61977169522973,5,F,52.65240337370475,-17.03263167847502,5.733173015021663,False,3,D,8.29431816259411,27.32545353263562
ID03,35.61977169522973,6,G,68.89638698798694,-33.276615292757214,8.154825947434034,False,3,D,8.29431816259411,27.32545353263562
ID03,35.61977169522973,7,H,38.27975154395795,-2.65997984872822,9.898760571251287,False,3,D,8.29431816259411,27.32545353263562
ID04,162.25183275796982,0,A,182.02952527683934,-19.777692518869515,6.935637359749677,False,5,F,86.81390557355893,75.4379271844109
ID04,162.25183275796982,1,B,147.12340551793605,15.128427240033773,6.935637359749677,False,5,F,86.81390557355893,75.4379271844109
ID04,162.25183275796982,2,C,195.13219114693487,-32.88035838896505,8.154825947434034,False,5,F,86.81390557355893,75.4379271844109
ID04,162.25183275796982,3,D,134.13539630312232,28.116436454847502,-1.162774084772522,False,5,F,86.81390557355893,75.4379271844109
ID04,162.25183275796982,4,E,217.0444932220382,-54.792660464068376,5.696336196316992,False,5,F,86.81390557355893,75.4379271844109
ID04,162.25183275796982,5,F,86.81390557355893,75.4379271844109,3.696290865696838,True,5,F,86.81390557355893,75.4379271844109
ID04,162.25183275796982,6,G,242.1612073552848,-79.90937459731498,5.733173015021663,False,5,F,86.81390557355893,75.4379271844109
ID04,162.25183275796982,7,H,101.16419351178602,61.0876392461838,5.7913588759248,False,5,F,86.81390557355893,75.4379271844109
ID05,38.42950820723156,0,A,31.922675108041012,6.506833099190544,7.41953430218291,True,0,A,31.922675108041012,6.506833099190544
ID05,38.42950820723156,1,B,48.566981357601534,-10.137473150369978,6.935637359749677,False,0,A,31.922675108041012,6.506833099190544
ID05,38.42950820723156,2,C,55.55086303517958,-17.121354827948025,10.864438855739905,False,0,A,31.922675108041012,6.506833099190544
ID05,38.42950820723156,3,D,95.28594900332747,-56.85644079609592,1.5092470878693405,False,0,A,31.922675108041012,6.506833099190544
ID05,38.42950820723156,4,E,46.262980085432275,-7.833471878200719,5.733173015021663,False,0,A,31.922675108041012,6.506833099190544
ID05,38.42950820723156,5,F,90.9236205098721,-52.49411230264054,4.210119101017739,False,0,A,31.922675108041012,6.506833099190544
ID05,38.42950820723156,6,G,36.79320429874695,1.6363039084846065,5.733173015021663,False,0,A,31.922675108041012,6.506833099190544
ID05,38.42950820723156,7,H,37.24303337559517,1.1864748316363887,6.58125672340708,False,0,A,31.922675108041012,6.506833099190544
ID06,192.40182765551933,0,A,61.064704865250945,131.33712279026838,7.41953430218291,True,0,A,61.064704865250945,131.33712279026838
ID06,192.40182765551933,1,B,218.11961762872426,-25.71778997320493,6.935637359749677,False,0,A,61.064704865250945,131.33712279026838
ID06,192.40182765551933,2,C,84.62929057371876,107.77253708180056,10.864438855739905,False,0,A,61.064704865250945,131.33712279026838
ID06,192.40182765551933,3,D,216.3143771712901,-23.912549515770763,-1.162774084772522,False,0,A,61.064704865250945,131.33712279026838
ID06,192.40182765551933,4,E,175.10405965005614,17.297768005463183,5.696336196316992,False,0,A,61.064704865250945,131.33712279026838
ID06,192.40182765551933,5,F,175.4994631932006,16.90236446231873,3.696290865696838,False,0,A,61.064704865250945,131.33712279026838
ID06,192.40182765551933,6,G,131.9475992798688,60.45422837565053,5.733173015021663,False,0,A,61.064704865250945,131.33712279026838
ID06,192.40182765551933,7,H,192.61120449820515,-0.20937684268582757,5.7913588759248,False,0,A,61.064704865250945,131.33712279026838
ID07,95.8621008033365,0,A,127.86589032027378,-32.003789516937275,8.273689230277341,False,6,G,48.54206762709771,47.320033176238795
ID07,95.8621008033365,1,B,53.39176176636213,42.47033903697437,8.273689230277341,False,6,G,48.54206762709771,47.320033176238795
ID07,95.8621008033365,2,C,116.6224927953993,-20.760391992062793,12.655186006293562,False,6,G,48.54206762709771,47.320033176238795
ID07,95.8621008033365,3,D,139.3575200293119,-43.4954192259754,2.7759795695717457,False,6,G,48.54206762709771,47.320033176238795
ID07,95.8621008033365,4,E,85.00738627360785,10.854714529728653,6.809323444949229,False,6,G,48.54206762709771,47.320033176238795
ID07,95.8621008033365,5,F,190.69590669938432,-94.83380589604782,5.696336196316992,False,6,G,48.54206762709771,47.320033176238795
ID07,95.8621008033365,6,G,48.54206762709771,47.320033176238795,8.154825947434034,True,6,G,48.54206762709771,47.320033176238795
ID07,95.8621008033365,7,H,221.70673426816452,-125.84463346482802,8.273689230277341,False,6,G,48.54206762709771,47.320033176238795
ID08,60.5555348896421,0,A,215.001681279835,-154.4461463901929,8.154825947434034,False,7,H,16.09255933415251,44.462975555489585
ID08,60.5555348896421,1,B,16.242843239720735,44.31269164992136,8.273689230277341,False,7,H,16.09255933415251,44.462975555489585
ID08,60.5555348896421,2,C,169.5124897959486,-108.95695490630649,12.169401210236686,False,7,H,16.09255933415251,44.462975555489585
ID08,60.5555348896421,3,D,54.90772148657598,5.647813403066117,2.7759795695717457,False,7,H,16.09255933415251,44.462975555489585
ID08,60.5555348896421,4,E,70.01303760316624,-9.457502713524143,5.7913588759248,False,7,H,16.09255933415251,44.462975555489585
ID08,60.5555348896421,5,F,61.285545462507386,-0.7300105728652895,5.733173015021663,False,7,H,16.09255933415251,44.462975555489585
ID08,60.5555348896421,6,G,125.546439788916,-64.99090489927391,7.41953430218291,False,7,H,16.09255933415251,44.462975555489585
ID08,60.5555348896421,7,H,16.09255933415251,44.462975555489585,7.41953430218291,True,7,H,16.09255933415251,44.462975555489585
ID09,56.20018999086801,0,A,70.91363624724049,-14.713446256372478,8.154825947434034,False,6,G,42.69334567053841,13.506844320329598
ID09,56.20018999086801,1,B,71.10375620258839,-14.903566211720374,8.273689230277341,False,6,G,42.69334567053841,13.506844320329598
ID09,56.20018999086801,2,C,173.3824033810403,-117.18221339017228,12.169401210236686,False,6,G,42.69334567053841,13.506844320329598
ID09,56.20018999086801,3,D,118.84675106006839,-62.646561069200374,2.7759795695717457,False,6,G,42.69334567053841,13.506844320329598
ID09,56.20018999086801,4,E,82.89142864477088,-26.69123865390287,5.7913588759248,False,6,G,42.69334567053841,13.506844320329598
ID09,56.20018999086801,5,F,80.33740158582019,-24.137211594952177,5.733173015021663,False,6,G,42.69334567053841,13.506844320329598
ID09,56.20018999086801,6,G,42.69334567053841,13.506844320329598,6.935637359749677,True,6,G,42.69334567053841,13.506844320329598
ID09,56.20018999086801,7,H,91.83078010541713,-35.63059011454912,8.273689230277341,False,6,G,42.69334567053841,13.506844320329598
ID10,57.37811155050123,0,A,55.8670100169474,1.511101533553834,6.935637359749677,False,5,F,41.326716366456786,16.051395184044445
ID10,57.37811155050123,1,B,50.581026965331596,6.797084585169635,7.41953430218291,False,5,F,41.326716366456786,16.051395184044445
ID10,57.37811155050123,2,C,51.00645904424144,6.371652506259792,10.864438855739905,False,5,F,41.326716366456786,16.051395184044445
ID10,57.37811155050123,3,D,76.65017197625956,-19.272060425758326,-1.162774084772522,False,5,F,41.326716366456786,16.051395184044445
ID10,57.37811155050123,4,E,54.36079475863535,3.0173167918658805,5.733173015021663,False,5,F,41.326716366456786,16.051395184044445
ID10,57.37811155050123,5,F,41.326716366456786,16.051395184044445,4.210119101017739,True,5,F,41.326716366456786,16.051395184044445
ID10,57.37811155050123,6,G,79.99505461369904,-22.61694306319781,5.733173015021663,False,5,F,41.326716366456786,16.051395184044445
ID10,57.37811155050123,7,H,68.58234973462639,-11.20423818412516,6.58125672340708,False,5,F,41.326716366456786,16.051395184044445
ID11,75.37242772952652,0,A,72.43288659377986,2.9395411357466656,6.935637359749677,False,2,C,25.615862826767284,49.75656490275924
ID11,75.37242772952652,1,B,111.50854992088243,-36.13612219135591,6.809323444949229,False,2,C,25.615862826767284,49.75656490275924
ID11,75.37242772952652,2,C,25.615862826767284,49.75656490275924,9.898760571251287,True,2,C,25.615862826767284,49.75656490275924
ID11,75.37242772952652,3,D,122.0598573062362,-46.687429576709675,-1.162774084772522,False,2,C,25.615862826767284,49.75656490275924
ID11,75.37242772952652,4,E,99.86066250409753,-24.488234774571012,5.696336196316992,False,2,C,25.615862826767284,49.75656490275924
ID11,75.37242772952652,5,F,88.5321500102606,-13.159722280734073,3.696290865696838,False,2,C,25.615862826767284,49.75656490275924
ID11,75.37242772952652,6,G,67.52296828171869,7.849459447807831,5.733173015021663,False,2,C,25.615862826767284,49.75656490275924
ID11,75.37242772952652,7,H,110.82882807884768,-35.45640034932116,5.7913588759248,False,2,C,25.615862826767284,49.75656490275924
ID12,123.37760608210466,0,A,95.21550266844001,28.162103413664653,8.154825947434034,True,0,A,95.21550266844001,28.162103413664653
ID12,123.37760608210466,1,B,140.99273589105903,-17.615129808954364,7.41953430218291,False,0,A,95.21550266844001,28.162103413664653
ID12,123.37760608210466,2,C,106.24466998387845,17.13293609822621,12.169401210236686,False,0,A,95.21550266844001,28.162103413664653
ID12,123.37760608210466,3,D,156.29605867693547,-32.91845259483081,2.624339434996358,False,0,A,95.21550266844001,28.162103413664653
ID12,123.37760608210466,4,E,122.69463495536601,0.68297112673865,5.7913588759248,False,0,A,95.21550266844001,28.162103413664653
ID12,123.37760608210466,5,F,121.06280288431118,2.3148031977934806,5.696336196316992,False,0,A,95.21550266844001,28.162103413664653
ID12,123.37760608210466,6,G,123.40147843535983,-0.023872353255171674,6.809323444949229,False,0,A,95.21550266844001,28.162103413664653
ID12,123.37760608210466,7,H,126.53528367110131,-3.1576775889966484,6.58125672340708,False,0,A,95.21550266844001,28.162103413664653
ID13,37.273722407354164,0,A,62.17511569748597,-24.901393290131807,8.273689230277341,False,4,E,52.487833105088406,-15.214110697734242
ID13,37.273722407354164,1,B,115.2359367859034,-77.96221437854925,8.273689230277341,False,4,E,52.487833105088406,-15.214110697734242
ID13,37.273722407354164,2,C,52.52290854621699,-15.249186138862825,12.655186006293562,False,4,E,52.487833105088406,-15.214110697734242
ID13,37.273722407354164,3,D,87.59349643092848,-50.31977402357432,4.210119101017739,False,4,E,52.487833105088406,-15.214110697734242
ID13,37.273722407354164,4,E,52.487833105088406,-15.214110697734242,6.809323444949229,True,4,E,52.487833105088406,-15.214110697734242
ID13,37.273722407354164,5,F,77.9497205078098,-40.67599810045564,5.733173015021663,False,4,E,52.487833105088406,-15.214110697734242
ID13,37.273722407354164,6,G,59.458918598716544,-22.18519619136238,8.154825947434034,False,4,E,52.487833105088406,-15.214110697734242
ID13,37.273722407354164,7,H,104.8702920129068,-67.59656960555265,8.273689230277341,False,4,E,52.487833105088406,-15.214110697734242
ID14,68.10481393791733,0,A,76.55190865802882,-8.447094720111494,9.898760571251287,False,1,B,57.279977342497666,10.824836595419661
ID14,68.10481393791733,1,B,57.279977342497666,10.824836595419661,8.273689230277341,True,1,B,57.279977342497666,10.824836595419661
ID14,68.10481393791733,2,C,61.7196269045967,6.385187033320626,12.655186006293562,False,1,B,57.279977342497666,10.824836595419661
ID14,68.10481393791733,3,D,69.97721075305294,-1.872396815135616,2.7759795695717457,False,1,B,57.279977342497666,10.824836595419661
ID14,68.10481393791733,4,E,86.2935812887367,-18.188767350819376,6.58125672340708,False,1,B,57.279977342497666,10.824836595419661
ID14,68.10481393791733,5,F,60.861360193043645,7.243453744873683,5.7913588759248,False,1,B,57.279977342497666,10.824836595419661
ID14,68.10481393791733,6,G,67.85458994023843,0.25022399767890136,7.41953430218291,False,1,B,57.279977342497666,10.824836595419661
ID14,68.10481393791733,7,H,77.230222743326,-9.125408805408668,9.898760571251287,False,1,B,57.279977342497666,10.824836595419661
ID15,40.94067514965518,0,A,24.08832168065972,16.852353468995457,8.273689230277341,True,0,A,24.08832168065972,16.852353468995457
ID15,40.94067514965518,1,B,36.00865742462552,4.9320177250296595,9.898760571251287,False,0,A,24.08832168065972,16.852353468995457
ID15,40.94067514965518,2,C,25.55936705743171,15.381308092223467,12.655186006293562,False,0,A,24.08832168065972,16.852353468995457
ID15,40.94067514965518,3,D,81.15381743950422,-40.213142289849046,2.7759795695717457,False,0,A,24.08832168065972,16.852353468995457
ID15,40.94067514965518,4,E,59.8237261911022,-18.883051041447025,5.7913588759248,False,0,A,24.08832168065972,16.852353468995457
ID15,40.94067514965518,5,F,34.66040500503683,6.280270144618349,5.733173015021663,False,0,A,24.08832168065972,16.852353468995457
ID15,40.94067514965518,6,G,54.25968521230658,-13.319010062651401,7.41953430218291,False,0,A,24.08832168065972,16.852353468995457
ID15,40.94067514965518,7,H,44.16663155144112,-3.2259564017859432,8.273689230277341,False,0,A,24.08832168065972,16.852353468995457
ID16,37.795609857213684,0,A,24.04957351801725,13.746036339196433,9.898760571251287,False,3,D,20.996083025679468,16.799526831534216
ID16,37.795609857213684,1,B,50.50804123348954,-12.712431376275859,8.273689230277341,False,3,D,20.996083025679468,16.799526831534216
ID16,37.795609857213684,2,C,37.30694731547556,0.4886625417381225,12.655186006293562,False,3,D,20.996083025679468,16.799526831534216
ID16,37.795609857213684,3,D,20.996083025679468,16.799526831534216,2.624339434996358,True,3,D,20.996083025679468,16.799526831534216
ID16,37.795609857213684,4,E,37.61787565538124,0.17773420183244326,5.7913588759248,False,3,D,20.996083025679468,16.799526831534216
ID16,37.795609857213684,5,F,54.67010160786978,-16.874491750656098,5.733173015021663,False,3,D,20.996083025679468,16.799526831534216
ID16,37.795609857213684,6,G,34.1705477316085,3.625062125605183,6.935637359749677,False,3,D,20.996083025679468,16.799526831534216
ID16,37.795609857213684,7,H,39.31748041165408,-1.5218705544403974,8.273689230277341,False,3,D,20.996083025679468,16.799526831534216
ID17,90.42945757380272,0,A,117.11570503911264,-26.68624746530992,9.898760571251287,False,3,D,75.08409852707581,15.345359046726912
ID17,90.42945757380272,1,B,91.12510918308101,-0.6956516092782863,9.898760571251287,False,3,D,75.08409852707581,15.345359046726912
ID17,90.42945757380272,2,C,111.09959728948563,-20.670139715682907,13.19674205293137,False,3,D,75.08409852707581,15.345359046726912
ID17,90.42945757380272,3,D,75.08409852707581,15.345359046726912,4.210119101017739,True,3,D,75.08409852707581,15.345359046726912
ID17,90.42945757380272,4,E,128.93845068681443,-38.50899311301171,6.935637359749677,False,3,D,75.08409852707581,15.345359046726912
ID17,90.42945757380272,5,F,140.25967471023705,-49.83021713643433,5.7913588759248,False,3,D,75.08409852707581,15.345359046726912
ID17,90.42945757380272,6,G,135.6933996765324,-45.263942102729686,8.273689230277341,False,3,D,75.08409852707581,15.345359046726912
ID17,90.42945757380272,7,H,146.63640315527934,-56.20694558147662,9.898760571251287,False,3,D,75.08409852707581,15.345359046726912
ID18,38.2491183735532,0,A,39.39354869685549,-1.1444303233022879,9.898760571251287,False,4,E,22.698298285839787,15.550820087713415
ID18,38.2491183735532,1,B,35.07900604748001,3.1701123260731947,9.898760571251287,False,4,E,22.698298285839787,15.550820087713415
ID18,38.2491183735532,2,C,58.203265050449374,-19.954146676896173,15.305477502148634,False,4,E,22.698298285839787,15.550820087713415
ID18,38.2491183735532,3,D,36.581038584501606,1.6680797890515962,4.210119101017739,False,4,E,22.698298285839787,15.550820087713415
ID18,38.2491183735532,4,E,22.698298285839787,15.550820087713415,6.58125672340708,True,4,E,22.698298285839787,15.550820087713415
ID18,38.2491183735532,5,F,62.02689085635415,-23.77777248280095,5.7913588759248,False,4,E,22.698298285839787,15.550820087713415
ID18,38.2491183735532,6,G,52.77674988182351,-14.52763150827031,8.154825947434034,False,4,E,22.698298285839787,15.550820087713415
ID18,38.2491183735532,7,H,40.22438746565878,-1.9752690921055773,9.898760571251287,False,4,E,22.698298285839787,15.550820087713415
ID19,34.31845513763424,0,A,103.64564466282559,-69.32718952519136,8.273689230277341,False,2,C,35.141280117746575,-0.8228249801123368
ID19,34.31845513763424,1,B,43.616353935541696,-9.297898797907457,8.273689230277341,False,2,C,35.141280117746575,-0.8228249801123368
ID19,34.31845513763424,2,C,35.141280117746575,-0.8228249801123368,13.19674205293137,True,2,C,35.141280117746575,-0.8228249801123368
ID19,34.31845513763424,3,D,148.59163855979912,-114.27318342216489,2.7759795695717457,False,2,C,35.141280117746575,-0.8228249801123368
ID19,34.31845513763424,4,E,58.72207213808402,-24.403617000449785,6.809323444949229,False,2,C,35.141280117746575,-0.8228249801123368
ID19,34.31845513763424,5,F,327.77761171422173,-293.4591565765875,5.733173015021663,False,2,C,35.141280117746575,-0.8228249801123368
ID19,34.31845513763424,6,G,117.40938298821487,-83.09092785058064,8.154825947434034,False,2,C,35.141280117746575,-0.8228249801123368
ID19,34.31845513763424,7,H,306.22234231871073,-271.90388718107647,8.273689230277341,False,2,C,35.141280117746575,-0.8228249801123368
ID20,27.03112135710006,0,A,65.48061777320184,-38.44949641610178,9.898760571251287,False,3,D,25.365523254833032,1.665598102267026
ID20,27.03112135710006,1,B,42.25485240201084,-15.223731044910782,9.898760571251287,False,3,D,25.365523254833032,1.665598102267026
ID20,27.03112135710006,2,C,42.649564259558176,-15.618442902458117,13.19674205293137,False,3,D,25.365523254833032,1.665598102267026
ID20,27.03112135710006,3,D,25.365523254833032,1.665598102267026,4.210119101017739,True,3,D,25.365523254833032,1.665598102267026
ID20,27.03112135710006,4,E,168.10005277473257,-141.0689314176325,6.809323444949229,False,3,D,25.365523254833032,1.665598102267026
