row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L2:I0:T6,simulate_imu_prior,0.5236213239986682,,,,
R2:L2:I0:T6,cpu_golden,18.27462814100727,,,,
R2:L2:I0:T6,torch_gpu,2.081220134990872,0,1,2.081220134990872,2.081220134990872
R2:L2:I0:T8,simulate_imu_prior,0.5725081330019748,,,,
R2:L2:I0:T8,cpu_golden,19.354877468998893,,,,
R2:L2:I0:T8,torch_gpu,1.9950135459948797,0,1,1.9950135459948797,1.9950135459948797
R2:L2:I1:T6,simulate_imu_prior,0.5410164089989848,,,,
R2:L2:I1:T6,cpu_golden,19.0142988019943,,,,
R2:L2:I1:T6,torch_gpu,1.98826486399048,0,1,1.98826486399048,1.98826486399048
R2:L2:I1:T8,simulate_imu_prior,0.5383086810034001,,,,
R2:L2:I1:T8,cpu_golden,18.588104127004044,,,,
R2:L2:I1:T8,torch_gpu,1.9967445270012831,0,1,1.9967445270012831,1.9967445270012831
