method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm
T4_CUDA_REPLAY,T4,v2,8,1,5.2098045729944715,1000,24.0,26564.0,22.630318641662598,25.98049259185791,45.359018325805664,62.08700180053711,90.83458938598632,87.25265502929688,169.1909187316895
T4_CUDA_REPLAY,T4,v2,7,5000,98.26403650200518,1000,24.0,28818.0,30.087995529174805,37.34639644622803,63.36747741699219,85.37842559814453,126.04983978271484,84.61124801635742,165.30649185180664
T4_CUDA_REPLAY,T4,v2,6,5000,98.70041435999156,1000,24.0,28818.0,41.228209495544434,50.36959362030029,83.31882095336914,107.7422866821289,162.36448059082028,78.07236671447754,150.9392967224121
T4_CUDA_REPLAY,T4,v2,5,5000,98.7041339139978,1000,24.0,28818.0,62.37190341949463,75.50316619873047,108.44896507263184,146.32998275756836,238.72797203063965,64.92234516143799,131.86138534545898
T4_CUDA_REPLAY,T4,v2,4,5000,98.86308659600036,1000,24.0,28818.0,88.62932586669922,110.3787899017334,144.26080322265625,201.69848251342773,329.4611396789551,36.66908073425293,117.42409706115723
