device,pose,duration_s,samples,estimate_g0_dps,estimate_g1_dps,estimate_g2_dps,full_pose_reference_g0_dps,full_pose_reference_g1_dps,full_pose_reference_g2_dps,residual_norm_dps
BSF31CC_HELDOUT,1,1,200,0.10833740234375,-0.19683837890625,0.0,0.11089829138092269,-0.19707810551745636,0.0,0.002572085050855
BSF31CC_HELDOUT,1,2,400,0.109100341796875,-0.1971435546875,0.0,0.11089829138092269,-0.19707810551745636,0.0,0.00179914043382852
BSF31CC_HELDOUT,1,5,1000,0.1097412109375,-0.19500732421875,0.0,0.11089829138092269,-0.19707810551745636,0.0,0.0023721235928221
BSF31CC_HELDOUT,1,10,2000,0.11065673828125,-0.19635009765625,0.0,0.11089829138092269,-0.19707810551745636,0.0,0.000767035426782716
BSF31CC_HELDOUT,2,1,200,0.18157958984375,-0.225830078125,0.0,0.18528203417238154,-0.22960482095542395,0.0,0.00528741689697841
BSF31CC_HELDOUT,2,2,400,0.1824951171875,-0.225677490234375,0.0,0.18528203417238154,-0.22960482095542395,0.0,0.00481568612693104
BSF31CC_HELDOUT,2,5,1000,0.18475341796875,-0.2275390625,0.0,0.18528203417238154,-0.22960482095542395,0.0,0.00213232105624302
BSF31CC_HELDOUT,2,10,2000,0.183807373046875,-0.228912353515625,0.0,0.18528203417238154,-0.22960482095542395,0.0,0.00162915210777322
BSF31CC_HELDOUT,3,1,200,0.08575439453125,-0.21270751953125,0.0,0.08203125,-0.213592529296875,0.0,0.00382688482787611
BSF31CC_HELDOUT,3,2,400,0.083160400390625,-0.21484375,0.0,0.08203125,-0.213592529296875,0.0,0.00168538833880421
BSF31CC_HELDOUT,3,5,1000,0.08270263671875,-0.2138671875,0.0,0.08203125,-0.213592529296875,0.0,0.000725394551025678
BSF31CC_HELDOUT,3,10,2000,0.0821533203125,-0.2138671875,0.0,0.08203125,-0.213592529296875,0.0,0.000300563287408328
BSF31CC_HELDOUT,4,1,200,0.08331298828125,-0.2093505859375,0.0,0.08304434226932668,-0.21304465886066085,0.0,0.00370382848433245
BSF31CC_HELDOUT,4,2,400,0.084228515625,-0.21240234375,0.0,0.08304434226932668,-0.21304465886066085,0.0,0.00134715820810693
BSF31CC_HELDOUT,4,5,1000,0.0833740234375,-0.212890625,0.0,0.08304434226932668,-0.21304465886066085,0.0,0.000363890234656291
BSF31CC_HELDOUT,4,10,2000,0.0826416015625,-0.211944580078125,0.0,0.08304434226932668,-0.21304465886066085,0.0,0.00117148342059152
BSF31CC_TRAINING,1,1,200,0.0958251953125,-0.22003173828125,0.0,0.0935516357421875,-0.218231201171875,0.0,0.00290017361583682
BSF31CC_TRAINING,1,2,400,0.095367431640625,-0.2178955078125,0.0,0.0935516357421875,-0.218231201171875,0.0,0.00184656567072794
BSF31CC_TRAINING,1,5,1000,0.0936279296875,-0.21710205078125,0.0,0.0935516357421875,-0.218231201171875,0.0,0.00113172495366142
BSF31CC_TRAINING,1,10,2000,0.09283447265625,-0.2178955078125,0.0,0.0935516357421875,-0.218231201171875,0.0,0.000791841476155342
BSF31CC_TRAINING,2,1,200,0.09033203125,-0.21759033203125,0.0,0.0848860514728803,-0.2178544118220075,0.0,0.00545237873489024
BSF31CC_TRAINING,2,2,400,0.088043212890625,-0.21728515625,0.0,0.0848860514728803,-0.2178544118220075,0.0,0.00320807109085153
BSF31CC_TRAINING,2,5,1000,0.08441162109375,-0.21728515625,0.0,0.0848860514728803,-0.2178544118220075,0.0,0.000741037172416666
BSF31CC_TRAINING,2,10,2000,0.084869384765625,-0.2169189453125,0.0,0.0848860514728803,-0.2178544118220075,0.0,0.000935614968638732
BSF31CC_TRAINING,3,1,200,0.11627197265625,-0.2044677734375,0.0,0.12129405490180797,-0.20231403912094764,0.0,0.00546441960206607
BSF31CC_TRAINING,3,2,400,0.121002197265625,-0.201416015625,0.0,0.12129405490180797,-0.20231403912094764,0.0,0.000944260069616595
BSF31CC_TRAINING,3,5,1000,0.11944580078125,-0.200927734375,0.0,0.12129405490180797,-0.20231403912094764,0.0,0.00231038614581989
BSF31CC_TRAINING,3,10,2000,0.1202392578125,-0.202056884765625,0.0,0.12129405490180797,-0.20231403912094764,0.0,0.00108569114488144
BSF31CC_TRAINING,4,1,200,0.1043701171875,-0.216064453125,0.0,0.10491654165367831,-0.21491680953865336,0.0,0.00127108831263639
BSF31CC_TRAINING,4,2,400,0.105743408203125,-0.2154541015625,0.0,0.10491654165367831,-0.21491680953865336,0.0,0.000986098884231748
BSF31CC_TRAINING,4,5,1000,0.10528564453125,-0.21563720703125,0.0,0.10491654165367831,-0.21491680953865336,0.0,0.000809450110612897
BSF31CC_TRAINING,4,10,2000,0.104522705078125,-0.215545654296875,0.0,0.10491654165367831,-0.21491680953865336,0.0,0.00074199257286471
BSF31CC_TRAINING,5,1,200,0.1171875,-0.2093505859375,0.0,0.12292267378428928,-0.20646930038185785,0.0,0.00641825714576404
BSF31CC_TRAINING,5,2,400,0.1165771484375,-0.20721435546875,0.0,0.12292267378428928,-0.20646930038185785,0.0,0.00638911566723041
BSF31CC_TRAINING,5,5,1000,0.11907958984375,-0.20745849609375,0.0,0.12292267378428928,-0.20646930038185785,0.0,0.0039683500766007
BSF31CC_TRAINING,5,10,2000,0.121368408203125,-0.207489013671875,0.0,0.12292267378428928,-0.20646930038185785,0.0,0.00185891277111906
BSF31CC_TRAINING,6,1,200,0.13671875,-0.22735595703125,0.0,0.13613539974381406,-0.22739066210009998,-0.00015254975318670333,0.000603964726116859
BSF31CC_TRAINING,6,2,400,0.1373291015625,-0.22796630859375,0.0,0.13613539974381406,-0.22739066210009998,-0.00015254975318670333,0.0013340031277261
BSF31CC_TRAINING,6,5,1000,0.1376953125,-0.227783203125,0.0,0.13613539974381406,-0.22739066210009998,-0.00015254975318670333,0.00161576226293923
BSF31CC_TRAINING,6,10,2000,0.135833740234375,-0.227386474609375,-0.00030517578125,0.13613539974381406,-0.22739066210009998,-0.00015254975318670333,0.000338098652993416
BSF31CC_TRAINING,7,1,200,0.13092041015625,-0.2264404296875,0.0,0.12455129266677058,-0.23063983108634664,0.0,0.00762893371995247
BSF31CC_TRAINING,7,2,400,0.12725830078125,-0.229644775390625,0.0,0.12455129266677058,-0.23063983108634664,0.0,0.00288409929951198
BSF31CC_TRAINING,7,5,1000,0.1259765625,-0.2294921875,0.0,0.12455129266677058,-0.23063983108634664,0.0,0.00182988521465047
BSF31CC_TRAINING,7,10,2000,0.1256103515625,-0.22943115234375,0.0,0.12455129266677058,-0.23063983108634664,0.0,0.00160701899410947
BSF31CC_TRAINING,8,1,200,0.086669921875,-0.22125244140625,0.0,0.08797586112842892,-0.22153783022911472,0.0,0.00133675880915841
BSF31CC_TRAINING,8,2,400,0.090484619140625,-0.222930908203125,0.0,0.08797586112842892,-0.22153783022911472,0.0,0.00286958760197883
BSF31CC_TRAINING,8,5,1000,0.08880615234375,-0.22314453125,0.0,0.08797586112842892,-0.22153783022911472,0.0,0.00180855513400979
BSF31CC_TRAINING,8,10,2000,0.087860107421875,-0.22235107421875,0.0,0.08797586112842892,-0.22153783022911472,0.0,0.000821440629174673
BSF31CC_TRAINING,9,1,200,0.09124755859375,-0.22064208984375,0.0,0.09137008552836659,-0.2181588265663965,0.0,0.00248628424649293
BSF31CC_TRAINING,9,2,400,0.091400146484375,-0.219879150390625,0.0,0.09137008552836659,-0.2181588265663965,0.0,0.00172058644690822
BSF31CC_TRAINING,9,5,1000,0.09136962890625,-0.21728515625,0.0,0.09137008552836659,-0.2181588265663965,0.0,0.000873670435722842
BSF31CC_TRAINING,9,10,2000,0.09088134765625,-0.217437744140625,0.0,0.09137008552836659,-0.2181588265663965,0.0,0.000871105373877112
BSF31CC_TRAINING,10,1,200,0.08880615234375,-0.21881103515625,0.0,0.0872039794921875,-0.2209625244140625,0.0,0.00268251074047551
BSF31CC_TRAINING,10,2,400,0.086669921875,-0.217742919921875,0.0,0.0872039794921875,-0.2209625244140625,0.0,0.00326359780374205
BSF31CC_TRAINING,10,5,1000,0.08685302734375,-0.2203369140625,0.0,0.0872039794921875,-0.2209625244140625,0.0,0.000717325395113718
BSF31CC_TRAINING,10,10,2000,0.08697509765625,-0.222259521484375,0.0,0.0872039794921875,-0.2209625244140625,0.0,0.0013170376969629
BSF31CC_TRAINING,11,1,200,0.12939453125,-0.1690673828125,0.0,0.12607336638871572,-0.171370280353803,0.0,0.00404146917859939
BSF31CC_TRAINING,11,2,400,0.124969482421875,-0.170135498046875,0.0,0.12607336638871572,-0.171370280353803,0.0,0.00165627508516866
BSF31CC_TRAINING,11,5,1000,0.12689208984375,-0.16802978515625,0.0,0.12607336638871572,-0.171370280353803,0.0,0.00343936276956909
BSF31CC_TRAINING,11,10,2000,0.12664794921875,-0.170806884765625,0.0,0.12607336638871572,-0.171370280353803,0.0,0.000804711139073295
BSF31CC_TRAINING,12,1,200,0.1031494140625,-0.21148681640625,0.0,0.1099546056733167,-0.2133034113933915,0.0,0.00704348281798413
BSF31CC_TRAINING,12,2,400,0.105438232421875,-0.212860107421875,0.0,0.1099546056733167,-0.2133034113933915,0.0,0.00453807731947137
BSF31CC_TRAINING,12,5,1000,0.1080322265625,-0.21368408203125,0.0,0.1099546056733167,-0.2133034113933915,0.0,0.00195970701387529
BSF31CC_TRAINING,12,10,2000,0.1092529296875,-0.212432861328125,0.0,0.1099546056733167,-0.2133034113933915,0.0,0.00111812638158992
BSF31CC_TRAINING,13,1,200,0.08148193359375,-0.21697998046875,0.0,0.08170491739401496,-0.22089855926589774,0.0,0.00392491803285578
BSF31CC_TRAINING,13,2,400,0.079345703125,-0.217437744140625,0.0,0.08170491739401496,-0.22089855926589774,0.0,0.00418845237509517
BSF31CC_TRAINING,13,5,1000,0.08074951171875,-0.22064208984375,0.0,0.08170491739401496,-0.22089855926589774,0.0,0.000989230291097727
BSF31CC_TRAINING,13,10,2000,0.080902099609375,-0.220184326171875,0.0,0.08170491739401496,-0.22089855926589774,0.0,0.00107454423265472
BSF31CC_TRAINING,14,1,200,0.1275634765625,-0.20721435546875,0.0,0.13638833411654136,-0.20556151119987467,0.0,0.00897830747002322
BSF31CC_TRAINING,14,2,400,0.130767822265625,-0.20721435546875,0.0,0.13638833411654136,-0.20556151119987467,0.0,0.00585850216723057
BSF31CC_TRAINING,14,5,1000,0.1328125,-0.206298828125,0.0,0.13638833411654136,-0.20556151119987467,0.0,0.00365105818593697
BSF31CC_TRAINING,14,10,2000,0.13494873046875,-0.20599365234375,0.0,0.13638833411654136,-0.20556151119987467,0.0,0.0015030650787521
BSF31CC_TRAINING,15,1,200,0.11932373046875,-0.2215576171875,-0.00457763671875,0.11494700748129676,-0.22354696754208228,-0.00022831105829177058,0.00648304347069328
BSF31CC_TRAINING,15,2,400,0.116119384765625,-0.222320556640625,-0.002288818359375,0.11494700748129676,-0.22354696754208228,-0.00022831105829177058,0.00266912767282485
BSF31CC_TRAINING,15,5,1000,0.11541748046875,-0.22064208984375,-0.00091552734375,0.11494700748129676,-0.22354696754208228,-0.00022831105829177058,0.00302190759243072
BSF31CC_TRAINING,15,10,2000,0.1162109375,-0.2235107421875,-0.000457763671875,0.11494700748129676,-0.22354696754208228,-0.00022831105829177058,0.0012850991675252
BSF31CC_TRAINING,16,1,200,0.10406494140625,-0.19622802734375,0.0,0.10584016192825814,-0.19768353990444862,0.0,0.00229563165950252
BSF31CC_TRAINING,16,2,400,0.104827880859375,-0.1953125,0.0,0.10584016192825814,-0.19768353990444862,0.0,0.00257808905798595
BSF31CC_TRAINING,16,5,1000,0.1043701171875,-0.1959228515625,0.0,0.10584016192825814,-0.19768353990444862,0.0,0.00229369897268679
BSF31CC_TRAINING,16,10,2000,0.103912353515625,-0.196563720703125,0.0,0.10584016192825814,-0.19768353990444862,0.0,0.00222944843391189
BSF31CC_TRAINING,17,1,200,0.10284423828125,-0.21881103515625,-0.0030517578125,0.1033620428023183,-0.21805918605106517,-0.0001529703164160401,0.00303913927723932
BSF31CC_TRAINING,17,2,400,0.10284423828125,-0.218048095703125,-0.00152587890625,0.1033620428023183,-0.21805918605106517,-0.0001529703164160401,0.0014673522119437
BSF31CC_TRAINING,17,5,1000,0.10211181640625,-0.218017578125,-0.0006103515625,0.1033620428023183,-0.21805918605106517,-0.0001529703164160401,0.00133191398566374
BSF31CC_TRAINING,17,10,2000,0.102691650390625,-0.218780517578125,-0.00030517578125,0.1033620428023183,-0.21805918605106517,-0.0001529703164160401,0.000996449527628843
BSF31CC_TRAINING,18,1,200,0.09063720703125,-0.22125244140625,0.0,0.08748879753740649,-0.22065502747038654,0.0,0.00320458823434273
BSF31CC_TRAINING,18,2,400,0.088958740234375,-0.222015380859375,0.0,0.08748879753740649,-0.22065502747038654,0.0,0.00200282122899261
BSF31CC_TRAINING,18,5,1000,0.08819580078125,-0.22259521484375,0.0,0.08748879753740649,-0.22065502747038654,0.0,0.00206498925676727
BSF31CC_TRAINING,18,10,2000,0.0875244140625,-0.22210693359375,0.0,0.08748879753740649,-0.22065502747038654,0.0,0.00145234290989423
BSFC2CC_REVALIDATION,1,1,200,0.03662109375,-0.3228759765625,0.0,0.035937651875972004,-0.32528985529257387,0.0,0.00250876529764702
BSFC2CC_REVALIDATION,1,2,400,0.035552978515625,-0.325469970703125,0.0,0.035937651875972004,-0.32528985529257387,0.0,0.000424753052112234
BSFC2CC_REVALIDATION,1,5,1000,0.03521728515625,-0.324951171875,0.0,0.035937651875972004,-0.32528985529257387,0.0,0.000796011726184079
BSFC2CC_REVALIDATION,1,10,2000,0.0352783203125,-0.325775146484375,0.0,0.035937651875972004,-0.32528985529257387,0.0,0.000818673104132656
BSFC2CC_REVALIDATION,2,1,200,0.03082275390625,-0.34698486328125,0.0,0.033593066558125974,-0.33949025867515553,0.0,0.00799022718017683
BSFC2CC_REVALIDATION,2,2,400,0.032196044921875,-0.343017578125,0.0,0.033593066558125974,-0.33949025867515553,0.0,0.00379389667141903
BSFC2CC_REVALIDATION,2,5,1000,0.0330810546875,-0.345458984375,0.0,0.033593066558125974,-0.33949025867515553,0.0,0.00599064626193583
BSFC2CC_REVALIDATION,2,10,2000,0.033233642578125,-0.34246826171875,0.0,0.033593066558125974,-0.33949025867515553,0.0,0.00299961459608691
BSFC2CC_REVALIDATION,3,1,200,0.03448486328125,-0.34210205078125,0.0,0.03840563642107309,-0.33568386712674964,0.0,0.00752100681005235
BSFC2CC_REVALIDATION,3,2,400,0.03662109375,-0.341033935546875,0.0,0.03840563642107309,-0.33568386712674964,0.0,0.00563984260816766
BSFC2CC_REVALIDATION,3,5,1000,0.03717041015625,-0.34033203125,0.0,0.03840563642107309,-0.33568386712674964,0.0,0.00480949203575395
BSFC2CC_REVALIDATION,3,10,2000,0.03753662109375,-0.33905029296875,0.0,0.03840563642107309,-0.33568386712674964,0.0,0.00347678164238284
BSFC2CC_REVALIDATION,4,1,200,0.04119873046875,-0.3509521484375,0.0,0.04138737590473396,-0.3358270827220266,0.0,0.0151262420976892
BSFC2CC_REVALIDATION,4,2,400,0.04150390625,-0.3448486328125,0.0,0.04138737590473396,-0.3358270827220266,0.0,0.00902230266374878
BSFC2CC_REVALIDATION,4,5,1000,0.04156494140625,-0.339599609375,0.0,0.04138737590473396,-0.3358270827220266,0.0,0.00377670317270543
BSFC2CC_REVALIDATION,4,10,2000,0.041015625,-0.339691162109375,0.0,0.04138737590473396,-0.3358270827220266,0.0,0.00388192069044452
