capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,200,200,0.0004361114471355357,0.0007988229154145599,0.0008884472597824158,1.0,1.0,R2:L2:I3:T6,S00,R2,L2,I3,T6,100.88000000000001,1.0,False
R01,BSDC91,200,200,0.00048564628921555277,0.0009035596629508795,0.0011833480352077582,1.0,1.0,R2:L2:I3:T6,S00,R2,L2,I3,T6,100.88000000000001,1.0,False
