experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,verdict,screening_score,rank,U,P,R
X_A0_L5_I0_T11,imu_only_diagnostic_screening,Phase4 L5 single-I T11.,34,17,40661,3953.090078530118,17280.410798186553,22684.25460302793,9907.48986834914,40661,2489.5784881565346,13248.260887773089,17683.049647327516,7701.442499995336,40661,1988.3467809997296,10424.799363205151,14831.628388618885,6232.667078442937,4660.7883166815445,16361.991195460818,8173.322806480208,12131.101358846296,8815.067698898962,12295.330521632472,12062.8918354,2494.203905612315,8194.44032591055,575.8676185516897,1079.7470316194594,18490.386665331243,13584.040039778014,154.15721401737102,nan,nan,nan,nan,nan,17,22912.069141202046,8410.840415139908,41285.00079665973,A0,L5,I0,T11,imu_only,S04,X_A0_L5_I0_T11__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,30523.153796889535,1372,,,
X_A0_L5_I0_T12,imu_only_diagnostic_screening,Phase4 L5 single-I T12.,34,17,40661,3951.2877366908215,17279.78738114887,22686.034280000644,9907.483780703978,40661,2489.936750467456,13248.442130095184,17682.760108557366,7701.437712157529,40661,1988.6468198505286,10424.721418149216,14831.758074397501,6232.663317609111,4659.824037094535,16362.31654783661,8173.315907959861,12131.158989956173,8817.424474830417,12305.757205093068,12073.396912207529,2494.6094572142924,8202.801984144357,572.9042158540187,1075.470852626885,18490.386665331243,13584.040039778014,154.15721401737102,nan,nan,nan,nan,nan,17,22988.17388267759,8449.619858482429,41425.412822996565,A0,L5,I0,T12,imu_only,S04,X_A0_L5_I0_T12__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,30579.757538783837,1373,,,
X_A0_L5_I1_T11,imu_only_diagnostic_screening,Phase4 L5 single-I T11.,34,17,40661,2117.066395403604,9323.34740800545,11817.459694249697,5509.398166866019,40661,1398.3845846400277,7628.1767955158675,10376.171900627394,4594.168908346479,40661,782.4959988778825,5207.468290919264,7083.50412877318,3040.9012155361397,2575.516677326636,10046.245122673365,4920.445017408732,7114.60541970082,4326.956187914634,4017.4245014971684,3575.337283209943,1214.1047322788684,2513.8698794872626,502.88227513051584,965.7933762867793,11177.608524638134,7808.7384689771425,93.24311376642322,nan,nan,nan,nan,nan,17,9128.91137519699,4970.139331053304,17530.73857873679,A0,L5,I1,T11,imu_only,S04,X_A0_L5_I1_T11__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,13738.875372643837,1350,,,
X_A0_L5_I1_T12,imu_only_diagnostic_screening,Phase4 L5 single-I T12.,34,17,40661,2117.511936713356,9322.869173660249,11817.532643831588,5509.395318234186,40661,1398.4380385144011,7625.648926198045,10375.442717145796,4594.16666845476,40661,782.5592219672798,5208.24605163814,7083.768292744035,3040.8994384951397,2574.765259028633,10045.236613841309,4920.443039605304,7114.737747083084,4327.901468699947,4018.4110201259045,3580.1036039699593,1214.0759623937583,2521.14610187724,502.07787875777484,961.561523961142,11177.608524638134,7808.7384689771425,93.24311376642322,nan,nan,nan,nan,nan,17,9149.874109300323,4997.090320511771,17575.772858779404,A0,L5,I1,T12,imu_only,S04,X_A0_L5_I1_T12__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,13756.083001321935,1351,,,
X_A0_L5_I2_T11,imu_only_diagnostic_screening,Phase4 L5 single-I T11.,34,17,40661,2432.937512442826,10094.803799407435,12429.609998805106,5564.896595594434,40661,1529.7857833026974,8102.0817323703495,10505.90564214811,4512.666714109386,40661,880.4419979167571,5519.608595141932,7961.36106463404,3256.365035899342,2812.9056183182415,11168.96922442559,5765.610901197671,7818.362745438433,4028.2088951725,5788.490457821934,5543.332198853213,1164.654099514192,3717.0355934294626,496.4179631040481,969.5465524459366,12391.232473938908,8657.372404575952,103.31582840041253,nan,nan,nan,nan,nan,17,11493.025099381948,4246.360126137165,24607.967013928726,A0,L5,I2,T11,imu_only,S04,X_A0_L5_I2_T11__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,16625.68021314929,1364,,,
X_A0_L5_I2_T12,imu_only_diagnostic_screening,Phase4 L5 single-I T12.,34,17,40661,2433.1171293253115,10096.731954663699,12430.545819592404,5564.8942502222535,40661,1529.695147723317,8099.984696476051,10507.480838809539,4512.66513009087,40661,880.7531387285467,5519.7537325665035,7962.773872271961,3256.3632229557325,2813.9256756616273,11168.814398901348,5765.6087631273,7819.282754473668,4028.155963438271,5796.511689483161,5544.801540615377,1164.560330773712,3722.5982418989843,495.05662834771545,965.0862436599173,12391.232473938908,8657.372404575952,103.31582840041253,nan,nan,nan,nan,nan,17,11519.934018672822,4247.27518893587,24635.679161631928,A0,L5,I2,T12,imu_only,S04,X_A0_L5_I2_T12__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,16648.263649297565,1365,,,
X_A0_L5_I3_T11,imu_only_diagnostic_screening,Phase4 L5 single-I T11.,34,17,40661,1178.4763527644482,5782.74684347967,7557.92369610133,3261.0207346783,40661,805.3913584714368,4620.677387918255,5993.516627344007,2552.666773788927,40661,473.88573517077066,3272.666017883375,4844.285743106917,2029.3221957086623,1518.8119298839038,5869.865668522559,2999.719197435262,4949.579972792713,2437.1399946403435,3356.846645955934,2974.089194004043,593.2765886245717,2098.5707851961806,386.1562826424207,713.2993528125106,6413.382019650113,5539.007364269112,53.50015079894315,nan,nan,nan,nan,nan,17,3498.4714818229,1267.3413589165543,8725.301669210026,A0,L5,I3,T11,imu_only,S04,X_A0_L5_I3_T11__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,7071.480343740919,1316,,,
X_A0_L5_I3_T12,imu_only_diagnostic_screening,Phase4 L5 single-I T12.,34,17,40661,1178.7092243111651,5782.799654436562,7556.784509412304,3261.0204877421256,40661,805.1094501214562,4619.748735601827,5992.06281379568,2552.6669483342685,40661,474.03088684552546,3272.5414064953284,4844.3360341834905,2029.321579335248,1518.2035232600165,5868.906122038585,2999.7189715334807,4950.324141834382,2437.403184036772,3357.5584992467047,2977.281189532082,593.1922633187755,2102.3592932326437,385.2798778000131,708.3719028051873,6413.382019650113,5539.007364269112,53.50015079894315,nan,nan,nan,nan,nan,17,3507.3099788561794,1270.989398586421,8740.958195112846,A0,L5,I3,T12,imu_only,S04,X_A0_L5_I3_T12__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,7078.617297789167,1317,,,
X_A0_L5_I4_T11,imu_only_diagnostic_screening,Phase4 L5 single-I T11.,34,17,40661,1473.290262800606,6534.781093790921,8161.872078138526,3705.3049953837713,40661,864.5325482133081,4768.340125876619,6584.188740792605,2790.641285017498,40661,725.4855752447527,3984.9100452458883,5579.823910427207,2437.5410411256285,1674.8098699804905,7078.015342489125,3360.5992055484794,4183.151174266071,3634.657178328136,3753.752099162886,3592.84673504341,972.9753538993898,2476.248609482379,432.1186433237458,834.9402292834703,7909.625933774964,4679.081649271315,65.9720707769959,nan,nan,nan,nan,nan,17,9162.973450727985,1824.1797888128895,13309.208642141268,A0,L5,I4,T11,imu_only,S04,X_A0_L5_I4_T11__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,11804.320960102463,1342,,,
X_A0_L5_I4_T12,imu_only_diagnostic_screening,Phase4 L5 single-I T12.,34,17,40661,1472.6074183622638,6534.769106732914,8161.611649060379,3705.303521840936,40661,864.9548157392126,4768.178242111361,6585.53027544403,2790.6401066605263,40661,725.3302371511323,3984.109845634067,5579.644714334971,2437.5401502466725,1675.172067730563,7077.594640141256,3360.5978620406077,4183.94209439246,3636.1195067618355,3759.167417760608,3598.380549944298,973.3601101280428,2479.803015797154,431.7778200881552,831.7207963410244,7909.625933774964,4679.081649271315,65.9720707769959,nan,nan,nan,nan,nan,17,9171.90607648056,1828.869913914384,13337.966740931182,A0,L5,I4,T12,imu_only,S04,X_A0_L5_I4_T12__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,11812.565953214971,1343,,,
