layout_id,family,geometry,all8_vdop_p90,drop_worst_vdop_p90,drop_delta_vdop_p90,all8_gdop_p90,drop_worst_gdop_p90,drop_delta_gdop_p90,drop_worst_bad_ratio_sum
908,control5x5,v3-lite,1.4944920539855957,1.7103251218795776,0.21583306789398193,1.6676045656204224,1.895322561264038,0.22771799564361572,2.594901307253614e-05
908,control5x5,v4-io,1.4947288036346436,1.710598111152649,0.21586930751800537,1.6677604913711548,1.8955168724060059,0.22775638103485107,2.498793851429406e-05
909,control5x5,true,1.5017907619476318,1.7161294221878052,0.21433866024017334,1.673966884613037,1.8991622924804688,0.22519540786743164,5.766447349452476e-05
909,control5x5,v1-old,1.5017420053482056,1.7166857719421387,0.2149437665939331,1.6739606857299805,1.8996481895446777,0.22568750381469727,5.862554805276684e-05
909,control5x5,v2,1.503069281578064,1.718137502670288,0.21506822109222412,1.6751506328582764,1.9008941650390625,0.22574353218078613,5.9586622611008914e-05
909,control5x5,v3-full,1.5025123357772827,1.716936707496643,0.21442437171936035,1.674599528312683,1.8998645544052124,0.2252650260925293,5.862554805276684e-05
909,control5x5,v3-lite,1.5021694898605347,1.7164322137832642,0.2142627239227295,1.674274206161499,1.8994102478027344,0.22513604164123535,5.862554805276684e-05
909,control5x5,v4-io,1.5040010213851929,1.7192002534866333,0.21519923210144043,1.6759023666381836,1.9019169807434082,0.2260146141052246,5.9586622611008914e-05
923,control5x5,true,1.492265224456787,1.706746220588684,0.21448099613189697,1.6654914617538452,1.890806794166565,0.22531533241271973,1.1532894698904952e-05
923,control5x5,v1-old,1.4923228025436401,1.706235408782959,0.21391260623931885,1.6655694246292114,1.8903616666793823,0.2247922420501709,1.249396925714703e-05
923,control5x5,v2,1.4937052726745605,1.7075870037078857,0.2138817310333252,1.6667400598526,1.89156973361969,0.22482967376708984,1.441611837363119e-05
923,control5x5,v3-full,1.492722988128662,1.7062112092971802,0.21348822116851807,1.6658854484558105,1.8903433084487915,0.22445785999298096,1.441611837363119e-05
923,control5x5,v3-lite,1.4927107095718384,1.7067168951034546,0.2140061855316162,1.66591477394104,1.8908376693725586,0.22492289543151855,1.249396925714703e-05
923,control5x5,v4-io,1.4942463636398315,1.7086784839630127,0.21443212032318115,1.667198657989502,1.892539381980896,0.22534072399139404,1.7299342048357426e-05
926,control5x5,true,1.5024350881576538,1.7175558805465698,0.21512079238891602,1.6745508909225464,1.9005730152130127,0.2260221242904663,5.3820175261556444e-05
926,control5x5,v1-old,1.5022510290145874,1.7169251441955566,0.21467411518096924,1.6743872165679932,1.900083303451538,0.22569608688354492,5.3820175261556444e-05
926,control5x5,v2,1.5036171674728394,1.7184720039367676,0.21485483646392822,1.675567865371704,1.901436686515808,0.225868821144104,5.57423243780406e-05
926,control5x5,v3-full,1.5026360750198364,1.7175543308258057,0.21491825580596924,1.6747078895568848,1.9005448818206787,0.22583699226379395,5.478124981979852e-05
926,control5x5,v3-lite,1.5024683475494385,1.7175379991531372,0.21506965160369873,1.674561619758606,1.9005792140960693,0.22601759433746338,5.478124981979852e-05
926,control5x5,v4-io,1.5025465488433838,1.7173629999160767,0.21481645107269287,1.67458176612854,1.9004826545715332,0.22590088844299316,5.3820175261556444e-05
944,control5x5,true,1.4960551261901855,1.7056071758270264,0.20955204963684082,1.668792724609375,1.889978051185608,0.2211853265762329,2.498793851429406e-05
944,control5x5,v1-old,1.4954614639282227,1.7048194408416748,0.20935797691345215,1.6683123111724854,1.889362096786499,0.22104978561401367,2.3065789397809903e-05
944,control5x5,v2,1.4967628717422485,1.7063653469085693,0.2096024751663208,1.6694836616516113,1.8907597064971924,0.22127604484558105,2.594901307253614e-05
944,control5x5,v3-full,1.495813012123108,1.7051163911819458,0.2093033790588379,1.6685861349105835,1.889594554901123,0.22100841999053955,2.4026863956051984e-05
944,control5x5,v3-lite,1.495751976966858,1.7051950693130493,0.2094430923461914,1.6684967279434204,1.8896377086639404,0.22114098072052002,2.4026863956051984e-05
944,control5x5,v4-io,1.495694637298584,1.7050995826721191,0.20940494537353516,1.66847825050354,1.889582633972168,0.22110438346862793,2.498793851429406e-05
947,control5x5,true,1.49323570728302,1.7027921676635742,0.2095564603805542,1.6663206815719604,1.8871338367462158,0.22081315517425537,1.249396925714703e-05
947,control5x5,v1-old,1.4929739236831665,1.702366590499878,0.20939266681671143,1.6660629510879517,1.8867486715316772,0.22068572044372559,1.249396925714703e-05
947,control5x5,v2,1.494353175163269,1.7040197849273682,0.20966660976409912,1.667269229888916,1.8881263732910156,0.2208571434020996,1.249396925714703e-05
947,control5x5,v3-full,1.494381070137024,1.7049044370651245,0.21052336692810059,1.667321801185608,1.8890280723571777,0.22170627117156982,1.3455043815389111e-05
947,control5x5,v3-lite,1.4936110973358154,1.703506588935852,0.20989549160003662,1.6666408777236938,1.8877348899841309,0.221094012260437,1.249396925714703e-05
947,control5x5,v4-io,1.4938989877700806,1.703804850578308,0.20990586280822754,1.6668777465820312,1.8880187273025513,0.22114098072052002,1.249396925714703e-05
974,control5x5,true,1.4975658655166626,1.709676742553711,0.21211087703704834,1.6702020168304443,1.8930152654647827,0.22281324863433838,3.171546042198862e-05
974,control5x5,v1-old,1.4973407983779907,1.70905601978302,0.2117152214050293,1.6700340509414673,1.8931304216384888,0.22309637069702148,2.594901307253614e-05
974,control5x5,v2,1.4986470937728882,1.7105895280838013,0.21194243431091309,1.671154260635376,1.8942739963531494,0.22311973571777344,3.26765349802307e-05
974,control5x5,v3-full,1.496852993965149,1.7092599868774414,0.21240699291229248,1.6695735454559326,1.8938381671905518,0.22426462173461914,2.0182565723083665e-05
974,control5x5,v3-lite,1.4975125789642334,1.7093759775161743,0.21186339855194092,1.6702419519424438,1.8936007022857666,0.22335875034332275,2.6910087630778222e-05
974,control5x5,v4-io,1.4987144470214844,1.7114773988723755,0.2127629518508911,1.671264886856079,1.894964575767517,0.223699688911438,2.498793851429406e-05
984,control5x5,true,1.4835312366485596,1.6959891319274902,0.21245789527893066,1.6579481363296509,1.881717324256897,0.2237691879272461,1.537719293187327e-05
984,control5x5,v1-old,1.483513355255127,1.6956696510314941,0.2121562957763672,1.657829999923706,1.8814696073532104,0.2236396074295044,1.441611837363119e-05
984,control5x5,v2,1.4848277568817139,1.697171926498413,0.21234416961669922,1.6590090990066528,1.8827534914016724,0.22374439239501953,1.633826749011535e-05
984,control5x5,v3-full,1.483525037765503,1.6958858966827393,0.21236085891723633,1.657924771308899,1.8817129135131836,0.22378814220428467,1.537719293187327e-05
984,control5x5,v3-lite,1.4834944009780884,1.6959153413772583,0.21242094039916992,1.6578518152236938,1.881657600402832,0.22380578517913818,1.441611837363119e-05
984,control5x5,v4-io,1.484847068786621,1.6981425285339355,0.21329545974731445,1.6589974164962769,1.883936882019043,0.2249394655227661,2.1143640281325745e-05
986,control5x5,true,1.4872061014175415,1.7010607719421387,0.21385467052459717,1.6611449718475342,1.8857839107513428,0.2246389389038086,1.537719293187327e-05
986,control5x5,v1-old,1.4869811534881592,1.701350450515747,0.2143692970275879,1.6609671115875244,1.8860563039779663,0.2250891923904419,1.3455043815389111e-05
986,control5x5,v2,1.4883095026016235,1.7028549909591675,0.21454548835754395,1.6621654033660889,1.8873858451843262,0.2252204418182373,1.537719293187327e-05
986,control5x5,v3-full,1.4875494241714478,1.7009671926498413,0.21341776847839355,1.6615532636642456,1.8857307434082031,0.22417747974395752,1.8260416606599507e-05
986,control5x5,v3-lite,1.4874300956726074,1.7014799118041992,0.2140498161315918,1.6613448858261108,1.886130690574646,0.22478580474853516,1.537719293187327e-05
986,control5x5,v4-io,1.4873812198638916,1.7012585401535034,0.21387732028961182,1.6613494157791138,1.8859597444534302,0.2246103286743164,1.537719293187327e-05
993,control5x5,true,1.4950590133666992,1.7064166069030762,0.21135759353637695,1.667886734008789,1.8901827335357666,0.22229599952697754,2.4026863956051984e-05
993,control5x5,v1-old,1.4947850704193115,1.7058336734771729,0.21104860305786133,1.6676623821258545,1.8898266553878784,0.22216427326202393,2.594901307253614e-05
993,control5x5,v2,1.4961061477661133,1.7073637247085571,0.21125757694244385,1.6688369512557983,1.8911762237548828,0.22233927249908447,2.594901307253614e-05
993,control5x5,v3-full,1.494502067565918,1.7050166130065918,0.21051454544067383,1.6674065589904785,1.8889333009719849,0.22152674198150635,2.2104714839567823e-05
993,control5x5,v3-lite,1.4946939945220947,1.7060537338256836,0.21135973930358887,1.6675070524215698,1.8898282051086426,0.22232115268707275,2.4026863956051984e-05
993,control5x5,v4-io,1.4960135221481323,1.7081642150878906,0.2121506929397583,1.6687414646148682,1.8916914463043213,0.22294998168945312,2.594901307253614e-05
996,control5x5,true,1.4901862144470215,1.7025341987609863,0.21234798431396484,1.6636563539505005,1.8871124982833862,0.22345614433288574,1.7299342048357426e-05
996,control5x5,v1-old,1.48979651927948,1.7019349336624146,0.21213841438293457,1.663296103477478,1.886560320854187,0.22326421737670898,1.7299342048357426e-05
996,control5x5,v2,1.4911508560180664,1.7035249471664429,0.21237409114837646,1.6644898653030396,1.8879543542861938,0.2234644889831543,1.8260416606599507e-05
996,control5x5,v3-full,1.4899802207946777,1.7019883394241333,0.21200811862945557,1.663457989692688,1.8866158723831177,0.2231578826904297,1.633826749011535e-05
996,control5x5,v3-lite,1.490299105644226,1.7027294635772705,0.21243035793304443,1.6637829542160034,1.8872535228729248,0.2234705686569214,1.7299342048357426e-05
996,control5x5,v4-io,1.48993718624115,1.7021061182022095,0.21216893196105957,1.6634550094604492,1.886753797531128,0.2232987880706787,1.8260416606599507e-05
997,control5x5,true,1.4976907968521118,1.7100160121917725,0.21232521533966064,1.6704055070877075,1.8937499523162842,0.22334444522857666,2.3065789397809903e-05
997,control5x5,v1-old,1.4973046779632568,1.709695816040039,0.21239113807678223,1.6700130701065063,1.8935624361038208,0.22354936599731445,2.498793851429406e-05
997,control5x5,v2,1.4986169338226318,1.710935354232788,0.21231842041015625,1.6711827516555786,1.8948304653167725,0.22364771366119385,2.3065789397809903e-05
997,control5x5,v3-full,1.4971673488616943,1.7093762159347534,0.21220886707305908,1.6699855327606201,1.893233299255371,0.22324776649475098,2.3065789397809903e-05
997,control5x5,v3-lite,1.4973844289779663,1.7096672058105469,0.21228277683258057,1.6701220273971558,1.8934640884399414,0.22334206104278564,2.3065789397809903e-05
997,control5x5,v4-io,1.4988325834274292,1.7104135751724243,0.21158099174499512,1.6712853908538818,1.8944638967514038,0.22317850589752197,2.0182565723083665e-05
