sample_utc,gpu_index,gpu_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-06T21:24:58.905786+00:00,0,0.0,1301.0,32607.0,32.0,5.99
2026-06-06T21:25:03.951781+00:00,0,0.0,2728.0,32607.0,34.0,65.44
2026-06-06T21:25:09.040516+00:00,0,0.0,1302.0,32607.0,32.0,16.52
2026-06-06T21:25:14.095756+00:00,0,0.0,1302.0,32607.0,32.0,5.55
2026-06-06T21:25:19.236209+00:00,0,99.0,8112.0,32607.0,37.0,126.5
2026-06-06T21:25:24.273909+00:00,0,98.0,24198.0,32607.0,38.0,144.52
2026-06-06T21:25:29.311737+00:00,0,98.0,24198.0,32607.0,38.0,143.75
2026-06-06T21:25:34.356748+00:00,0,98.0,24198.0,32607.0,39.0,143.77
2026-06-06T21:25:39.395750+00:00,0,98.0,24198.0,32607.0,39.0,144.25
2026-06-06T21:25:44.440751+00:00,0,98.0,24198.0,32607.0,39.0,143.69
2026-06-06T21:25:49.482739+00:00,0,98.0,24198.0,32607.0,39.0,143.78
2026-06-06T21:25:54.544802+00:00,0,100.0,24198.0,32607.0,39.0,134.75
2026-06-06T21:25:59.596808+00:00,0,98.0,24198.0,32607.0,36.0,67.86
2026-06-06T21:26:04.646766+00:00,0,98.0,24198.0,32607.0,39.0,140.96
2026-06-06T21:26:09.690737+00:00,0,98.0,24198.0,32607.0,39.0,144.55
2026-06-06T21:26:14.731738+00:00,0,98.0,24198.0,32607.0,39.0,144.65
2026-06-06T21:26:19.773733+00:00,0,98.0,24198.0,32607.0,40.0,144.61
2026-06-06T21:26:24.811747+00:00,0,98.0,24198.0,32607.0,40.0,144.36
2026-06-06T21:26:29.842768+00:00,0,98.0,24198.0,32607.0,40.0,143.98
2026-06-06T21:26:34.881748+00:00,0,98.0,24198.0,32607.0,40.0,143.88
2026-06-06T21:26:39.941781+00:00,0,93.0,24198.0,32607.0,39.0,117.29
2026-06-06T21:26:44.995781+00:00,0,97.0,24198.0,32607.0,40.0,134.77
2026-06-06T21:26:50.045754+00:00,0,99.0,24198.0,32607.0,40.0,133.56
2026-06-06T21:26:55.099140+00:00,0,98.0,24198.0,32607.0,40.0,144.57
2026-06-06T21:27:00.141745+00:00,0,98.0,24198.0,32607.0,40.0,144.31
2026-06-06T21:27:05.182201+00:00,0,98.0,24198.0,32607.0,40.0,144.7
2026-06-06T21:27:10.219914+00:00,0,98.0,24198.0,32607.0,40.0,144.31
2026-06-06T21:27:15.263744+00:00,0,98.0,24198.0,32607.0,40.0,144.29
2026-06-06T21:27:20.364347+00:00,0,99.0,24118.0,32607.0,40.0,143.91
2026-06-06T21:27:25.486097+00:00,0,92.0,17572.0,32607.0,40.0,141.11
2026-06-06T21:27:30.533748+00:00,0,98.0,18456.0,32607.0,40.0,141.18
2026-06-06T21:27:35.586284+00:00,0,98.0,20737.0,32607.0,40.0,145.06
2026-06-06T21:27:40.632742+00:00,0,99.0,24216.0,32607.0,41.0,145.43
2026-06-06T21:27:45.670785+00:00,0,98.0,24225.0,32607.0,41.0,146.07
2026-06-06T21:27:50.707759+00:00,0,98.0,24239.0,32607.0,41.0,146.36
2026-06-06T21:27:55.748015+00:00,0,97.0,24444.0,32607.0,41.0,146.4
2026-06-06T21:28:00.784639+00:00,0,98.0,24417.0,32607.0,41.0,146.84
2026-06-06T21:28:05.820919+00:00,0,98.0,24407.0,32607.0,41.0,147.42
2026-06-06T21:28:10.866323+00:00,0,98.0,22902.0,32607.0,41.0,148.05
2026-06-06T21:28:15.905306+00:00,0,98.0,24397.0,32607.0,41.0,147.51
2026-06-06T21:28:20.943946+00:00,0,98.0,24498.0,32607.0,41.0,146.25
2026-06-06T21:28:25.981326+00:00,0,98.0,24479.0,32607.0,41.0,146.99
2026-06-06T21:28:31.028182+00:00,0,98.0,24479.0,32607.0,41.0,147.04
2026-06-06T21:28:36.076810+00:00,0,98.0,24464.0,32607.0,41.0,147.88
2026-06-06T21:28:41.117746+00:00,0,98.0,24468.0,32607.0,41.0,146.51
2026-06-06T21:28:46.171762+00:00,0,98.0,24460.0,32607.0,41.0,146.68
2026-06-06T21:28:51.222749+00:00,0,98.0,24401.0,32607.0,41.0,146.96
2026-06-06T21:28:56.264748+00:00,0,98.0,24401.0,32607.0,41.0,147.04
2026-06-06T21:29:01.320753+00:00,0,98.0,24400.0,32607.0,41.0,146.6
2026-06-06T21:29:06.367348+00:00,0,98.0,24400.0,32607.0,41.0,147.04
2026-06-06T21:29:11.405733+00:00,0,98.0,24400.0,32607.0,41.0,147.61
2026-06-06T21:29:16.445745+00:00,0,98.0,24400.0,32607.0,41.0,147.47
2026-06-06T21:29:21.488739+00:00,0,98.0,24400.0,32607.0,41.0,147.79
2026-06-06T21:29:26.528739+00:00,0,98.0,23688.0,32607.0,41.0,148.23
2026-06-06T21:29:31.570259+00:00,0,97.0,24439.0,32607.0,41.0,147.1
2026-06-06T21:29:36.605733+00:00,0,98.0,24427.0,32607.0,41.0,147.7
2026-06-06T21:29:41.649176+00:00,0,98.0,20769.0,32607.0,42.0,148.47
2026-06-06T21:29:46.704072+00:00,0,98.0,20056.0,32607.0,41.0,147.99
2026-06-06T21:29:51.726156+00:00,0,98.0,18742.0,32607.0,41.0,147.21
2026-06-06T21:29:56.747440+00:00,0,98.0,18024.0,32607.0,42.0,147.89
2026-06-06T21:30:01.770478+00:00,0,98.0,17308.0,32607.0,42.0,147.82
2026-06-06T21:30:06.792133+00:00,0,98.0,16591.0,32607.0,42.0,147.73
2026-06-06T21:30:11.814114+00:00,0,98.0,15875.0,32607.0,42.0,148.14
2026-06-06T21:30:16.833809+00:00,0,98.0,10155.0,32607.0,42.0,147.69
2026-06-06T21:30:21.852653+00:00,0,98.0,7273.0,32607.0,42.0,146.92
2026-06-06T21:30:26.871337+00:00,0,98.0,7272.0,32607.0,42.0,147.15
2026-06-06T21:30:31.889515+00:00,0,98.0,7276.0,32607.0,42.0,146.76
2026-06-06T21:30:36.908917+00:00,0,99.0,5131.0,32607.0,42.0,146.51
