method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T1_CUDA_REPLAY,T1,v4-io,8,1,5.964297914999406,1000,34.0,38457.0,12.679928511770992,21.940083107723222,78.10687840551059,554.5665194788628,23.0
T1_CUDA_REPLAY,T1,v4-io,7,5000,138.13902453900118,1000,34.0,40811.0,20.379269851676785,34.10120879618766,101.69628752880416,557.2066574004377,23.0
T1_CUDA_REPLAY,T1,v4-io,6,5000,148.36439611300193,1000,34.0,40811.0,31.077172307831113,51.70194623875878,131.89028962842644,562.4001350043757,23.0
T1_CUDA_REPLAY,T1,v4-io,5,5000,146.2919897449974,1000,34.0,40811.0,44.00398283947523,73.94785385571822,166.74535051563288,572.1275231492183,23.0
T1_CUDA_REPLAY,T1,v4-io,4,5000,139.46183482299602,1000,34.0,40811.0,73.04782940618409,124.7085041072877,225.34579112624627,598.3017564313157,23.0
